,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1283.89,0.1282380097,0.1257,100.0,12.8238,1.0,1.1256732496,112.5673249551,,9987.4327,1282.3801,2021-11-08 16:23:29,Bank Account,Bank Account,0.12839937341105775,2021-11-08 16:23:29,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1283.89,0.1282791354,0.0936,100.0,12.8279,1.0,1.0936437688,109.3643768841,,9990.6356,1282.7914,2021-11-08 16:24:40,Bank Account,Bank Account,0.12839937341105775,2021-11-08 16:24:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1283.89,0.1281459839,0.1986,110.0,14.0961,1.1,1.2986262751,129.8626275053,,9980.1374,1281.4598,2021-11-08 16:20:17,Bank Account,Bank Account,0.1284010220721357,2021-11-08 16:20:17,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1283.89,0.1281394157,0.1961,100.0,12.8139,1.0,1.196053306,119.6053305997,,9980.3947,1281.3942,2021-11-08 16:36:05,Bank Account,Bank Account,0.12839113074068842,2021-11-08 16:36:05,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1283.89,0.1279901704,0.3187,100.0,12.799,1.0,1.3186955242,131.8695524184,,9968.1304,1279.9017,2021-11-08 16:24:13,Bank Account,Bank Account,0.12839937341105775,2021-11-08 16:24:13,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1283.89,0.1282939471,0.0821,100.0,12.8294,1.0,1.0821081261,108.2108126139,,9991.7892,1282.9395,2021-11-08 16:23:28,Bank Account,Bank Account,0.12839937341105775,2021-11-08 16:23:28,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1283.89,0.1281229981,0.2088,65.0,8.328,0.65,0.8588404869,85.8840486867,,9979.116,1281.23,2021-11-08 16:29:13,Bank Account,Bank Account,0.12839113074068842,2021-11-08 16:29:13,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1283.89,0.1278935925,0.3875,50.0,6.3947,0.5,0.8875175854,88.7517585369,,9961.2482,1278.9359,2021-11-08 16:29:19,Bank Account,Bank Account,0.12839113074068842,2021-11-08 16:29:19,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,10000,9955.0,1283.89,0.1283,0.0768,45.0,5.7735,0.4520341537,0.5267525,52.640711375,,9947.3593,1277.2265,2021-11-08 16:22:30,Bank Account,Bank Account,0.12839854909639523,2021-11-08 16:22:30,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,InstaReM,Payment company,online,10000,9755.0,1283.89,0.1283,0.0768,245.0,31.4335,2.5115325474,2.5267525,252.487206375,,9747.5128,1251.5665,2021-11-08 16:22:30,Debit Card,Bank Account,0.12839854909639523,2021-11-08 16:22:30,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
