,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,641.95,0.8183306056,0.3031,100.0,81.8331,2.0,2.3031203989,115.1560199457,,4984.844,4091.653,2021-11-08 16:23:29,Bank Account,Bank Account,0.8208186744048689,2021-11-08 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
1,Chong Hing Bank,Bank,"phone, online",5000,5000.0,641.95,0.8155941603,0.6378,110.0,89.7154,2.2,2.8377762105,141.8888105267,,4968.1112,4077.9708,2021-11-08 16:20:17,Bank Account,Bank Account,0.8208292138005417,2021-11-08 16:19:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
2,CITIC Bank,Payment company,"phone, online",5000,5000.0,641.95,0.8144980656,0.7637,100.0,81.4498,2.0,2.763666631,138.1833315482,,4961.8167,4072.4903,2021-11-08 16:36:05,Bank Account,Bank Account,0.8207659814859989,2021-11-08 16:35:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
3,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,641.95,0.8158603247,0.6041,100.0,81.586,2.0,2.6040736946,130.2036847301,,4969.7963,4079.3016,2021-11-08 16:24:13,Bank Account,Bank Account,0.8208186744048689,2021-11-08 16:23:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
4,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,641.95,0.8175946366,0.3928,100.0,81.7595,2.0,2.3927831964,119.6391598182,,4980.3608,4087.9732,2021-11-08 16:23:28,Bank Account,Bank Account,0.8208186744048689,2021-11-08 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
5,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,641.95,0.8145975888,0.7515,65.0,52.9488,1.3,2.0515409793,102.577048964,,4962.423,4072.9879,2021-11-08 16:29:13,Bank Account,Bank Account,0.8207659814859989,2021-11-08 16:28:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
6,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,641.95,0.8151952393,0.6787,50.0,40.7598,1.0,1.6787247951,83.9362397556,,4966.0638,4075.9762,2021-11-08 16:29:19,Bank Account,Bank Account,0.8207659814859989,2021-11-08 16:28:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
7,InstaReM,Payment company,online,5000,4862.5,641.95,0.8197,0.1356,137.5,112.7088,2.8277634961,2.8856465187,144.0958119711,,4855.9042,3985.7913,2021-11-08 16:22:28,Debit Card,Bank Account,0.8208134048085256,2021-11-08 16:21:52,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
8,InstaReM,Payment company,online,5000,4962.5,641.95,0.8197,0.1356,37.5,30.7388,0.7556675063,0.8856465187,44.2314584898,,4955.7685,4067.7613,2021-11-08 16:22:28,Bank Account,Bank Account,0.8208134048085256,2021-11-08 16:21:52,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
9,MoneyGram,Payment company,online,5000,5000.0,641.95,0.812439,1.1841,8.0,6.4995,0.16,1.3440864352,67.2043217584,,4940.7957,4062.195,2021-11-06 20:31:46,Credit Card,Bank Account,0.8221742538128461,2021-11-05 20:59:06,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}",CN,CNY,
10,MoneyGram,Payment company,online,5000,5000.0,641.95,0.7954096599,3.0987,115.0,91.4721,2.3,5.3986803582,269.9340179108,,4845.066,3977.0483,2021-11-08 16:14:50,Cash,Bank Account,0.8208450234015369,2021-11-08 16:13:52,Not specified,"{'pay_in_method': 'cash', 'pay_out_method': 'All Other Banks', 'location_from': '', 'location_to': ''}",CN,CNY,
11,MoneyGram,Payment company,online,5000,5000.0,641.95,0.812439,1.1841,8.0,6.4995,0.16,1.3440864352,67.2043217584,,4940.7957,4062.195,2021-11-06 20:31:46,Debit Card,Bank Account,0.8221742538128461,2021-11-05 20:59:06,Not specified,"{'pay_in_method': 'debitCard', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}",CN,CNY,
12,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.95,0.8183306056,0.3025,115.0,94.108,2.3,2.6024803481,130.1240174035,,4984.876,4091.653,2021-11-08 16:22:10,Bank Account,Bank Account,0.8208134048085256,2021-11-08 16:21:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
13,OFX,Payment company,,5000,5000.0,641.95,0.787325,4.1214,60.0,47.2395,1.2,5.3214424325,266.0721216244,,4793.9279,3936.625,2021-11-08 13:08:41,Bank Account,Bank Account,0.8211690079354889,2021-11-08 13:07:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
14,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.95,0.8169340628,0.4726,60.0,49.016,1.2,1.6726216683,83.6310834156,,4976.3689,4084.6703,2021-11-08 16:22:19,Bank Account,Bank Account,0.8208134048085256,2021-11-08 16:21:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
