,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",75000,75000.0,9615.82,0.0958221541,0.6477,100.0,9.5822,0.1333333333,0.7810630048,585.7972536129,Not specified,74514.2027,7186.6616,2021-11-29 17:23:07,Bank Account,Bank Account,0.09644686907020873,2021-11-29 17:22:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",75000,75000.0,9615.82,0.0961778906,0.2921,100.0,9.6178,0.1333333333,0.4254053112,319.0539834597,Not specified,74780.946,7213.3418,2021-11-29 17:16:24,Bank Account,Bank Account,0.09645962215284411,2021-11-29 17:15:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",75000,75000.0,9615.82,0.0957680116,0.7294,110.0,10.5345,0.1466666667,0.8760260973,657.019572952,Not specified,74452.9804,7182.6009,2021-11-29 17:28:34,Bank Account,Bank Account,0.09647163654779382,2021-11-29 17:27:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",75000,75000.0,9615.82,0.0960448722,0.4488,100.0,9.6045,0.1333333333,0.5820959216,436.5719411911,Not specified,74663.4281,7203.3654,2021-11-29 17:20:48,Bank Account,Bank Account,0.0964778285648347,2021-11-29 17:19:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",75000,75000.0,9615.82,0.0959166553,0.5685,100.0,9.5917,0.1333333333,0.7018497614,526.3873211046,Not specified,74573.6127,7193.7491,2021-11-29 17:27:54,Bank Account,Bank Account,0.09646507513205806,2021-11-29 17:26:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",75000,75000.0,9615.82,0.0957744321,0.6972,100.0,9.5774,0.1333333333,0.8305431226,622.9073419439,Not specified,74477.0927,7183.0824,2021-11-29 17:23:08,Bank Account,Bank Account,0.09644686907020873,2021-11-29 17:22:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",75000,75000.0,9615.82,0.0958588957,0.6352,65.0,6.2308,0.0866666667,0.7218179549,541.3634661433,Not specified,74523.6365,7189.4172,2021-11-29 17:28:09,Bank Account,Bank Account,0.09647163654779382,2021-11-29 17:27:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",75000,75000.0,9615.82,0.0956663159,0.797,50.0,4.7833,0.0666666667,0.8636171896,647.7128922009,Not specified,74402.2871,7174.9737,2021-11-29 17:13:10,Bank Account,Bank Account,0.09643485396312536,2021-11-29 17:12:56,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,InstaReM,Payment company,online,75000,74775.0,9615.82,0.0964,0.0644,225.0,21.69,0.3009027081,0.3652840357,273.1411376985,Not specified,74726.8589,7208.31,2021-11-29 17:21:59,Bank Account,Bank Account,0.096462103582899,2021-11-29 17:21:56,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",75000,75000.0,9615.82,0.0961538462,0.332,115.0,11.0577,0.1533333333,0.4853023962,363.9767971797,Not specified,74751.0232,7211.5385,2021-11-29 17:21:08,Bank Account,Bank Account,0.09647411035393522,2021-11-29 17:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,OFX,Payment company,,75000,75000.0,9615.82,0.0949125,1.5416,0.0,0.0,0.0,1.5415883599,1156.1912699458,Not specified,73843.8087,7118.4375,2021-11-29 16:35:44,Bank Account,Bank Account,0.09639856912070159,2021-11-29 16:34:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,Public Bank Hong Kong,Payment company,"phone, online",75000,75000.0,9615.82,0.0958138911,0.6843,60.0,5.7488,0.08,0.7643486336,573.2614752147,Not specified,74486.7385,7186.0418,2021-11-29 17:21:08,Bank Account,Bank Account,0.09647411035393522,2021-11-29 17:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,Shanghai Commercial Bank,Payment company,"phone, online",75000,75000.0,9615.82,0.0957395883,0.7327,170.0,16.2757,0.2266666667,0.9593674899,719.5256174206,Not specified,74450.4744,7180.4691,2021-11-29 17:23:36,Bank Account,Bank Account,0.09644625079330484,2021-11-29 17:23:35,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,Skrill,Payment company,,75000,75000.0,9615.82,0.0937,2.8628,0.0,0.0,0.0,2.8627852853,2147.0889639415,Within 24 hours,72852.911,7027.5,2021-11-29 17:26:30,Debit Card,Bank Account,0.09646148520436945,2021-11-29 17:25:55,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
14,Skrill,Payment company,,75000,75000.0,9615.82,0.0937,2.8628,1492.4925925926,139.8466,1.9899901235,4.8527754088,3639.5815565341,Within 24 hours,72852.911,7027.5,2021-11-29 17:26:30,Credit Card,Bank Account,0.09646148520436945,2021-11-29 17:25:55,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
