,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",25000,25000.0,3205.27,0.0958221541,0.6477,100.0,9.5822,0.4,1.0477296715,261.932417871,Not specified,24838.0676,2395.5539,2021-11-29 17:23:07,Bank Account,Bank Account,0.09644686907020873,2021-11-29 17:22:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",25000,25000.0,3205.27,0.0961778906,0.2921,100.0,9.6178,0.4,0.6920719779,173.0179944866,Not specified,24926.982,2404.4473,2021-11-29 17:16:24,Bank Account,Bank Account,0.09645962215284411,2021-11-29 17:15:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",25000,25000.0,3205.27,0.0957680116,0.7294,110.0,10.5345,0.44,1.1693594306,292.3398576507,Not specified,24817.6601,2394.2003,2021-11-29 17:28:34,Bank Account,Bank Account,0.09647163654779382,2021-11-29 17:27:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",25000,25000.0,3205.27,0.0960448722,0.4488,100.0,9.6045,0.4,0.8487625883,212.1906470637,Not specified,24887.8094,2401.1218,2021-11-29 17:20:48,Bank Account,Bank Account,0.0964778285648347,2021-11-29 17:19:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",25000,25000.0,3205.27,0.0959166553,0.5685,100.0,9.5917,0.4,0.9685164281,242.1291070349,Not specified,24857.8709,2397.9164,2021-11-29 17:27:54,Bank Account,Bank Account,0.09646507513205806,2021-11-29 17:26:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",25000,25000.0,3205.27,0.0957744321,0.6972,100.0,9.5774,0.4,1.0972097893,274.3024473146,Not specified,24825.6976,2394.3608,2021-11-29 17:23:08,Bank Account,Bank Account,0.09644686907020873,2021-11-29 17:22:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",25000,25000.0,3205.27,0.0958588957,0.6352,65.0,6.2308,0.26,0.8951512882,223.7878220478,Not specified,24841.2122,2396.4724,2021-11-29 17:28:09,Bank Account,Bank Account,0.09647163654779382,2021-11-29 17:27:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",25000,25000.0,3205.27,0.0956663159,0.797,50.0,4.7833,0.2,0.9969505229,249.2376307336,Not specified,24800.7624,2391.6579,2021-11-29 17:13:10,Bank Account,Bank Account,0.09643485396312536,2021-11-29 17:12:56,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,InstaReM,Payment company,online,25000,24425.0,3205.27,0.0964,0.0644,575.0,55.43,2.3541453429,2.4185266705,590.7251392616,Not specified,24409.2749,2354.57,2021-11-29 17:21:59,Debit Card,Bank Account,0.096462103582899,2021-11-29 17:21:56,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,InstaReM,Payment company,online,25000,24925.0,3205.27,0.0964,0.0644,75.0,7.23,0.3009027081,0.3652840357,91.0470458995,Not specified,24908.953,2402.77,2021-11-29 17:21:59,Bank Account,Bank Account,0.096462103582899,2021-11-29 17:21:56,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",25000,25000.0,3205.27,0.0961538462,0.332,115.0,11.0577,0.46,0.7919690629,197.9922657266,Not specified,24917.0077,2403.8462,2021-11-29 17:21:08,Bank Account,Bank Account,0.09647411035393522,2021-11-29 17:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,OFX,Payment company,,25000,25000.0,3205.27,0.0946045,1.8611,60.0,5.6763,0.24,2.1010951771,525.2737942757,Not specified,24534.7262,2365.1125,2021-11-29 16:35:07,Bank Account,Bank Account,0.09639856912070159,2021-11-29 16:34:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,Public Bank Hong Kong,Payment company,"phone, online",25000,25000.0,3205.27,0.0958138911,0.6843,60.0,5.7488,0.24,0.9243486336,231.0871584049,Not specified,24828.9128,2395.3473,2021-11-29 17:21:08,Bank Account,Bank Account,0.09647411035393522,2021-11-29 17:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
