,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.84,0.1282215669,0.1385,100.0,12.8222,100.0,100.1384792922,100.1384792922,,99.8615,12.8222,2021-11-16 15:23:07,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:23:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",100,100.0,12.84,0.1282741989,0.0975,100.0,12.8274,100.0,100.0974883912,100.0974883912,,99.9025,12.8274,2021-11-16 15:18:37,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:18:37,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.84,0.1281476261,0.1961,110.0,14.0962,110.0,110.1960658679,110.1960658679,,99.8039,12.8148,2021-11-16 15:28:41,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:28:41,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",100,100.0,12.84,0.1281476261,0.1961,100.0,12.8148,100.0,100.1960658679,100.1960658679,,99.8039,12.8148,2021-11-16 15:21:01,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:21:01,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1279868941,0.3225,100.0,12.7987,100.0,100.3225269732,100.3225269732,,99.6775,12.7987,2021-11-16 15:31:21,Bank Account,Bank Account,0.1284010220721357,2021-11-16 15:31:21,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.84,0.1281936236,0.1602,100.0,12.8194,100.0,100.1602420296,100.1602420296,,99.8398,12.8194,2021-11-16 15:23:08,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:23:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.84,0.1281229981,0.2152,65.0,8.328,65.0,65.2152466368,65.2152466368,,99.7848,12.8123,2021-11-16 15:28:08,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:28:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1278919569,0.3952,50.0,6.3946,50.0,50.3951861467,50.3951861467,,99.6048,12.7892,2021-11-16 15:28:10,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:28:10,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,100,95.51,12.84,0.1283,0.0774,4.49,0.5761,4.7010784211,4.567394,4.5639190094,,95.4361,12.2539,2021-11-16 15:22:04,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:22:04,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,InstaReM,Payment company,online,100,98.0,12.84,0.1283,0.0774,2.0,0.2566,2.0408163265,2.077394,2.07584612,,97.9242,12.5734,2021-11-16 15:22:04,Debit Card,Bank Account,0.12839937341105775,2021-11-16 15:22:04,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1282544568,0.1129,115.0,14.7493,115.0,115.112863922,115.112863922,,99.8871,12.8254,2021-11-16 15:21:09,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:21:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
11,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1282873637,0.0872,60.0,7.6972,60.0,60.0872354073,60.0872354073,,99.9128,12.8287,2021-11-16 15:21:09,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:21:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
