,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,641.63,0.0964320154,0.1702,100.0,9.6432,2.0,2.1702491803,108.5124590164,Not specified,4991.4875,482.1601,2021-12-03 09:08:08,Bank Account,Bank Account,0.09659647012774061,2021-12-03 09:07:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",5000,5000.0,641.63,0.0965260282,0.1613,100.0,9.6526,2.0,2.1613495787,108.0674789332,Not specified,4991.9325,482.6301,2021-12-03 09:01:20,Bank Account,Bank Account,0.09668202428233913,2021-12-03 09:00:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,641.63,0.0963316893,0.3073,110.0,10.5965,2.2,2.5072518496,125.3625924784,Not specified,4984.6374,481.6584,2021-12-03 09:17:33,Bank Account,Bank Account,0.09662858237907455,2021-12-03 09:16:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",5000,5000.0,641.63,0.0962213862,0.4189,100.0,9.6221,2.0,2.4189321591,120.9466079556,Not specified,4979.0534,481.1069,2021-12-03 09:21:10,Bank Account,Bank Account,0.09662618432555137,2021-12-03 09:20:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,641.63,0.0961052853,0.5553,100.0,9.6105,2.0,2.5552578,127.7628900013,Not specified,4972.2371,480.5264,2021-12-03 09:16:11,Bank Account,Bank Account,0.09664189693292259,2021-12-03 09:15:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,641.63,0.0960790154,0.5357,100.0,9.6079,2.0,2.535687013,126.78435065,Not specified,4973.2156,480.3951,2021-12-03 09:08:09,Bank Account,Bank Account,0.09659647012774061,2021-12-03 09:07:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,641.63,0.0960799385,0.6495,65.0,6.2452,1.3,1.9495098962,97.4754948117,Not specified,4967.5245,480.3997,2021-12-03 09:13:07,Bank Account,Bank Account,0.09670806697429367,2021-12-03 09:12:53,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,641.63,0.0959508732,0.783,50.0,4.7975,1.0,1.7829686241,89.1484312032,Not specified,4960.8516,479.7544,2021-12-03 09:13:07,Bank Account,Bank Account,0.09670806697429367,2021-12-03 09:12:53,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,InstaReM,Payment company,online,5000,4882.5,641.63,0.0965,0.1162,117.5,11.3388,2.4065540195,2.5227450908,123.1730290538,Not specified,4876.827,471.1613,2021-12-03 09:21:56,Debit Card,Bank Account,0.09661225481382697,2021-12-03 09:21:55,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,InstaReM,Payment company,online,5000,4982.5,641.63,0.0965,0.1162,17.5,1.6888,0.3512293026,0.4674203739,23.289220125,Not specified,4976.7108,480.8113,2021-12-03 09:21:56,Bank Account,Bank Account,0.09661225481382697,2021-12-03 09:21:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.63,0.0963020031,0.3355,115.0,11.0747,2.3,2.6355004093,131.7750204642,Not specified,4983.225,481.51,2021-12-03 09:21:09,Bank Account,Bank Account,0.09662618432555137,2021-12-03 09:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,OFX,Payment company,,5000,5000.0,641.63,0.094312,2.3528,60.0,5.6587,1.2,3.5528281215,177.6414060755,Not specified,4882.3586,471.56,2021-12-03 05:13:11,Bank Account,Bank Account,0.09658446648855308,2021-12-03 05:12:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.63,0.0964524779,0.1798,60.0,5.7871,1.2,1.3797716246,68.9885812323,Not specified,4991.0114,482.2624,2021-12-03 09:21:08,Bank Account,Bank Account,0.09662618432555137,2021-12-03 09:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,Shanghai Commercial Bank,Payment company,"phone, online",5000,5000.0,641.63,0.0962463908,0.3624,170.0,16.3619,3.4,3.7624142445,188.1207122233,Not specified,4981.8793,481.232,2021-12-03 09:08:08,Bank Account,Bank Account,0.09659647012774061,2021-12-03 09:07:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
14,Skrill,Payment company,,5000,5000.0,641.63,0.0939,2.8494,0.0,0.0,0.0,2.8493951295,142.4697564763,Within 24 hours,4857.5302,469.5,2021-12-03 09:10:24,Debit Card,Bank Account,0.09665405596310096,2021-12-03 09:09:54,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,Skrill,Payment company,,5000,5000.0,641.63,0.0939,2.8494,99.4995995996,9.343,1.989991992,4.8393871215,241.9693560759,Within 24 hours,4857.5302,469.5,2021-12-03 09:10:24,Credit Card,Bank Account,0.09665405596310096,2021-12-03 09:09:54,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
16,Western Union,Payment company,"phone, online",5000,5000.0,641.63,0.0948469,0.3596,0.0,0.0,0.0,0.3595810327,17.9790516328,Within 24 hours,4982.0209,474.2345,2021-11-04 19:02:08,Mobile Wallet,Bank Account,0.09518918224449156,2021-11-04 19:01:52,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
17,Western Union,Payment company,"phone, online",5000,5000.0,641.63,0.0940851,1.1599,30.0,2.8226,0.6,1.7598820564,87.9941028202,Within 24 hours,4942.0059,470.4255,2021-11-04 19:02:08,Credit Card,Bank Account,0.09518918224449156,2021-11-04 19:01:52,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
18,Western Union,Payment company,"phone, online",5000,5000.0,641.63,0.0948469,0.3596,0.0,0.0,0.0,0.3595810327,17.9790516328,Within 24 hours,4982.0209,474.2345,2021-11-04 19:02:08,Bank Account,Bank Account,0.09518918224449156,2021-11-04 19:01:52,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",GB,GBP,
