,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000,1000.0,128.33,0.1281886938,0.1051,100.0,12.8189,10.0,10.1051147289,101.0511472888,Not specified,998.9489,128.1887,2021-12-03 09:08:08,Bank Account,Bank Account,0.128323580741197,2021-12-03 09:08:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",1000,1000.0,128.33,0.1282182788,0.084,100.0,12.8218,10.0,10.0839829726,100.8398297261,Not specified,999.1602,128.2183,2021-12-03 09:01:20,Bank Account,Bank Account,0.12832605082994875,2021-12-03 09:01:20,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",1000,1000.0,128.33,0.1280737705,0.194,110.0,14.0881,11.0,11.1940317623,111.940317623,Not specified,998.0597,128.0738,2021-12-03 09:17:33,Bank Account,Bank Account,0.128322757399411,2021-12-03 09:17:33,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",1000,1000.0,128.33,0.1280754108,0.194,100.0,12.8075,10.0,10.1940342474,101.9403424736,Not specified,998.0597,128.0754,2021-12-03 09:21:10,Bank Account,Bank Account,0.1283244040935485,2021-12-03 09:21:10,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,0.1279099514,0.3204,100.0,12.791,10.0,10.3204144282,103.2041442824,Not specified,996.7959,127.91,2021-12-03 09:16:11,Bank Account,Bank Account,0.12832111074753463,2021-12-03 09:16:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000,1000.0,128.33,0.1281558375,0.1307,100.0,12.8156,10.0,10.1307189542,101.3071895425,Not specified,998.6928,128.1558,2021-12-03 09:08:09,Bank Account,Bank Account,0.128323580741197,2021-12-03 09:08:09,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",1000,1000.0,128.33,0.1280573697,0.2062,65.0,8.3237,6.5,6.7061723652,67.0617236522,Not specified,997.9383,128.0574,2021-12-03 09:13:07,Bank Account,Bank Account,0.12832193406819026,2021-12-03 09:13:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,0.12784781,0.3695,50.0,6.3924,5.0,5.3694801708,53.694801708,Not specified,996.3052,127.8478,2021-12-03 09:13:07,Bank Account,Bank Account,0.12832193406819026,2021-12-03 09:13:07,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,1000,995.5,128.33,0.1282,0.0969,4.5,0.5769,0.4520341537,0.5489791537,5.465087475,Not specified,994.5349,127.6231,2021-12-03 09:07:05,Bank Account,Bank Account,0.1283244040935485,2021-12-03 09:07:05,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,InstaReM,Payment company,online,1000,975.5,128.33,0.1282,0.0969,24.5,3.1409,2.5115325474,2.6084775474,25.445698475,Not specified,974.5543,125.0591,2021-12-03 09:07:05,Debit Card,Bank Account,0.1283244040935485,2021-12-03 09:07:05,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,0.1281886938,0.1058,115.0,14.7417,11.5,11.6057556723,116.0575567235,Not specified,998.9424,128.1887,2021-12-03 09:21:09,Bank Account,Bank Account,0.1283244040935485,2021-12-03 09:21:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,Public Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,0.128213347,0.0942,60.0,7.6928,6.0,6.0942368101,60.9423681005,Not specified,999.0576,128.2133,2021-12-03 09:06:08,Bank Account,Bank Account,0.12833428514594816,2021-12-03 09:06:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,Shanghai Commercial Bank,Payment company,"phone, online",1000,1000.0,128.33,0.1281147909,0.1627,170.0,21.7795,17.0,17.1627057844,171.6270578438,Not specified,998.3729,128.1148,2021-12-03 09:08:08,Bank Account,Bank Account,0.128323580741197,2021-12-03 09:08:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,Skrill,Payment company,,1000,1000.0,128.33,0.1246,2.9011,0.0,0.0,0.0,2.901089,29.01089,Within 24 hours,970.9891,124.6,2021-12-03 09:10:51,Debit Card,Bank Account,0.128322757399411,2021-12-03 09:10:51,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
14,Skrill,Payment company,,1000,1000.0,128.33,0.1246,2.9011,19.9,2.4795,1.99,4.891089,48.91089,Within 24 hours,970.9891,124.6,2021-12-03 09:10:51,Credit Card,Bank Account,0.128322757399411,2021-12-03 09:10:51,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,Western Union,Payment company,"phone, online",1000,1000.0,128.33,0.1266667,1.3159,15.0,1.9,1.5,2.8158740305,28.158740305,Within 24 hours,986.8413,126.6667,2021-12-03 07:59:02,Credit Card,Bank Account,0.12835569931393878,2021-12-03 07:59:02,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
16,Western Union,Payment company,"phone, online",1000,1000.0,128.33,0.1276934,0.516,0.0,0.0,0.0,0.515987461,5.15987461,Within 24 hours,994.8401,127.6934,2021-12-03 07:59:02,Mobile Wallet,Bank Account,0.12835569931393878,2021-12-03 07:59:02,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
17,Western Union,Payment company,"phone, online",1000,1000.0,128.33,0.1266667,1.3159,15.0,1.9,1.5,2.8158740305,28.158740305,Within 24 hours,986.8413,126.6667,2021-12-03 07:59:02,Debit Card,Bank Account,0.12835569931393878,2021-12-03 07:59:02,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
18,Western Union,Payment company,"phone, online",1000,1000.0,128.33,0.1276934,0.516,0.0,0.0,0.0,0.515987461,5.15987461,Within 24 hours,994.8401,127.6934,2021-12-03 07:59:02,Bank Account,Bank Account,0.12835569931393878,2021-12-03 07:59:02,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",US,USD,
19,Wing Lung bank,Bank,"phone, online",1000,1000.0,128.33,0.12848516,-0.1278,100.0,12.8485,10.0,9.8721572658,98.7215726584,Not specified,1001.2784,128.4852,2021-12-03 09:12:07,Bank Account,Bank Account,0.12832111074753463,2021-12-03 09:12:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
