,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.84,0.1282051282,0.1224,100.0,12.8205,100.0,100.1224358974,100.1224358974,,99.8776,12.8205,2021-11-09 19:53:06,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:53:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",100,100.0,12.84,0.1282380097,0.0968,100.0,12.8238,100.0,100.0968196974,100.0968196974,,99.9032,12.8238,2021-11-09 19:53:00,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:53:00,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.84,0.1281033025,0.2018,110.0,14.0914,110.0,110.2017627014,110.2017627014,,99.7982,12.8103,2021-11-09 20:00:26,Bank Account,Bank Account,0.12836228972652414,2021-11-09 20:00:26,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",100,100.0,12.84,0.1281082258,0.1966,100.0,12.8108,100.0,100.1966461266,100.1966461266,,99.8034,12.8108,2021-11-09 19:53:46,Bank Account,Bank Account,0.12836064205993158,2021-11-09 19:53:46,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1279475927,0.3231,100.0,12.7948,100.0,100.3230676715,100.3230676715,,99.6769,12.7948,2021-11-09 19:59:44,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:59:44,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.84,0.1282166348,0.1135,100.0,12.8217,100.0,100.1134717218,100.1134717218,,99.8865,12.8217,2021-11-09 19:53:07,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:53:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.84,0.1280737705,0.2235,65.0,8.3248,65.0,65.2234887295,65.2234887295,,99.7765,12.8074,2021-11-09 19:58:06,Bank Account,Bank Account,0.12836064205993158,2021-11-09 19:58:06,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1278592525,0.3919,50.0,6.393,50.0,50.391888609,50.391888609,,99.6081,12.7859,2021-11-09 19:59:54,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:59:54,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,100,95.51,12.84,0.1282,0.1258,4.49,0.5756,4.7010784211,4.61579,4.610142029,,95.3899,12.2444,2021-11-09 19:52:01,Bank Account,Bank Account,0.12836146588794045,2021-11-09 19:52:01,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,InstaReM,Payment company,online,100,98.0,12.84,0.1282,0.1258,2.0,0.2564,2.0408163265,2.12579,2.1232742,,97.8767,12.5636,2021-11-09 19:52:02,Debit Card,Bank Account,0.12836146588794045,2021-11-09 19:52:02,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1282215669,0.1064,115.0,14.7455,115.0,115.1064239005,115.1064239005,,99.8936,12.8222,2021-11-09 19:51:08,Bank Account,Bank Account,0.12835817063935204,2021-11-09 19:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
11,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1282380097,0.0936,60.0,7.6943,60.0,60.0936137471,60.0936137471,,99.9064,12.8238,2021-11-09 19:51:07,Bank Account,Bank Account,0.12835817063935204,2021-11-09 19:51:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
12,Shanghai Commercial Bank,Payment company,"phone, online",100,100.0,12.84,0.12816405,0.1532,170.0,21.7879,170.0,170.1531560397,170.1531560397,,99.8468,12.8164,2021-11-09 19:53:17,Bank Account,Bank Account,0.12836064205993158,2021-11-09 19:53:17,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
