,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000,1000.0,128.36,0.8176614881,0.3574,100.0,81.7661,10.0,10.3574186536,103.5741865363,,996.4258,817.6615,2021-11-09 19:53:06,Bank Account,Bank Account,0.8205944457637235,2021-11-09 19:52:10,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
1,Chong Hing Bank,Bank,"phone, online",1000,1000.0,128.36,0.8145975888,0.7308,110.0,89.6057,11.0,11.7307942436,117.3079424356,,992.6921,814.5976,2021-11-09 20:00:26,Bank Account,Bank Account,0.8205944457637235,2021-11-09 20:00:10,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
2,CITIC Bank,Payment company,"phone, online",1000,1000.0,128.36,0.8143985667,0.7538,100.0,81.4399,10.0,10.7537737223,107.5377372229,,992.4623,814.3986,2021-11-09 19:53:46,Bank Account,Bank Account,0.8205839125607307,2021-11-09 19:53:01,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
3,DBS Hong Kong,Payment company,"phone, online",1000,1000.0,128.36,0.8157272208,0.5931,100.0,81.5727,10.0,10.5931340349,105.9313403491,,994.0687,815.7272,2021-11-09 19:59:44,Bank Account,Bank Account,0.8205944457637235,2021-11-09 19:59:12,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
4,Fubon Bank (Hong Kong),Payment company,"phone, online",1000,1000.0,128.36,0.8164598302,0.5039,100.0,81.646,10.0,10.5038561507,105.0385615071,,994.9614,816.4598,2021-11-09 19:53:07,Bank Account,Bank Account,0.8205944457637235,2021-11-09 19:52:10,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
5,Hang Seng Bank,Payment company,"phone, online",1000,1000.0,128.36,0.8147967082,0.7053,65.0,52.9618,6.5,7.2052544232,72.052544232,,992.9475,814.7967,2021-11-09 19:58:06,Bank Account,Bank Account,0.8205839125607307,2021-11-09 19:57:02,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
6,HSBC Hong Kong,Payment company,"phone, online",1000,1000.0,128.36,0.815394651,0.6337,50.0,40.7697,5.0,5.6336619483,56.336619483,,993.6634,815.3947,2021-11-09 19:59:54,Bank Account,Bank Account,0.8205944457637235,2021-11-09 19:59:12,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
7,InstaReM,Payment company,online,1000,972.5,128.36,0.8196,0.1205,27.5,22.539,2.8277634961,2.8705449881,28.6723000094,,971.3277,797.061,2021-11-09 19:51:58,Debit Card,Bank Account,0.8205891791284257,2021-11-09 19:51:08,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
8,InstaReM,Payment company,online,1000,992.5,128.36,0.8196,0.1205,7.5,6.147,0.7556675063,0.8705449881,8.696409007,,991.3036,813.453,2021-11-09 19:51:58,Bank Account,Bank Account,0.8205891791284257,2021-11-09 19:51:08,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
9,MoneyGram,Payment company,online,1000,1000.0,128.36,0.810513,1.233,8.0,6.4841,0.8,2.0329914701,20.3299147009,,987.6701,810.513,2021-11-09 16:56:15,Credit Card,Bank Account,0.8206313141037984,2021-11-09 16:56:14,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}",CN,CNY,
