,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000,1000.0,128.33,14.573010784,0.3933,100.0,1457.3011,10.0,10.3932603845,103.9326038451,,996.0674,14573.0108,2021-11-11 17:08:07,Bank Account,Bank Account,14.6305469291379,2021-11-11 17:07:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",1000,1000.0,128.33,14.5908719505,0.2699,100.0,1459.0872,10.0,10.2698992643,102.6989926434,,997.301,14590.872,2021-11-11 17:03:01,Bank Account,Bank Account,14.63035918231165,2021-11-11 17:02:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",1000,1000.0,128.33,14.5942790426,0.2479,110.0,1605.3707,11.0,11.2478915293,112.4789152927,,997.5211,14594.279,2021-11-11 17:00:30,Bank Account,Bank Account,14.6305469291379,2021-11-11 17:00:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",1000,1000.0,128.33,14.5687645688,0.4179,100.0,1456.8765,10.0,10.4179160751,104.1791607512,,995.8208,14568.7646,2021-11-11 17:05:58,Bank Account,Bank Account,14.629905294766829,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,14.5496871817,0.5409,100.0,1454.9687,10.0,10.5408681402,105.4086814018,,994.5913,14549.6872,2021-11-11 16:57:31,Bank Account,Bank Account,14.628809752967596,2021-11-11 16:57:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000,1000.0,128.33,14.5866153218,0.3003,100.0,1458.6615,10.0,10.3002731721,103.0027317208,,996.9973,14586.6153,2021-11-11 17:08:08,Bank Account,Bank Account,14.6305469291379,2021-11-11 17:07:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",1000,1000.0,128.33,14.5369966565,0.6276,65.0,944.9048,6.5,7.1276183642,71.2761836422,,993.7238,14536.9967,2021-11-11 16:58:06,Bank Account,Bank Account,14.628809752967596,2021-11-11 16:57:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,14.5137880987,0.7906,50.0,725.6894,5.0,5.7906195096,57.9061950959,,992.0938,14513.7881,2021-11-11 16:58:28,Bank Account,Bank Account,14.629451395572666,2021-11-11 16:58:15,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,14.598540146,0.2144,115.0,1678.8321,11.5,11.7143906481,117.1439064812,,997.8561,14598.5401,2021-11-11 17:06:09,Bank Account,Bank Account,14.629905294766829,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
9,Public Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.33,14.6047231675,0.1721,60.0,876.2834,6.0,6.1721277533,61.721277533,,998.2787,14604.7232,2021-11-11 17:06:08,Bank Account,Bank Account,14.629905294766829,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
10,Shanghai Commercial Bank,Payment company,"phone, online",1000,1000.0,128.33,14.573010784,0.3933,170.0,2477.4118,17.0,17.3932603845,173.9326038451,,996.0674,14573.0108,2021-11-11 17:08:12,Bank Account,Bank Account,14.6305469291379,2021-11-11 17:07:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
11,Western Union,Payment company,"phone, online",1000,1000.0,128.33,14.455382,1.1494,0.0,0.0,0.0,1.1493629267,11.4936292669,1 Business days,988.5064,14455.382,2021-11-11 15:23:52,Bank Account,Bank Account,14.623458611884567,2021-11-11 15:23:15,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",JP,JPY,
12,Western Union,Payment company,"phone, online",1000,1000.0,128.33,14.0603462,3.8507,15.0,210.9052,1.5,5.3507471237,53.5074712371,1 Business days,961.4925,14060.3462,2021-11-11 15:23:52,Debit Card,Bank Account,14.623458611884567,2021-11-11 15:23:15,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",JP,JPY,
13,Western Union,Payment company,"phone, online",1000,1000.0,128.33,14.0603462,3.8507,15.0,210.9052,1.5,5.3507471237,53.5074712371,1 Business days,961.4925,14060.3462,2021-11-11 15:23:52,Credit Card,Bank Account,14.623458611884567,2021-11-11 15:23:15,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",JP,JPY,
14,Western Union,Payment company,"phone, online",1000,1000.0,128.33,14.455382,1.1494,0.0,0.0,0.0,1.1493629267,11.4936292669,1 Business days,988.5064,14455.382,2021-11-11 15:23:52,Mobile Wallet,Bank Account,14.623458611884567,2021-11-11 15:23:15,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",JP,JPY,
15,Wing Lung bank,Bank,"phone, online",1000,1000.0,128.33,14.6477222792,-0.1293,100.0,1464.7722,10.0,9.870717259,98.7071725904,,1001.2928,14647.7223,2021-11-11 16:57:07,Bank Account,Bank Account,14.628809752967596,2021-11-11 16:56:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
