,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1283.27,0.8183306056,0.2132,100.0,81.8331,1.0,1.2132355287,121.3235528662,,9978.6764,8183.3061,2021-11-11 17:08:07,Bank Account,Bank Account,0.8200793060082643,2021-11-11 17:07:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
1,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1283.27,0.8155941603,0.5469,110.0,89.7154,1.1,1.6469160884,164.6916088431,,9945.3084,8155.9416,2021-11-11 17:00:30,Bank Account,Bank Account,0.8200793060082643,2021-11-11 17:00:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
2,CITIC Bank,Payment company,"phone, online",10000,10000.0,1283.27,0.8140339452,0.7372,100.0,81.4034,1.0,1.7371678261,173.7167826143,,9926.2832,8140.3395,2021-11-11 17:05:58,Bank Account,Bank Account,0.8200793060082643,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
3,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1283.27,0.8153281696,0.5806,100.0,81.5328,1.0,1.5806266829,158.0626682891,,9941.9373,8153.2817,2021-11-11 16:57:31,Bank Account,Bank Account,0.8200898299647096,2021-11-11 16:57:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
4,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1283.27,0.8170602173,0.3681,100.0,81.706,1.0,1.36814594,136.8145940048,,9963.1854,8170.6022,2021-11-11 17:08:08,Bank Account,Bank Account,0.8200793060082643,2021-11-11 17:07:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
5,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1283.27,0.8136034497,0.7909,65.0,52.8842,0.65,1.4409353401,144.093534014,,9920.9065,8136.0345,2021-11-11 16:58:06,Bank Account,Bank Account,0.8200898299647096,2021-11-11 16:57:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
6,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1283.27,0.8145312373,0.6778,50.0,40.7266,0.5,1.1778029051,117.7802905079,,9932.2197,8145.3124,2021-11-11 16:58:28,Bank Account,Bank Account,0.8200898299647096,2021-11-11 16:58:15,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
7,InstaReM,Payment company,online,10000,9725.0,1283.27,0.8192,0.1072,275.0,225.28,2.8277634961,2.8572220701,285.427346316,,9714.5727,7966.72,2021-11-11 17:06:40,Debit Card,Bank Account,0.8200793060082643,2021-11-11 17:06:14,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
8,InstaReM,Payment company,online,10000,9925.0,1283.27,0.8192,0.1072,75.0,61.44,0.7556675063,0.8572220701,85.6417904562,,9914.3582,8130.56,2021-11-11 17:06:40,Bank Account,Bank Account,0.8200793060082643,2021-11-11 17:06:14,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
9,MoneyGram,Payment company,online,10000,10000.0,1283.27,0.812199,1.2121,8.0,6.4976,0.08,1.2921353992,129.2135399218,,9878.7865,8121.99,2021-11-11 05:21:04,Credit Card,Bank Account,0.82216474997433,2021-11-11 05:20:57,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}",CN,CNY,
