,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.83,0.0954745083,0.446,100.0,9.5475,100.0,100.4460352847,100.4460352847,,99.554,9.5475,2021-11-11 17:08:07,Bank Account,Bank Account,0.09590226625259862,2021-11-11 17:07:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",100,100.0,12.83,0.0956306362,0.2597,100.0,9.5631,100.0,100.2596684042,100.2596684042,,99.7403,9.5631,2021-11-11 17:03:01,Bank Account,Bank Account,0.09587960527160035,2021-11-11 17:02:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.83,0.0955091593,0.3951,110.0,10.506,110.0,110.3951094552,110.3951094552,,99.6049,9.5509,2021-11-11 17:00:30,Bank Account,Bank Account,0.09588802196956087,2021-11-11 17:00:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",100,100.0,12.83,0.0954489921,0.4616,100.0,9.5449,100.0,100.4615868268,100.4615868268,,99.5384,9.5449,2021-11-11 17:05:58,Bank Account,Bank Account,0.09589161512203886,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.0952762057,0.6244,100.0,9.5276,100.0,100.6244325662,100.6244325662,,99.3756,9.5276,2021-11-11 16:57:31,Bank Account,Bank Account,0.09587487969201154,2021-11-11 16:57:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.83,0.0952426306,0.6878,100.0,9.5243,100.0,100.6878207126,100.6878207126,,99.3122,9.5243,2021-11-11 17:08:08,Bank Account,Bank Account,0.09590226625259862,2021-11-11 17:07:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.83,0.0953288847,0.5695,65.0,6.1964,65.0,65.5694870666,65.5694870666,,99.4305,9.5329,2021-11-11 16:58:06,Bank Account,Bank Account,0.09587487969201154,2021-11-11 16:57:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.0951474786,0.7736,50.0,4.7574,50.0,50.77357355,50.77357355,,99.2264,9.5147,2021-11-11 16:58:28,Bank Account,Bank Account,0.0958892524863651,2021-11-11 16:58:15,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
8,InstaReM,Payment company,online,100,98.0,12.83,0.0958,0.1066,2.0,0.1916,2.0408163265,2.1066359082,2.10450319,,97.8955,9.3884,2021-11-11 17:06:41,Debit Card,Bank Account,0.09590226625259862,2021-11-11 17:06:14,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
9,InstaReM,Payment company,online,100,86.0,12.83,0.0958,0.1066,14.0,1.3412,16.2790697674,14.1066359082,14.091706881,,85.9083,8.2388,2021-11-11 17:06:40,Bank Account,Bank Account,0.09590226625259862,2021-11-11 17:06:14,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.0955748829,0.3303,115.0,10.9911,115.0,115.3303022906,115.3303022906,,99.6697,9.5575,2021-11-11 17:06:09,Bank Account,Bank Account,0.09589161512203886,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
11,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.0956187489,0.2846,60.0,5.7371,60.0,60.28455689,60.28455689,,99.7154,9.5619,2021-11-11 17:06:08,Bank Account,Bank Account,0.09589161512203886,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
12,Shanghai Commercial Bank,Payment company,"phone, online",100,100.0,12.83,0.0953743443,0.5505,170.0,16.2136,170.0,170.5504791199,170.5504791199,,99.4495,9.5374,2021-11-11 17:08:12,Bank Account,Bank Account,0.09590226625259862,2021-11-11 17:07:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
13,Skrill,Payment company,,100,100.0,12.83,0.0931,2.8701,0.0,0.0,0.0,2.8700681984,2.8700681984,up to 1 hours,97.1299,9.31,2021-11-11 16:06:03,Debit Card,Bank Account,0.09585098874587755,2021-11-11 16:05:14,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
14,Skrill,Payment company,,100,100.0,12.83,0.0931,2.8701,1.9900900901,0.1853,1.9900900901,4.8601582885,4.8601582885,up to 1 hours,97.1299,9.31,2021-11-11 16:06:03,Credit Card,Bank Account,0.09585098874587755,2021-11-11 16:05:14,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
