,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,641.63,14.573010784,0.3933,100.0,1457.3011,2.0,2.3932603845,119.6630192257,,4980.337,72865.0539,2021-11-11 17:08:07,Bank Account,Bank Account,14.6305469291379,2021-11-11 17:07:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",5000,5000.0,641.63,14.5908719505,0.2699,100.0,1459.0872,2.0,2.2698992643,113.4949632172,,4986.505,72954.3598,2021-11-11 17:03:01,Bank Account,Bank Account,14.63035918231165,2021-11-11 17:02:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,641.63,14.5942790426,0.2479,110.0,1605.3707,2.2,2.4478915293,122.3945764633,,4987.6054,72971.3952,2021-11-11 17:00:30,Bank Account,Bank Account,14.6305469291379,2021-11-11 17:00:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",5000,5000.0,641.63,14.5687645688,0.4179,100.0,1456.8765,2.0,2.4179160751,120.8958037562,,4979.1042,72843.8228,2021-11-11 17:05:58,Bank Account,Bank Account,14.629905294766829,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,641.63,14.5496871817,0.5409,100.0,1454.9687,2.0,2.5408681402,127.0434070092,,4972.9566,72748.4359,2021-11-11 16:57:31,Bank Account,Bank Account,14.628809752967596,2021-11-11 16:57:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,641.63,14.5866153218,0.3003,100.0,1458.6615,2.0,2.3002731721,115.0136586041,,4984.9863,72933.0766,2021-11-11 17:08:08,Bank Account,Bank Account,14.6305469291379,2021-11-11 17:07:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,641.63,14.5369966565,0.6276,65.0,944.9048,1.3,1.9276183642,96.3809182111,,4968.6191,72684.9833,2021-11-11 16:58:06,Bank Account,Bank Account,14.628809752967596,2021-11-11 16:57:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,641.63,14.5137880987,0.7906,50.0,725.6894,1.0,1.7906195096,89.5309754793,,4960.469,72568.9405,2021-11-11 16:58:28,Bank Account,Bank Account,14.629451395572666,2021-11-11 16:58:15,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.63,14.598540146,0.2144,115.0,1678.8321,2.3,2.5143906481,125.7195324062,,4989.2805,72992.7007,2021-11-11 17:06:09,Bank Account,Bank Account,14.629905294766829,2021-11-11 17:05:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
9,OFX,Payment company,,5000,5000.0,641.63,14.2558,2.5121,60.0,855.348,1.2,3.7120723331,185.6036166572,,4874.3964,71279.0,2021-11-11 12:31:28,Bank Account,Bank Account,14.623143953491356,2021-11-11 12:31:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
