,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1283.99,0.1282215669,0.1353,100.0,12.8222,1.0,1.135273753,113.5273753045,Not specified,9986.4726,1282.2157,2021-11-17 16:38:06,Bank Account,Bank Account,0.12839525194358312,2021-11-17 16:38:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.1282725535,0.0994,100.0,12.8273,1.0,1.099411229,109.9411228979,Not specified,9990.0589,1282.7255,2021-11-17 16:43:45,Bank Account,Bank Account,0.1284001977363045,2021-11-17 16:43:45,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1283.99,0.12813449,0.2069,110.0,14.0948,1.1,1.3069372013,130.6937201286,Not specified,9979.3063,1281.3449,2021-11-17 16:43:30,Bank Account,Bank Account,0.1284001977363045,2021-11-17 16:43:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.1281426997,0.1967,100.0,12.8143,1.0,1.1966990441,119.6699044055,Not specified,9980.3301,1281.427,2021-11-17 16:35:08,Bank Account,Bank Account,0.12839525194358312,2021-11-17 16:35:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.1279819801,0.3232,100.0,12.7982,1.0,1.3231544998,132.3154499846,Not specified,9967.6846,1279.8198,2021-11-17 16:27:31,Bank Account,Bank Account,0.12839690049882196,2021-11-17 16:27:31,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1283.99,0.1282264993,0.1314,100.0,12.8226,1.0,1.1314321618,113.1432161771,Not specified,9986.8568,1282.265,2021-11-17 16:38:08,Bank Account,Bank Account,0.12839525194358312,2021-11-17 16:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.1281229981,0.2159,65.0,8.328,0.65,0.8658872518,86.5887251762,Not specified,9978.4113,1281.23,2021-11-17 16:43:07,Bank Account,Bank Account,0.1284001977363045,2021-11-17 16:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.1278903213,0.3971,50.0,6.3945,0.5,0.8970994475,89.7099447514,Not specified,9960.2901,1278.9032,2021-11-17 16:43:28,Bank Account,Bank Account,0.1284001977363045,2021-11-17 16:43:28,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,10000,9955.0,1283.99,0.1283,0.0742,45.0,5.7735,0.4520341537,0.5262206537,52.385266075,Not specified,9947.6147,1277.2265,2021-11-17 16:36:56,Bank Account,Bank Account,0.12839525194358312,2021-11-17 16:36:56,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,InstaReM,Payment company,online,10000,9755.0,1283.99,0.1283,0.0742,245.0,31.4335,2.5115325474,2.5857190474,252.236893075,Not specified,9747.7631,1251.5665,2021-11-17 16:36:57,Debit Card,Bank Account,0.12839525194358312,2021-11-17 16:36:57,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.1282544568,0.1097,115.0,14.7493,1.15,1.2596575606,125.96575606,Not specified,9989.0342,1282.5446,2021-11-17 16:36:09,Bank Account,Bank Account,0.12839525194358312,2021-11-17 16:36:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,OFX,Payment company,,10000,10000.0,1283.99,0.1256655,2.1254,60.0,7.5399,0.6,2.725425325,272.5425325,Not specified,9787.4575,1256.655,2021-11-17 15:16:39,Bank Account,Bank Account,0.12839442768183862,2021-11-17 15:16:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,Public Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.1282709082,0.0968,60.0,7.6963,0.6,0.6968445357,69.6844535659,Not specified,9990.3155,1282.7091,2021-11-17 16:36:08,Bank Account,Bank Account,0.12839525194358312,2021-11-17 16:36:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
