,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1284.42,14.5815106445,0.4802,100.0,1458.1511,1.0,1.4801512821,148.0151282134,,9951.9849,145815.1064,2021-11-03 15:53:06,Bank Account,Bank Account,14.651861746535314,2021-11-03 15:52:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1284.42,14.6134736227,0.262,100.0,1461.3474,1.0,1.2620016795,126.2001679509,,9973.7998,146134.7362,2021-11-03 15:53:54,Bank Account,Bank Account,14.651861746535314,2021-11-03 15:53:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1284.42,14.585764294,0.4498,110.0,1604.4341,1.1,1.5498412092,154.9841209199,,9955.0159,145857.6429,2021-11-03 15:45:26,Bank Account,Bank Account,14.651673559557143,2021-11-03 15:44:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1284.42,14.590020426,0.4308,100.0,1459.002,1.0,1.4307998151,143.0799815111,,9956.92,145900.2043,2021-11-03 15:50:12,Bank Account,Bank Account,14.653146152561746,2021-11-03 15:49:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1284.42,14.5687645688,0.5638,100.0,1456.8765,1.0,1.5637590092,156.3759009246,,9943.6241,145687.6457,2021-11-03 16:00:39,Bank Account,Bank Account,14.651362947357605,2021-11-03 15:59:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1284.42,14.6015243991,0.3436,100.0,1460.1524,1.0,1.3435559812,134.3555981205,,9965.6444,146015.244,2021-11-03 15:53:08,Bank Account,Bank Account,14.651861746535314,2021-11-03 15:52:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1284.42,14.5623998835,0.6369,65.0,946.556,0.65,1.2869401875,128.6940187516,,9936.306,145623.9988,2021-11-03 15:58:07,Bank Account,Bank Account,14.655748233782916,2021-11-03 15:57:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1284.42,14.5327713995,0.8391,50.0,726.6386,0.5,1.3391030762,133.9103076249,,9916.0897,145327.714,2021-11-03 15:58:09,Bank Account,Bank Account,14.655748233782916,2021-11-03 15:57:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1284.42,14.6220207633,0.2212,115.0,1681.5324,1.15,1.3711603869,137.1160386882,,9977.884,146220.2076,2021-11-03 15:51:09,Bank Account,Bank Account,14.65443055858818,2021-11-03 15:50:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
9,OFX,Payment company,,10000,10000.0,1284.42,14.271,2.4304,60.0,856.26,0.6,3.0304134932,303.0413493214,,9756.9587,142710.0,2021-11-03 11:18:23,Bank Account,Bank Account,14.626484041733052,2021-11-03 11:17:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
