,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100000,100000.0,12837.88,0.1282215669,0.1231,100.0,12.8222,0.1,0.2230927042,223.0927041929,Not specified,99876.9073,12822.1567,2021-11-18 13:38:06,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:38:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",100000,100000.0,12837.88,0.128262682,0.0891,100.0,12.8263,0.1,0.189142564,189.142563971,Not specified,99910.8574,12826.2682,2021-11-18 13:49:58,Bank Account,Bank Account,0.1283771206295614,2021-11-18 13:49:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",100000,100000.0,12837.88,0.1281459839,0.1813,110.0,14.0961,0.11,0.2913265672,291.3265672254,Not specified,99818.6734,12814.5984,2021-11-18 13:43:28,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:43:28,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",100000,100000.0,12837.88,0.1281312064,0.1948,100.0,12.8131,0.1,0.2947594337,294.7594336601,Not specified,99805.2406,12813.1206,2021-11-18 13:36:33,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:33,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",100000,100000.0,12837.88,0.127973791,0.3212,100.0,12.7974,0.1,0.4212142153,421.2142153287,Not specified,99678.7858,12797.3791,2021-11-18 13:27:34,Bank Account,Bank Account,0.12838618564642446,2021-11-18 13:27:34,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100000,100000.0,12837.88,0.128201841,0.1385,100.0,12.8202,0.1,0.2384579883,238.4579882567,Not specified,99861.542,12820.1841,2021-11-18 13:38:07,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",100000,100000.0,12837.88,0.1281065847,0.212,65.0,8.3269,0.065,0.2770163976,277.0163976428,Not specified,99787.9836,12810.6585,2021-11-18 13:43:15,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:43:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",100000,100000.0,12837.88,0.1278788731,0.3894,50.0,6.3939,0.05,0.4393911687,439.391168685,Not specified,99610.6088,12787.8873,2021-11-18 13:46:49,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:46:49,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,100000,99550.0,12837.88,0.1283,0.0633,450.0,57.735,0.4520341537,0.5153151537,512.9962355,Not specified,99487.0038,12772.265,2021-11-18 13:36:44,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:44,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12837.88,0.1282380097,0.1116,115.0,14.7474,0.115,0.2265670685,226.5670684791,Not specified,99888.4329,12823.801,2021-11-18 13:36:09,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,OFX,Payment company,,100000,100000.0,12837.88,0.12650975,1.4559,0.0,0.0,0.0,1.4558627862,1455.86278625,Not specified,98544.1372,12650.975,2021-11-18 13:44:22,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:44:22,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,Public Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12837.88,0.1282544568,0.0988,60.0,7.6953,0.06,0.1587559318,158.7559317686,Not specified,99901.2441,12825.4457,2021-11-18 13:36:08,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,Shanghai Commercial Bank,Payment company,"phone, online",100000,100000.0,12837.88,0.1281886938,0.1487,170.0,21.7921,0.17,0.3186988848,318.6988847584,Not specified,99851.3011,12818.8694,2021-11-18 13:38:22,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:38:22,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
