,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1283.79,0.1282215669,0.1231,100.0,12.8222,1.0,1.1230927042,112.3092704193,Not specified,9987.6907,1282.2157,2021-11-18 13:38:06,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:38:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1283.79,0.128262682,0.0891,100.0,12.8263,1.0,1.089142564,108.9142563971,Not specified,9991.0857,1282.6268,2021-11-18 13:49:58,Bank Account,Bank Account,0.1283771206295614,2021-11-18 13:49:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1283.79,0.1281459839,0.1813,110.0,14.0961,1.1,1.2813265672,128.1326567225,Not specified,9981.8673,1281.4598,2021-11-18 13:43:28,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:43:28,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1283.79,0.1281312064,0.1948,100.0,12.8131,1.0,1.1947594337,119.475943366,Not specified,9980.5241,1281.3121,2021-11-18 13:36:33,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:33,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1283.79,0.127973791,0.3212,100.0,12.7974,1.0,1.3212142153,132.1214215329,Not specified,9967.8786,1279.7379,2021-11-18 13:27:34,Bank Account,Bank Account,0.12838618564642446,2021-11-18 13:27:34,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1283.79,0.128201841,0.1385,100.0,12.8202,1.0,1.1384579883,113.8457988257,Not specified,9986.1542,1282.0184,2021-11-18 13:38:07,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1283.79,0.1281065847,0.212,65.0,8.3269,0.65,0.8620163976,86.2016397643,Not specified,9978.7984,1281.0658,2021-11-18 13:43:15,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:43:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1283.79,0.1278788731,0.3894,50.0,6.3939,0.5,0.8893911687,88.9391168685,Not specified,9961.0609,1278.7887,2021-11-18 13:46:49,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:46:49,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,10000,9955.0,1283.79,0.1283,0.0633,45.0,5.7735,0.4520341537,0.5153151537,51.29962355,Not specified,9948.7004,1277.2265,2021-11-18 13:36:43,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:43,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,InstaReM,Payment company,online,10000,9755.0,1283.79,0.1283,0.0633,245.0,31.4335,2.5115325474,2.5748135474,251.17306155,Not specified,9748.8269,1251.5665,2021-11-18 13:36:44,Debit Card,Bank Account,0.12838124093307485,2021-11-18 13:36:44,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1283.79,0.1282380097,0.1116,115.0,14.7474,1.15,1.2615670685,126.1567068479,Not specified,9988.8433,1282.3801,2021-11-18 13:36:09,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,OFX,Payment company,,10000,10000.0,1283.79,0.12565175,2.1248,60.0,7.5391,0.6,2.724825855,272.4825855,Not specified,9787.5174,1256.5175,2021-11-18 13:41:58,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:41:58,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,Public Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1283.79,0.1282544568,0.0988,60.0,7.6953,0.6,0.6987559318,69.8755931769,Not specified,9990.1244,1282.5446,2021-11-18 13:36:08,Bank Account,Bank Account,0.12838124093307485,2021-11-18 13:36:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,Shanghai Commercial Bank,Payment company,"phone, online",10000,10000.0,1283.79,0.1281886938,0.1487,170.0,21.7921,1.7,1.8486988848,184.8698884758,Not specified,9985.1301,1281.8869,2021-11-18 13:38:22,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:38:22,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
14,Skrill,Payment company,,10000,10000.0,1283.79,0.1247,2.8718,0.0,0.0,0.0,2.8717935,287.17935,Within 24 hours,9712.8207,1247.0,2021-11-18 13:30:00,Debit Card,Bank Account,0.1283870098023482,2021-11-18 13:30:00,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,Skrill,Payment company,,10000,10000.0,1283.79,0.1247,2.8718,198.9990990991,24.8152,1.989990991,4.861784491,486.1784490991,Within 24 hours,9712.8207,1247.0,2021-11-18 13:30:01,Credit Card,Bank Account,0.1283870098023482,2021-11-18 13:30:01,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
16,Wing Lung bank,Bank,"phone, online",10000,10000.0,1283.79,0.1285347044,-0.1215,100.0,12.8535,1.0,0.8785347044,87.853470437,Not specified,10012.1465,1285.347,2021-11-18 13:43:05,Bank Account,Bank Account,0.1283787687192292,2021-11-18 13:43:05,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,Wirebarley Australia Pty Ltd,Payment company,,10000,10000.0,1283.79,0.1269066,1.1474,20.0,2.5381,0.2,1.347372996,134.7372996,Not specified,9885.2627,1269.066,2021-11-18 13:38:02,Bank Account,Bank Account,0.12837959277993172,2021-11-18 13:38:02,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
