,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,642.51,0.819000819,0.4159,100.0,81.9001,2.0,2.4158988534,120.7949426699,,4979.2051,4095.0041,2021-11-02 17:38:06,Bank Account,Bank Account,0.8224212595895604,2021-11-02 17:37:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
1,Chong Hing Bank,Bank,"phone, online",5000,5000.0,642.51,0.8161932746,0.756,110.0,89.7813,2.2,2.9559990206,147.7999510284,,4962.2,4080.9664,2021-11-02 17:29:24,Bank Account,Bank Account,0.8224106913389875,2021-11-02 17:28:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
2,CITIC Bank,Payment company,"phone, online",5000,5000.0,642.51,0.8169934641,0.66,100.0,81.6993,2.0,2.6599775327,132.998876634,,4967.0011,4084.9673,2021-11-02 17:35:09,Bank Account,Bank Account,0.8224212595895604,2021-11-02 17:34:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
3,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,642.51,0.8176614881,0.5775,100.0,81.7661,2.0,2.577473426,128.8736713001,,4971.1263,4088.3074,2021-11-02 17:29:32,Bank Account,Bank Account,0.8224106913389875,2021-11-02 17:28:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
4,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,642.51,0.8177283506,0.5706,100.0,81.7728,2.0,2.5706210647,128.5310532341,,4971.4689,4088.6418,2021-11-02 17:38:08,Bank Account,Bank Account,0.8224212595895604,2021-11-02 17:37:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
5,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,642.51,0.8167265599,0.6912,65.0,53.0872,1.3,1.9911548514,99.5577425678,,4965.4423,4083.6328,2021-11-02 17:28:08,Bank Account,Bank Account,0.8224106913389875,2021-11-02 17:27:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
6,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,642.51,0.8173941475,0.61,50.0,40.8697,1.0,1.6099803825,80.499019127,,4969.501,4086.9707,2021-11-02 17:28:11,Bank Account,Bank Account,0.8224106913389875,2021-11-02 17:27:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
7,InstaReM,Payment company,online,5000,4862.5,642.51,0.8215,0.112,137.5,112.9563,2.8277634961,2.8620179688,142.9468737305,,4857.0531,3994.5438,2021-11-02 17:36:42,Debit Card,Bank Account,0.8224212595895604,2021-11-02 17:35:52,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
8,InstaReM,Payment company,online,5000,4962.5,642.51,0.8215,0.112,37.5,30.8063,0.7556675063,0.8620179687,43.0588916992,,4956.9411,4076.6938,2021-11-02 17:36:41,Bank Account,Bank Account,0.8224212595895604,2021-11-02 17:35:52,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",CN,CNY,
9,MoneyGram,Payment company,online,5000,5000.0,642.51,0.81249,1.2033,8.0,6.4999,0.16,1.3633287546,68.16643773,,4939.8336,4062.45,2021-11-02 04:49:02,Credit Card,Bank Account,0.8223860072996453,2021-11-02 04:48:52,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}",CN,CNY,
