,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,642.51,0.0938967136,0.5707,100.0,9.3897,2.0,2.5707207917,128.5360395873,,4971.464,469.4836,2021-11-02 17:38:06,Bank Account,Bank Account,0.09443567766226757,2021-11-02 17:37:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",5000,5000.0,642.51,0.0941592987,0.256,100.0,9.4159,2.0,2.2560175321,112.8008766072,,4987.1991,470.7965,2021-11-02 17:33:05,Bank Account,Bank Account,0.09440098176537863,2021-11-02 17:32:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,642.51,0.0938764398,0.5544,110.0,10.3264,2.2,2.7543751582,137.7187579123,,4972.2812,469.3822,2021-11-02 17:29:24,Bank Account,Bank Account,0.09439976869699307,2021-11-02 17:28:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",5000,5000.0,642.51,0.0939893792,0.4653,100.0,9.3989,2.0,2.465281322,123.2640660989,,4976.7359,469.9469,2021-11-02 17:35:09,Bank Account,Bank Account,0.09442873848288978,2021-11-02 17:34:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,642.51,0.0938561748,0.5758,100.0,9.3856,2.0,2.5758424059,128.7921202963,,4971.2079,469.2809,2021-11-02 17:29:32,Bank Account,Bank Account,0.09439976869699307,2021-11-02 17:28:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,642.51,0.0936838358,0.7961,100.0,9.3684,2.0,2.7961417654,139.8070882693,,4960.1929,468.4192,2021-11-02 17:38:08,Bank Account,Bank Account,0.09443567766226757,2021-11-02 17:37:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,642.51,0.0938878978,0.5349,65.0,6.1027,1.3,1.8349259673,91.746298364,,4973.2537,469.4395,2021-11-02 17:28:08,Bank Account,Bank Account,0.0943928296067849,2021-11-02 17:27:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,642.51,0.0936855912,0.7493,50.0,4.6843,1.0,1.7492501853,87.4625092632,,4962.5375,468.428,2021-11-02 17:28:11,Bank Account,Bank Account,0.0943928296067849,2021-11-02 17:27:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
8,InstaReM,Payment company,online,5000,4882.5,642.51,0.0943,0.1363,117.5,11.0803,2.4065540195,2.486334007,124.1565078895,,4875.8435,460.4198,2021-11-02 17:36:42,Debit Card,Bank Account,0.09442873848288978,2021-11-02 17:35:52,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
9,InstaReM,Payment company,online,5000,4982.5,642.51,0.0943,0.1363,17.5,1.6503,0.3512293026,0.486334007,24.2928418965,,4975.7072,469.8498,2021-11-02 17:36:42,Bank Account,Bank Account,0.09442873848288978,2021-11-02 17:35:52,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.51,0.0941176471,0.3294,115.0,10.8235,2.3,2.6294457059,131.4722852949,,4983.5277,470.5882,2021-11-02 17:36:09,Bank Account,Bank Account,0.09442873848288978,2021-11-02 17:35:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
11,OFX,Payment company,,5000,5000.0,642.51,0.091914,2.3359,60.0,5.5148,1.2,3.5358771658,176.7938582899,,4883.2061,459.57,2021-11-02 12:03:41,Bank Account,Bank Account,0.09411234886738876,2021-11-02 12:02:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
12,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.51,0.0940326858,0.4194,60.0,5.642,1.2,1.6194196891,80.9709844525,,4979.029,470.1634,2021-11-02 17:36:08,Bank Account,Bank Account,0.09442873848288978,2021-11-02 17:35:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
13,Shanghai Commercial Bank,Payment company,"phone, online",5000,5000.0,642.51,0.0937646507,0.7106,170.0,15.94,3.4,4.1105650663,205.528253315,,4964.4717,468.8233,2021-11-02 17:38:11,Bank Account,Bank Account,0.09443567766226757,2021-11-02 17:37:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
14,Skrill,Payment company,,5000,5000.0,642.51,0.0917,2.9015,0.0,0.0,0.0,2.9015080081,145.0754004052,up to 1 hours,4854.9246,458.5,2021-11-02 17:03:35,Debit Card,Bank Account,0.09444018966602845,2021-11-02 17:02:52,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
15,Skrill,Payment company,,5000,5000.0,642.51,0.0917,2.9015,99.4995995996,9.1241,1.989991992,4.8915000001,244.5750000048,up to 1 hours,4854.9246,458.5,2021-11-02 17:03:35,Credit Card,Bank Account,0.09444018966602845,2021-11-02 17:02:52,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
16,Western Union,Payment company,"phone, online",5000,5000.0,642.51,0.0938283,0.6088,0.0,0.0,0.0,0.6088451474,30.4422573716,1 Business days,4969.5577,469.1415,2021-11-02 15:51:59,Mobile Wallet,Bank Account,0.09440306850159978,2021-11-02 15:51:52,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
17,Western Union,Payment company,"phone, online",5000,5000.0,642.51,0.0930747,1.4071,30.0,2.7922,0.6,2.0071242839,100.3562141933,1 Business days,4929.6438,465.3735,2021-11-02 15:51:59,Credit Card,Bank Account,0.09440306850159978,2021-11-02 15:51:52,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
18,Western Union,Payment company,"phone, online",5000,5000.0,642.51,0.0938283,0.6088,0.0,0.0,0.0,0.6088451474,30.4422573716,1 Business days,4969.5577,469.1415,2021-11-02 15:51:59,Bank Account,Bank Account,0.09440306850159978,2021-11-02 15:51:52,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
