,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.84,0.172860847,0.4182,100.0,17.2861,100.0,100.4181907962,100.4181907962,,99.5818,17.2861,2021-11-15 17:08:07,Bank Account,Bank Account,0.17358677091758784,2021-11-15 17:07:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
1,China Construction Bank,Payment company,"phone, online",100,100.0,12.84,0.1731631717,0.2403,100.0,17.3163,100.0,100.2403381867,100.2403381867,,99.7597,17.3163,2021-11-15 17:09:07,Bank Account,Bank Account,0.1735803515258894,2021-11-15 17:08:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.84,0.1728399329,0.4382,110.0,19.0124,110.0,110.4382419358,110.4382419358,,99.5618,17.284,2021-11-15 17:14:34,Bank Account,Bank Account,0.17360072411203195,2021-11-15 17:14:10,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
3,CITIC Bank,Payment company,"phone, online",100,100.0,12.84,0.1727682659,0.4648,100.0,17.2768,100.0,100.464802097,100.464802097,,99.5352,17.2768,2021-11-15 17:06:43,Bank Account,Bank Account,0.17357504638040275,2021-11-15 17:06:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1727967763,0.4357,100.0,17.2797,100.0,100.4357475513,100.4357475513,,99.5643,17.2797,2021-11-15 16:50:34,Bank Account,Bank Account,0.17355302937910405,2021-11-15 16:50:13,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.84,0.172944554,0.37,100.0,17.2945,100.0,100.3699688278,100.3699688278,,99.63,17.2945,2021-11-15 17:08:08,Bank Account,Bank Account,0.17358677091758784,2021-11-15 17:07:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.84,0.172860847,0.4182,65.0,11.236,65.0,65.4181907962,65.4181907962,,99.5818,17.2861,2021-11-15 17:13:07,Bank Account,Bank Account,0.17358677091758784,2021-11-15 17:12:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1722623211,0.771,50.0,8.6131,50.0,50.7709662828,50.7709662828,,99.229,17.2262,2021-11-15 17:13:25,Bank Account,Bank Account,0.17360072411203195,2021-11-15 17:13:15,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
8,InstaReM,Payment company,online,100,95.51,12.84,0.1733,0.1585,4.49,0.7781,4.7010784211,4.6484596324,4.6413447949,,95.3587,16.5519,2021-11-15 17:06:50,Bank Account,Bank Account,0.17357504638040275,2021-11-15 17:06:11,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
9,InstaReM,Payment company,online,100,98.0,12.84,0.1733,0.1585,2.0,0.3466,2.0408163265,2.1584596324,2.1552904397,,97.8447,16.9834,2021-11-15 17:06:51,Debit Card,Bank Account,0.17357504638040275,2021-11-15 17:06:11,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1729804532,0.3426,115.0,19.8928,115.0,115.3425568272,115.3425568272,,99.6574,17.298,2021-11-15 17:06:08,Bank Account,Bank Account,0.17357504638040275,2021-11-15 17:05:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
11,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.84,0.1729116594,0.3822,60.0,10.3747,60.0,60.3821902751,60.3821902751,,99.6178,17.2912,2021-11-15 17:06:09,Bank Account,Bank Account,0.17357504638040275,2021-11-15 17:05:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
12,Shanghai Commercial Bank,Payment company,"phone, online",100,100.0,12.84,0.171924697,0.9538,170.0,29.2272,170.0,170.9538260112,170.9538260112,,99.0462,17.1925,2021-11-15 17:08:25,Bank Account,Bank Account,0.1735803515258894,2021-11-15 17:08:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
13,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1725559,0.5872,0.0,0.0,0.0,0.5871502855,0.5871502855,1 Business days,99.4128,17.2556,2021-11-15 17:06:25,Mobile Wallet,Bank Account,0.17357504638040275,2021-11-15 17:06:11,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",SG,SGD,
14,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1725559,0.5872,0.0,0.0,0.0,0.5871502855,0.5871502855,1 Business days,99.4128,17.2556,2021-11-15 17:06:25,Bank Account,Bank Account,0.17357504638040275,2021-11-15 17:06:11,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",SG,SGD,
15,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1711685,1.3865,15.0,2.5675,15.0,16.3864587281,16.3864587281,1 Business days,98.6135,17.1169,2021-11-15 17:06:25,Credit Card,Bank Account,0.17357504638040275,2021-11-15 17:06:11,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",SG,SGD,
16,Western Union,Payment company,"phone, online",100,100.0,12.84,0.1711685,1.3865,15.0,2.5675,15.0,16.3864587281,16.3864587281,1 Business days,98.6135,17.1169,2021-11-15 17:06:25,Debit Card,Bank Account,0.17357504638040275,2021-11-15 17:06:11,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",SG,SGD,
17,Wing Lung bank,Bank,"phone, online",100,100.0,12.84,0.1740644038,-0.2782,100.0,17.4064,100.0,99.7217801948,99.7217801948,,100.2782,17.4064,2021-11-15 17:12:06,Bank Account,Bank Account,0.17358146581331008,2021-11-15 17:11:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
