,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",20000,20000.0,2564.4,0.1280901755,0.1006,100.0,12.809,0.5,0.6005507878,120.1101575509,Not specified,19979.8898,2561.8035,2021-12-13 08:53:06,Bank Account,Bank Account,0.1282191007994461,2021-12-13 08:53:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",20000,20000.0,2564.4,0.1281000205,0.0954,100.0,12.81,0.5,0.5954345153,119.0869030539,Not specified,19980.9131,2562.0004,2021-12-13 08:50:51,Bank Account,Bank Account,0.1282223889113278,2021-12-13 08:50:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",20000,20000.0,2564.4,0.1279656028,0.1996,110.0,14.0762,0.55,0.7496263404,149.9252680879,Not specified,19960.0747,2559.3121,2021-12-13 08:43:58,Bank Account,Bank Account,0.12822156686754713,2021-12-13 08:43:58,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",20000,20000.0,2564.4,0.1279664216,0.1971,100.0,12.7966,0.5,0.6970682893,139.4136578562,Not specified,19960.5863,2559.3284,2021-12-13 09:06:25,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:06:25,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",20000,20000.0,2564.4,0.1278036935,0.3265,100.0,12.7804,0.5,0.826538437,165.3076873922,Not specified,19934.6923,2556.0739,2021-12-13 08:43:31,Bank Account,Bank Account,0.1282223889113278,2021-12-13 08:43:31,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",20000,20000.0,2564.4,0.1280376943,0.1415,100.0,12.8038,0.5,0.6414816522,128.2963304397,Not specified,19971.7037,2560.7539,2021-12-13 08:53:08,Bank Account,Bank Account,0.1282191007994461,2021-12-13 08:53:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",20000,20000.0,2564.4,0.1279426817,0.2169,65.0,8.3163,0.325,0.5418628454,108.372569089,Not specified,19956.6274,2558.8536,2021-12-13 08:58:08,Bank Account,Bank Account,0.12822074483430673,2021-12-13 08:58:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",20000,20000.0,2564.4,0.1277155519,0.394,50.0,6.3858,0.25,0.6440024777,128.8004955363,Not specified,19921.1995,2554.311,2021-12-13 08:58:08,Bank Account,Bank Account,0.12822074483430673,2021-12-13 08:58:08,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,20000,19910.0,2564.4,0.1281,0.0929,90.0,11.529,0.4520341537,0.5449226537,108.49410035,Not specified,19891.5059,2550.471,2021-12-13 09:07:04,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:07:04,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,InstaReM,Payment company,online,20000,19510.0,2564.4,0.1281,0.0929,490.0,62.769,2.5115325474,2.6044210474,508.12254635,Not specified,19491.8775,2499.231,2021-12-13 09:07:04,Debit Card,Bank Account,0.1282191007994461,2021-12-13 09:07:04,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
