,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",30000,30000.0,3846.57,0.113481616,0.224,100.0,11.3482,0.3333333333,0.5573571928,167.2071578529,Not specified,29932.7928,3404.4485,2021-12-13 09:08:07,Bank Account,Bank Account,0.11373641267956423,2021-12-13 09:07:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
1,China Construction Bank,Payment company,"phone, online",30000,30000.0,3846.57,0.1134159758,0.2521,100.0,11.3416,0.3333333333,0.5853899619,175.616988579,Not specified,29924.383,3402.4793,2021-12-13 08:50:51,Bank Account,Bank Account,0.11370257064053188,2021-12-13 08:50:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
2,Chong Hing Bank,Bank,"phone, online",30000,30000.0,3846.57,0.1131298504,0.4545,110.0,12.4443,0.3666666667,0.8212026081,246.360782406,Not specified,29863.6392,3393.8955,2021-12-13 08:43:58,Bank Account,Bank Account,0.11364641424112308,2021-12-13 08:43:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
3,CITIC Bank,Payment company,"phone, online",30000,30000.0,3846.57,0.1133504115,0.3204,100.0,11.335,0.3333333333,0.6537570088,196.1271026501,Not specified,29903.8729,3400.5123,2021-12-13 09:06:25,Bank Account,Bank Account,0.11371478054139159,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
4,DBS Hong Kong,Payment company,"phone, online",30000,30000.0,3846.57,0.1128508193,0.7139,100.0,11.2851,0.3333333333,1.0472333154,314.1699946373,Not specified,29785.83,3385.5246,2021-12-13 08:43:31,Bank Account,Bank Account,0.11366225415417766,2021-12-13 08:42:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",30000,30000.0,3846.57,0.1130428885,0.6098,100.0,11.3043,0.3333333333,0.9430977802,282.9293340643,Not specified,29817.0707,3391.2867,2021-12-13 09:08:08,Bank Account,Bank Account,0.11373641267956423,2021-12-13 09:07:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
6,Hang Seng Bank,Payment company,"phone, online",30000,30000.0,3846.57,0.1130326664,0.5967,65.0,7.3471,0.2166666667,0.8133799028,244.0139708376,Not specified,29820.986,3390.98,2021-12-13 08:58:08,Bank Account,Bank Account,0.11371119619927877,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
7,HSBC Hong Kong,Payment company,"phone, online",30000,30000.0,3846.57,0.1127446559,0.85,50.0,5.6372,0.1666666667,1.0166623824,304.9987147109,Not specified,29745.0013,3382.3397,2021-12-13 08:58:08,Bank Account,Bank Account,0.11371119619927877,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
8,InstaReM,Payment company,online,30000,29280.0,3846.57,0.1136,0.1009,720.0,81.792,2.4590163934,2.5599536162,749.5544188358,Not specified,29250.4456,3326.208,2021-12-13 09:07:02,Debit Card,Bank Account,0.11371478054139159,2021-12-13 09:06:41,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
9,InstaReM,Payment company,online,30000,29880.0,3846.57,0.1136,0.1009,120.0,13.632,0.4016064257,0.5025436485,150.1600421726,Not specified,29849.84,3394.368,2021-12-13 09:07:02,Bank Account,Bank Account,0.11371478054139159,2021-12-13 09:06:41,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",DE,EUR,
