,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100000,100000.0,12821.91,14.5454545455,0.1929,100.0,1454.5455,0.1,0.2929198727,292.9198726665,Not specified,99807.0801,1454545.4545,2021-12-13 09:08:07,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",100000,100000.0,12821.91,14.5501105808,0.1666,100.0,1455.0111,0.1,0.2666432812,266.6432811812,Not specified,99833.3567,1455011.0581,2021-12-13 08:50:51,Bank Account,Bank Account,14.574397835606076,2021-12-13 08:50:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",100000,100000.0,12821.91,14.5222189951,0.3311,110.0,1597.4441,0.11,0.4410723435,441.0723434751,Not specified,99668.9277,1452221.8995,2021-12-13 08:43:58,Bank Account,Bank Account,14.570457750993716,2021-12-13 08:43:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",100000,100000.0,12821.91,14.5222189951,0.3642,100.0,1452.2219,0.1,0.4642276003,464.2276003156,Not specified,99635.7724,1452221.8995,2021-12-13 09:06:25,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",100000,100000.0,12821.91,14.4862453101,0.5874,100.0,1448.6245,0.1,0.6873528435,687.3528434745,Not specified,99412.6472,1448624.531,2021-12-13 08:43:31,Bank Account,Bank Account,14.57183338782785,2021-12-13 08:42:41,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100000,100000.0,12821.91,14.5139987518,0.4088,100.0,1451.3999,0.1,0.5087612483,508.7612482884,Not specified,99591.2388,1451399.8752,2021-12-13 09:08:08,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",100000,100000.0,12821.91,14.4843568946,0.5903,65.0,941.4832,0.065,0.6552902816,655.2902816294,Not specified,99409.7097,1448435.6895,2021-12-13 08:58:08,Bank Account,Bank Account,14.570364339246447,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",100000,100000.0,12821.91,14.4529556294,0.8058,50.0,722.6478,0.05,0.8558049002,855.8049001835,Not specified,99194.1951,1445295.5629,2021-12-13 08:58:08,Bank Account,Bank Account,14.570364339246447,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12821.91,14.5433391507,0.2193,115.0,1672.484,0.115,0.3343239174,334.3239173608,Not specified,99780.6761,1454333.9151,2021-12-13 09:06:08,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
9,OFX,Payment company,,100000,100000.0,12821.91,14.3007,1.7576,0.0,0.0,0.0,1.7576427193,1757.6427193446,Not specified,98242.3573,1430070.0,2021-12-13 07:25:11,Bank Account,Bank Account,14.556552179571844,2021-12-13 07:24:41,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
10,Public Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12821.91,14.5437621804,0.2164,60.0,872.6257,0.06,0.2764215445,276.4215445145,Not specified,99783.5785,1454376.218,2021-12-13 09:06:08,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
11,Shanghai Commercial Bank,Payment company,"phone, online",100000,100000.0,12821.91,14.5211645974,0.3596,170.0,2468.598,0.17,0.5295911021,529.5911020957,Not specified,99640.4089,1452116.4597,2021-12-13 09:08:13,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
12,Wing Lung bank,Bank,"phone, online",100000,100000.0,12821.91,14.5921494236,-0.159,100.0,1459.2149,0.1,-0.0589725586,-58.9725585721,Not specified,100158.9726,1459214.9424,2021-12-13 08:57:07,Bank Account,Bank Account,14.568988729468785,2021-12-13 08:56:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
13,Wise,Payment company,online,100000,99463.27227,12821.91,14.5607,-0.0079,536.72773,7815.1315,0.5396240419,0.5317022903,528.8484966633,Not specified,99471.1515,1448254.8685,2021-12-13 07:58:51,Bank Account,Bank Account,14.559546628885743,2021-12-13 07:58:39,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
14,Xendpay,Payment company,"phone, online",100000,100000.0,12821.91,14.46583,0.5029,0.0,0.0,0.0,0.5029266589,502.9266588764,Not specified,99497.0733,1446583.0,2021-12-10 21:46:45,Bank Account,Bank Account,14.53895025676204,2021-12-10 21:46:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
