,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",3000000,3000000.0,384657.3,14.5454545455,0.1929,100.0,1454.5455,0.0033333333,0.196253206,5887.5961799945,Not specified,2994212.4038,43636363.6364,2021-12-13 09:08:07,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",3000000,3000000.0,384657.3,14.5501105808,0.1666,100.0,1455.0111,0.0033333333,0.1699766145,5099.2984354373,Not specified,2995000.7016,43650331.7425,2021-12-13 08:50:51,Bank Account,Bank Account,14.574397835606076,2021-12-13 08:50:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",3000000,3000000.0,384657.3,14.5222189951,0.3311,110.0,1597.4441,0.0036666667,0.3347390102,10042.1703042544,Not specified,2990067.8297,43566656.9852,2021-12-13 08:43:58,Bank Account,Bank Account,14.570457750993716,2021-12-13 08:43:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",3000000,3000000.0,384657.3,14.5222189951,0.3642,100.0,1452.2219,0.0033333333,0.3675609336,11026.8280094673,Not specified,2989073.172,43566656.9852,2021-12-13 09:06:25,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",3000000,3000000.0,384657.3,14.4862453101,0.5874,100.0,1448.6245,0.0033333333,0.5906861768,17720.5853042337,Not specified,2982379.4147,43458735.9302,2021-12-13 08:43:31,Bank Account,Bank Account,14.57183338782785,2021-12-13 08:42:41,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",3000000,3000000.0,384657.3,14.5139987518,0.4088,100.0,1451.3999,0.0033333333,0.4120945816,12362.8374486512,Not specified,2987737.1626,43541996.2554,2021-12-13 09:08:08,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",3000000,3000000.0,384657.3,14.4843568946,0.5903,65.0,941.4832,0.0021666667,0.5924569483,17773.7084488817,Not specified,2982291.2916,43453070.6837,2021-12-13 08:58:08,Bank Account,Bank Account,14.570364339246447,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",3000000,3000000.0,384657.3,14.4529556294,0.8058,50.0,722.6478,0.0016666667,0.8074715669,24224.1470055036,Not specified,2975825.853,43358866.8883,2021-12-13 08:58:08,Bank Account,Bank Account,14.570364339246447,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",3000000,3000000.0,384657.3,14.5433391507,0.2193,115.0,1672.484,0.0038333333,0.2231572507,6694.7175208249,Not specified,2993420.2825,43630017.452,2021-12-13 09:06:08,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
9,OFX,Payment company,,3000000,3000000.0,384657.3,14.39596,1.105,0.0,0.0,0.0,1.1050490641,33151.4719224843,Not specified,2966848.5281,43187880.0,2021-12-13 07:26:05,Bank Account,Bank Account,14.556820003205642,2021-12-13 07:25:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
10,Public Bank Hong Kong,Payment company,"phone, online",3000000,3000000.0,384657.3,14.5437621804,0.2164,60.0,872.6257,0.002,0.2184215445,6552.6463354362,Not specified,2993507.3537,43631286.5412,2021-12-13 09:06:08,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
11,Shanghai Commercial Bank,Payment company,"phone, online",3000000,3000000.0,384657.3,14.5211645974,0.3596,170.0,2468.598,0.0056666667,0.3652577688,10957.7330628708,Not specified,2989212.2669,43563493.7922,2021-12-13 09:08:13,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
12,Wing Lung bank,Bank,"phone, online",3000000,3000000.0,384657.3,14.5921494236,-0.159,100.0,1459.2149,0.0033333333,-0.1556392253,-4669.1767571623,Not specified,3004769.1768,43776448.2708,2021-12-13 08:57:07,Bank Account,Bank Account,14.568988729468785,2021-12-13 08:56:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
13,Wise,Payment company,online,3000000,2987091.33225,384657.3,14.5607,-0.0079,12908.66775,187959.2385,0.4321484118,0.4242266602,12672.0377953672,Not specified,2987327.9622,43494140.7615,2021-12-13 07:58:51,Bank Account,Bank Account,14.559546628885743,2021-12-13 07:58:39,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
