,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.82,14.5454545455,0.1929,100.0,1454.5455,100.0,100.1929198727,100.1929198727,Not specified,99.8071,1454.5455,2021-12-13 09:08:07,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",100,100.0,12.82,14.5501105808,0.1666,100.0,1455.0111,100.0,100.1666432812,100.1666432812,Not specified,99.8334,1455.0111,2021-12-13 08:50:51,Bank Account,Bank Account,14.574397835606076,2021-12-13 08:50:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.82,14.5222189951,0.3311,110.0,1597.4441,110.0,110.3310723435,110.3310723435,Not specified,99.6689,1452.2219,2021-12-13 08:43:58,Bank Account,Bank Account,14.570457750993716,2021-12-13 08:43:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",100,100.0,12.82,14.5222189951,0.3642,100.0,1452.2219,100.0,100.3642276003,100.3642276003,Not specified,99.6358,1452.2219,2021-12-13 09:06:25,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.82,14.4862453101,0.5874,100.0,1448.6245,100.0,100.5873528435,100.5873528435,Not specified,99.4126,1448.6245,2021-12-13 08:43:31,Bank Account,Bank Account,14.57183338782785,2021-12-13 08:42:41,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.82,14.5139987518,0.4088,100.0,1451.3999,100.0,100.4087612483,100.4087612483,Not specified,99.5912,1451.3999,2021-12-13 09:08:08,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.82,14.4843568946,0.5903,65.0,941.4832,65.0,65.5902902816,65.5902902816,Not specified,99.4097,1448.4357,2021-12-13 08:58:08,Bank Account,Bank Account,14.570364339246447,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.82,14.4529556294,0.8058,50.0,722.6478,50.0,50.8058049002,50.8058049002,Not specified,99.1942,1445.2956,2021-12-13 08:58:08,Bank Account,Bank Account,14.570364339246447,2021-12-13 08:57:40,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.82,14.5433391507,0.2193,115.0,1672.484,115.0,115.2193239174,115.2193239174,Not specified,99.7807,1454.3339,2021-12-13 09:06:08,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
9,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.82,14.5437621804,0.2164,60.0,872.6257,60.0,60.2164215445,60.2164215445,Not specified,99.7836,1454.3762,2021-12-13 09:06:08,Bank Account,Bank Account,14.575306283377035,2021-12-13 09:05:40,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
10,Shanghai Commercial Bank,Payment company,"phone, online",100,100.0,12.82,14.5211645974,0.3596,170.0,2468.598,170.0,170.3595911021,170.3595911021,Not specified,99.6404,1452.1165,2021-12-13 09:08:13,Bank Account,Bank Account,14.573569857867303,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",JP,JPY,
11,Western Union,Payment company,"phone, online",100,100.0,12.82,14.3812281,1.3142,0.0,0.0,0.0,1.3141919527,1.3141919527,Within 24 hours,98.6858,1438.1228,2021-12-13 09:01:03,Bank Account,Bank Account,14.572741901361045,2021-12-13 09:00:33,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",JP,JPY,
12,Western Union,Payment company,"phone, online",100,100.0,12.82,13.9882188,4.0111,15.0,209.8233,15.0,19.0110715287,19.0110715287,Within 24 hours,95.9889,1398.8219,2021-12-13 09:01:03,Debit Card,Bank Account,14.572741901361045,2021-12-13 09:00:33,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",JP,JPY,
13,Western Union,Payment company,"phone, online",100,100.0,12.82,13.9882188,4.0111,15.0,209.8233,15.0,19.0110715287,19.0110715287,Within 24 hours,95.9889,1398.8219,2021-12-13 09:01:03,Credit Card,Bank Account,14.572741901361045,2021-12-13 09:00:33,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",JP,JPY,
14,Western Union,Payment company,"phone, online",100,100.0,12.82,14.3812281,1.3142,0.0,0.0,0.0,1.3141919527,1.3141919527,Within 24 hours,98.6858,1438.1228,2021-12-13 09:01:03,Mobile Wallet,Bank Account,14.572741901361045,2021-12-13 09:00:33,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': '', 'transfer_speed': '1 Business days'}",JP,JPY,
