,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",500000,500000.0,64109.96,0.1280901755,0.1006,100.0,12.809,0.02,0.1205507878,602.7539387729,Not specified,499497.2461,64045.0877,2021-12-13 08:53:06,Bank Account,Bank Account,0.1282191007994461,2021-12-13 08:53:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",500000,500000.0,64109.96,0.1281000205,0.0954,100.0,12.81,0.02,0.1154345153,577.1725763476,Not specified,499522.8274,64050.0102,2021-12-13 08:50:51,Bank Account,Bank Account,0.1282223889113278,2021-12-13 08:50:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",500000,500000.0,64109.96,0.1279656028,0.1996,110.0,14.0762,0.022,0.2216263404,1108.1317021985,Not specified,499001.8683,63982.8014,2021-12-13 08:43:58,Bank Account,Bank Account,0.12822156686754713,2021-12-13 08:43:58,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",500000,500000.0,64109.96,0.1279664216,0.1971,100.0,12.7966,0.02,0.2170682893,1085.3414464044,Not specified,499014.6586,63983.2108,2021-12-13 09:06:25,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:06:25,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",500000,500000.0,64109.96,0.1278036935,0.3265,100.0,12.7804,0.02,0.346538437,1732.6921848042,Not specified,498367.3078,63901.8468,2021-12-13 08:43:31,Bank Account,Bank Account,0.1282223889113278,2021-12-13 08:43:31,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",500000,500000.0,64109.96,0.1280376943,0.1415,100.0,12.8038,0.02,0.1614816522,807.408260992,Not specified,499292.5917,64018.8471,2021-12-13 08:53:08,Bank Account,Bank Account,0.1282191007994461,2021-12-13 08:53:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",500000,500000.0,64109.96,0.1279426817,0.2169,65.0,8.3163,0.013,0.2298628454,1149.3142272262,Not specified,498915.6858,63971.3408,2021-12-13 08:58:08,Bank Account,Bank Account,0.12822074483430673,2021-12-13 08:58:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",500000,500000.0,64109.96,0.1277155519,0.394,50.0,6.3858,0.01,0.4040024777,2020.0123884085,Not specified,498029.9876,63857.776,2021-12-13 08:58:08,Bank Account,Bank Account,0.12822074483430673,2021-12-13 08:58:08,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,500000,497750.0,64109.96,0.1281,0.0961,2250.0,288.225,0.4520341537,0.5481251537,2728.2929525001,Not specified,497271.707,63761.775,2021-12-13 08:52:09,Bank Account,Bank Account,0.128223210965649,2021-12-13 08:52:09,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",500000,500000.0,64109.96,0.1280901755,0.1006,115.0,14.7304,0.023,0.1235507878,617.7539387729,Not specified,499497.2461,64045.0877,2021-12-13 09:06:08,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:06:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
