,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",30000,30000.0,3846.6,0.1280901755,0.1006,100.0,12.809,0.3333333333,0.4338841211,130.1652363264,Not specified,29969.8348,3842.7053,2021-12-13 08:53:06,Bank Account,Bank Account,0.1282191007994461,2021-12-13 08:53:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",30000,30000.0,3846.6,0.1281000205,0.0954,100.0,12.81,0.3333333333,0.4287678486,128.6303545809,Not specified,29971.3696,3843.0006,2021-12-13 08:50:51,Bank Account,Bank Account,0.1282223889113278,2021-12-13 08:50:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",30000,30000.0,3846.6,0.1279656028,0.1996,110.0,14.0762,0.3666666667,0.5662930071,169.8879021319,Not specified,29940.1121,3838.9681,2021-12-13 08:43:58,Bank Account,Bank Account,0.12822156686754713,2021-12-13 08:43:58,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",30000,30000.0,3846.6,0.1279664216,0.1971,100.0,12.7966,0.3333333333,0.5304016226,159.1204867843,Not specified,29940.8795,3838.9926,2021-12-13 09:06:25,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:06:25,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",30000,30000.0,3846.6,0.1278036935,0.3265,100.0,12.7804,0.3333333333,0.6598717703,197.9615310882,Not specified,29902.0385,3834.1108,2021-12-13 08:43:31,Bank Account,Bank Account,0.1282223889113278,2021-12-13 08:43:31,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",30000,30000.0,3846.6,0.1280376943,0.1415,100.0,12.8038,0.3333333333,0.4748149855,142.4444956595,Not specified,29957.5555,3841.1308,2021-12-13 08:53:08,Bank Account,Bank Account,0.1282191007994461,2021-12-13 08:53:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",30000,30000.0,3846.6,0.1279426817,0.2169,65.0,8.3163,0.2166666667,0.4335295121,130.0588536336,Not specified,29934.9411,3838.2805,2021-12-13 08:58:08,Bank Account,Bank Account,0.12822074483430673,2021-12-13 08:58:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",30000,30000.0,3846.6,0.1277155519,0.394,50.0,6.3858,0.1666666667,0.5606691444,168.2007433045,Not specified,29881.7993,3831.4666,2021-12-13 08:58:08,Bank Account,Bank Account,0.12822074483430673,2021-12-13 08:58:08,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,30000,29865.0,3846.6,0.1281,0.0929,135.0,17.2935,0.4520341537,0.5449226537,162.741150525,Not specified,29837.2588,3825.7065,2021-12-13 09:07:04,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:07:04,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,InstaReM,Payment company,online,30000,29265.0,3846.6,0.1281,0.0929,735.0,94.1535,2.5115325474,2.6044210474,762.183819525,Not specified,29237.8162,3748.8465,2021-12-13 09:07:04,Debit Card,Bank Account,0.1282191007994461,2021-12-13 09:07:04,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",30000,30000.0,3846.6,0.1280901755,0.1006,115.0,14.7304,0.3833333333,0.4838841211,145.1652363264,Not specified,29969.8348,3842.7053,2021-12-13 09:06:08,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:06:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,OFX,Payment company,,30000,30000.0,3846.6,0.12591425,1.8114,60.0,7.5549,0.2,2.0114382788,603.431483625,Not specified,29456.5685,3777.4275,2021-12-13 07:06:52,Bank Account,Bank Account,0.12823718750200372,2021-12-13 07:06:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,Public Bank Hong Kong,Payment company,"phone, online",30000,30000.0,3846.6,0.1280737705,0.1133,60.0,7.6844,0.2,0.3133452869,94.0035860656,Not specified,29965.9964,3842.2131,2021-12-13 09:06:08,Bank Account,Bank Account,0.1282191007994461,2021-12-13 09:06:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,Shanghai Commercial Bank,Payment company,"phone, online",30000,30000.0,3846.6,0.1280081925,0.1651,170.0,21.7614,0.5666666667,0.7317972351,219.5391705069,Not specified,29950.4608,3840.2458,2021-12-13 08:55:49,Bank Account,Bank Account,0.12821992281160646,2021-12-13 08:55:49,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
14,Skrill,Payment company,,30000,30000.0,3846.6,0.1245,2.8993,0.0,0.0,0.0,2.8993375,869.80125,Within 24 hours,29130.1988,3735.0,2021-12-13 08:36:41,Debit Card,Bank Account,0.12821745680674423,2021-12-13 08:36:41,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
