,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",20000,20000.0,2564.4,0.8130081301,0.3443,100.0,81.3008,0.5,0.8443394695,168.8678939095,Not specified,19931.1321,16260.1626,2021-12-13 09:08:07,Bank Account,Bank Account,0.81581731108276,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
1,Chong Hing Bank,Bank,"phone, online",20000,20000.0,2564.4,0.8103071064,0.6956,110.0,89.1338,0.55,1.2455675768,249.1135153672,Not specified,19860.8865,16206.1421,2021-12-13 08:43:58,Bank Account,Bank Account,0.8159828183100397,2021-12-13 08:43:33,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
2,CITIC Bank,Payment company,"phone, online",20000,20000.0,2564.4,0.8111615834,0.571,100.0,81.1162,0.5,1.0709704516,214.1940903204,Not specified,19885.8059,16223.2317,2021-12-13 09:06:25,Bank Account,Bank Account,0.8158196726566357,2021-12-13 09:05:34,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
3,DBS Hong Kong,Payment company,"phone, online",20000,20000.0,2564.4,0.8112181739,0.5853,100.0,81.1218,0.5,1.0853332515,217.0666503095,Not specified,19882.9333,16224.3635,2021-12-13 08:43:31,Bank Account,Bank Account,0.8159944607927991,2021-12-13 08:42:33,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
4,Fubon Bank (Hong Kong),Payment company,"phone, online",20000,20000.0,2564.4,0.8129420372,0.3524,100.0,81.2942,0.5,0.8524408971,170.4881794234,Not specified,19929.5118,16258.8407,2021-12-13 09:08:08,Bank Account,Bank Account,0.81581731108276,2021-12-13 09:07:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
5,Hang Seng Bank,Payment company,"phone, online",20000,20000.0,2564.4,0.8116224332,0.5165,65.0,52.7555,0.325,0.8415386351,168.3077270298,Not specified,19896.6923,16232.4487,2021-12-13 08:58:08,Bank Account,Bank Account,0.8158365441944853,2021-12-13 08:57:34,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
6,HSBC Hong Kong,Payment company,"phone, online",20000,20000.0,2564.4,0.8113590264,0.5488,50.0,40.568,0.25,0.7988253569,159.7650713781,Not specified,19890.2349,16227.1805,2021-12-13 08:58:08,Bank Account,Bank Account,0.8158365441944853,2021-12-13 08:57:34,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
7,InstaReM,Payment company,online,20000,19450.0,2564.4,0.815,0.0981,550.0,448.25,2.8277634961,2.9258806032,569.0837773377,Not specified,19430.9162,15851.75,2021-12-13 09:07:01,Debit Card,Bank Account,0.8158004397915157,2021-12-13 09:06:33,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
8,InstaReM,Payment company,online,20000,19850.0,2564.4,0.815,0.0981,150.0,122.25,0.7556675063,0.8537846134,169.4762457662,Not specified,19830.5238,16177.75,2021-12-13 09:07:01,Bank Account,Bank Account,0.8158004397915157,2021-12-13 09:06:33,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",CN,CNY,
9,MoneyGram,Payment company,online,20000,20000.0,2564.4,0.805478,1.2832,8.0,6.4438,0.04,1.323199703,264.6399405945,1-3 days,19743.3601,16109.56,2021-12-13 03:15:21,Credit Card,Bank Account,0.8159482454621811,2021-12-13 03:15:11,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': '', 'transfer_speed': '2 days'}",CN,CNY,
