,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.85,0.0951384264,0.1446,100.0,9.5138,100.0,100.1446272602,100.1446272602,,99.8554,9.5138,2021-11-05 16:23:06,Bank Account,Bank Account,0.09527622179968138,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",100,100.0,12.85,0.0950660709,0.1803,100.0,9.5066,100.0,100.18034982,100.18034982,,99.8197,9.5066,2021-11-05 16:03:07,Bank Account,Bank Account,0.09523783217816376,2021-11-05 16:02:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.85,0.0953070794,0.0024,110.0,10.4838,110.0,110.0024183401,110.0024183401,,99.9976,9.5307,2021-11-05 16:17:50,Bank Account,Bank Account,0.09530938431493474,2021-11-05 16:16:51,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",100,100.0,12.85,0.0948775605,0.4531,100.0,9.4878,100.0,100.4530758538,100.4530758538,,99.5469,9.4878,2021-11-05 16:21:37,Bank Account,Bank Account,0.09530938431493474,2021-11-05 16:20:51,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.85,0.0946234931,0.7094,100.0,9.4623,100.0,100.7094424931,100.7094424931,,99.2906,9.4623,2021-11-05 16:12:38,Bank Account,Bank Account,0.09529958890030833,2021-11-05 16:11:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.85,0.0947624778,0.5392,100.0,9.4762,100.0,100.5392152845,100.5392152845,,99.4608,9.4762,2021-11-05 16:23:08,Bank Account,Bank Account,0.09527622179968138,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.85,0.094688003,0.6366,65.0,6.1547,65.0,65.6365899535,65.6365899535,,99.3634,9.4688,2021-11-05 16:13:08,Bank Account,Bank Account,0.0952946391288986,2021-11-05 16:12:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.85,0.0944911651,0.8696,50.0,4.7246,50.0,50.8695791156,50.8695791156,,99.1304,9.4491,2021-11-05 16:14:58,Bank Account,Bank Account,0.09532004830917874,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
8,InstaReM,Payment company,online,100,98.0,12.85,0.0952,0.1148,2.0,0.1904,2.0408163265,2.1147676231,2.1124722706,,97.8875,9.3296,2021-11-05 16:21:49,Debit Card,Bank Account,0.09530938431493474,2021-11-05 16:20:51,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
9,InstaReM,Payment company,online,100,86.0,12.85,0.0952,0.1148,14.0,1.3328,16.2790697674,14.1147676231,14.0987001558,,85.9013,8.1872,2021-11-05 16:21:49,Bank Account,Bank Account,0.09530938431493474,2021-11-05 16:20:51,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100,100.0,12.85,0.0949938254,0.3311,115.0,10.9243,115.0,115.3310890274,115.3310890274,,99.6689,9.4994,2021-11-05 16:21:09,Bank Account,Bank Account,0.09530938431493474,2021-11-05 16:20:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
11,Public Bank Hong Kong,Payment company,"phone, online",100,100.0,12.85,0.0952607764,0.051,60.0,5.7156,60.0,60.0510001612,60.0510001612,,99.949,9.5261,2021-11-05 16:21:08,Bank Account,Bank Account,0.09530938431493474,2021-11-05 16:20:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
12,Shanghai Commercial Bank,Payment company,"phone, online",100,100.0,12.85,0.0949216896,0.3746,170.0,16.1367,170.0,170.3745913828,170.3745913828,,99.6254,9.4922,2021-11-05 16:24:33,Bank Account,Bank Account,0.09527859501265465,2021-11-05 16:23:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
13,Skrill,Payment company,,100,100.0,12.85,0.0925,2.9585,0.0,0.0,0.0,2.9585049097,2.9585049097,up to 1 hours,97.0415,9.25,2021-11-05 16:15:11,Debit Card,Bank Account,0.09532004830917874,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
14,Skrill,Payment company,,100,100.0,12.85,0.0925,2.9585,1.9900900901,0.1841,1.9900900901,4.9485949998,4.9485949998,up to 1 hours,97.0415,9.25,2021-11-05 16:15:10,Credit Card,Bank Account,0.09532004830917874,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",GB,GBP,
15,Western Union,Payment company,"phone, online",100,100.0,12.85,0.0952467,0.0938,0.0,0.0,0.0,0.0938180928,0.0938180928,1 Business days,99.9062,9.5247,2021-11-05 14:48:44,Mobile Wallet,Bank Account,0.09533614255064943,2021-11-05 14:47:52,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
16,Western Union,Payment company,"phone, online",100,100.0,12.85,0.0944816,0.8963,15.0,1.4172,15.0,15.8963468919,15.8963468919,1 Business days,99.1037,9.4482,2021-11-05 14:48:44,Credit Card,Bank Account,0.09533614255064943,2021-11-05 14:47:52,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
17,Western Union,Payment company,"phone, online",100,100.0,12.85,0.0952467,0.0938,0.0,0.0,0.0,0.0938180928,0.0938180928,1 Business days,99.9062,9.5247,2021-11-05 14:48:44,Bank Account,Bank Account,0.09533614255064943,2021-11-05 14:47:52,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
18,Western Union,Payment company,"phone, online",100,100.0,12.85,0.0944816,0.8963,15.0,1.4172,15.0,15.8963468919,15.8963468919,1 Business days,99.1037,9.4482,2021-11-05 14:48:44,Debit Card,Bank Account,0.09533614255064943,2021-11-05 14:47:52,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",GB,GBP,
19,Wing Lung bank,Bank,"phone, online",100,100.0,12.85,0.0953743443,-0.0784,100.0,9.5374,100.0,99.9215574779,99.9215574779,,100.0784,9.5374,2021-11-05 16:12:08,Bank Account,Bank Account,0.09529958890030833,2021-11-05 16:11:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
