,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1284.67,14.57513482,-0.0018,100.0,1457.5135,1.0,0.9982199436,99.8219943647,,10000.178,145751.3482,2021-11-05 16:23:06,Bank Account,Bank Account,14.574875379002004,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1284.67,14.5471473044,0.187,100.0,1454.7147,1.0,1.1870399352,118.7039935246,,9981.296,145471.473,2021-11-05 16:03:07,Bank Account,Bank Account,14.574407266327073,2021-11-05 16:02:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1284.67,14.57513482,0.0298,110.0,1603.2648,1.1,1.1297956986,112.9795698611,,9997.0204,145751.3482,2021-11-05 16:17:50,Bank Account,Bank Account,14.579478877582485,2021-11-05 16:16:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1284.67,14.5137880987,0.4155,100.0,1451.3788,1.0,1.4154665405,141.5466540527,,9958.4533,145137.881,2021-11-05 16:21:37,Bank Account,Bank Account,14.574339603248022,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1284.67,14.4906535285,0.6165,100.0,1449.0654,1.0,1.6165495699,161.6549569899,,9938.345,144906.5353,2021-11-05 16:12:38,Bank Account,Bank Account,14.580549845837616,2021-11-05 16:11:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1284.67,14.5870408729,-0.0835,100.0,1458.7041,1.0,0.9165310607,91.6531060677,,10008.3469,145870.4087,2021-11-05 16:23:08,Bank Account,Bank Account,14.574875379002004,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1284.67,14.4885540423,0.6143,65.0,941.756,0.65,1.2642526332,126.4252633162,,9938.5747,144885.5404,2021-11-05 16:13:08,Bank Account,Bank Account,14.57810040792728,2021-11-05 16:12:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1284.67,14.4550448106,0.8622,50.0,722.7522,0.5,1.362224285,136.2224285003,,9913.7776,144550.4481,2021-11-05 16:14:58,Bank Account,Bank Account,14.580763696166102,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1284.67,14.5412243711,0.2272,115.0,1672.2408,1.15,1.3772160047,137.7216004687,,9977.2784,145412.2437,2021-11-05 16:21:09,Bank Account,Bank Account,14.574339603248022,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
9,OFX,Payment company,,10000,10000.0,1284.67,14.2371,2.4377,60.0,854.226,0.6,3.0377327083,303.7732708306,,9756.2267,142371.0,2021-11-05 15:08:59,Bank Account,Bank Account,14.592834294670041,2021-11-05 15:08:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
