,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",50000,50000.0,6423.35,0.1732201628,0.1314,100.0,17.322,0.2,0.3313685138,165.6842568841,,49934.3157,8661.0081,2021-11-05 16:23:06,Bank Account,Bank Account,0.17344801891155764,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
1,China Construction Bank,Payment company,"phone, online",50000,50000.0,6423.35,0.173028342,0.2314,100.0,17.3028,0.2,0.4313670723,215.6835361702,,49884.3165,8651.4171,2021-11-05 16:03:07,Bank Account,Bank Account,0.1734296010329079,2021-11-05 16:02:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
2,Chong Hing Bank,Bank,"phone, online",50000,50000.0,6423.35,0.173241169,0.1392,110.0,19.0565,0.22,0.3591840914,179.5920457227,,49930.408,8662.0585,2021-11-05 16:17:50,Bank Account,Bank Account,0.17348262925274952,2021-11-05 16:16:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
3,CITIC Bank,Payment company,"phone, online",50000,50000.0,6423.35,0.1726608768,0.4589,100.0,17.2661,0.2,0.6589358845,329.4679422502,,49770.5321,8633.0438,2021-11-05 16:21:37,Bank Account,Bank Account,0.1734569328810772,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
4,DBS Hong Kong,Payment company,"phone, online",50000,50000.0,6423.35,0.1726429916,0.4738,100.0,17.2643,0.2,0.6737606898,336.8803449144,,49763.1197,8632.1496,2021-11-05 16:12:38,Bank Account,Bank Account,0.1734647995889003,2021-11-05 16:11:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",50000,50000.0,6423.35,0.1730193609,0.2471,100.0,17.3019,0.2,0.4471391993,223.5695996318,,49876.4304,8650.968,2021-11-05 16:23:08,Bank Account,Bank Account,0.17344801891155764,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
6,Hang Seng Bank,Payment company,"phone, online",50000,50000.0,6423.35,0.1728011059,0.3848,65.0,11.2321,0.13,0.5148307442,257.4153721094,,49807.5846,8640.0553,2021-11-05 16:13:08,Bank Account,Bank Account,0.17346866668808017,2021-11-05 16:12:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
7,HSBC Hong Kong,Payment company,"phone, online",50000,50000.0,6423.35,0.1721288901,0.7803,50.0,8.6064,0.1,0.880331233,440.1656164839,,49609.8344,8606.4445,2021-11-05 16:14:58,Bank Account,Bank Account,0.17348262925274952,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
8,InstaReM,Payment company,online,50000,49775.0,6423.35,0.1732,0.1481,225.0,38.97,0.4520341537,0.5981248843,298.7291611422,,49701.2708,8621.03,2021-11-05 16:21:51,Bank Account,Bank Account,0.1734569328810772,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",50000,50000.0,6423.35,0.172860847,0.3437,115.0,19.879,0.23,0.5736506417,286.8253208523,,49828.1747,8643.0424,2021-11-05 16:21:09,Bank Account,Bank Account,0.1734569328810772,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
