,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100000,100000.0,12847.03,0.1282709082,0.1591,100.0,12.8271,0.1,0.2590559261,259.055926116,,99840.9441,12827.0908,2021-11-05 16:23:06,Bank Account,Bank Account,0.12847525566575876,2021-11-05 16:23:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",100000,100000.0,12847.03,0.1283499333,0.0943,100.0,12.835,0.1,0.1943372009,194.3372009447,,99905.6628,12834.9933,2021-11-05 16:03:07,Bank Account,Bank Account,0.12847112932546234,2021-11-05 16:03:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",100000,100000.0,12847.03,0.1282034846,0.2167,110.0,14.1024,0.11,0.3266638889,326.6638889245,,99783.3361,12820.3485,2021-11-05 16:17:50,Bank Account,Bank Account,0.12848185836159934,2021-11-05 16:17:50,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",100000,100000.0,12847.03,0.1282297878,0.1962,100.0,12.823,0.1,0.2961915753,296.1915753029,,99803.8084,12822.9788,2021-11-05 16:21:37,Bank Account,Bank Account,0.12848185836159934,2021-11-05 16:21:37,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",100000,100000.0,12847.03,0.1280508106,0.3252,100.0,12.8051,0.1,0.4252490588,425.2490588266,,99674.7509,12805.0811,2021-11-05 16:12:38,Bank Account,Bank Account,0.12846865364850976,2021-11-05 16:12:38,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100000,100000.0,12847.03,0.1282988851,0.1373,100.0,12.8299,0.1,0.237279807,237.2798070385,,99862.7202,12829.8885,2021-11-05 16:23:08,Bank Account,Bank Account,0.12847525566575876,2021-11-05 16:23:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",100000,100000.0,12847.03,0.1281886938,0.2275,65.0,8.3323,0.065,0.2925349314,292.534931419,,99772.4651,12818.8694,2021-11-05 16:13:08,Bank Account,Bank Account,0.1284810329875052,2021-11-05 16:13:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",100000,100000.0,12847.03,0.1279721533,0.3967,50.0,6.3986,0.05,0.4467136751,446.7136751043,,99603.2863,12797.2153,2021-11-05 16:14:58,Bank Account,Bank Account,0.12848185836159934,2021-11-05 16:14:58,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,100000,99550.0,12847.03,0.1284,0.0637,450.0,57.78,0.4520341537,0.513712,513.425296,,99486.5747,12782.22,2021-11-05 16:21:52,Bank Account,Bank Account,0.12848185836159934,2021-11-05 16:21:52,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12847.03,0.1283367556,0.1129,115.0,14.7587,0.115,0.227936345,227.9363449692,,99887.0637,12833.6756,2021-11-05 16:21:09,Bank Account,Bank Account,0.12848185836159934,2021-11-05 16:21:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
10,OFX,Payment company,,100000,100000.0,12847.03,0.12658,1.4549,0.0,0.0,0.0,1.4549384,1454.9384,,98545.0616,12658.0,2021-11-05 11:22:21,Bank Account,Bank Account,0.1284488516672661,2021-11-05 11:22:21,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
11,Public Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12847.03,0.1283532281,0.1001,60.0,7.7012,0.06,0.1601155179,160.1155179053,,99899.8845,12835.3228,2021-11-05 16:21:08,Bank Account,Bank Account,0.12848185836159934,2021-11-05 16:21:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
12,Shanghai Commercial Bank,Payment company,"phone, online",100000,100000.0,12847.03,0.1282709082,0.1578,170.0,21.8061,0.17,0.327773217,327.7732170344,,99842.2268,12827.0908,2021-11-05 16:24:33,Bank Account,Bank Account,0.12847360509783265,2021-11-05 16:24:33,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
13,Skrill,Payment company,,100000,100000.0,12847.03,0.1248,2.8657,0.0,0.0,0.0,2.865664,2865.664,up to 1 days,97134.336,12480.0,2021-11-05 16:15:47,Debit Card,Bank Account,0.12848185836159934,2021-11-05 16:15:47,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",US,USD,
14,Skrill,Payment company,,100000,100000.0,12847.03,0.1248,2.8657,1989.9900900901,248.3508,1.9899900901,4.8556540901,4855.6540900901,up to 1 days,97134.336,12480.0,2021-11-05 16:15:46,Credit Card,Bank Account,0.12848185836159934,2021-11-05 16:15:46,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",US,USD,
15,Wing Lung bank,Bank,"phone, online",100000,100000.0,12847.03,0.1286339079,-0.1286,100.0,12.8634,0.1,-0.0286339079,-28.6339078981,,100128.6339,12863.3908,2021-11-05 16:12:08,Bank Account,Bank Account,0.12846865364850976,2021-11-05 16:12:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
16,Wise,Payment company,online,100000,99569.26232,12847.03,0.128484,0.0022,430.73768,55.3429,0.4326010558,0.43292532,432.9158970102,,99567.0841,12793.0571,2021-11-05 16:00:00,Bank Account,Bank Account,0.12848681082886843,2021-11-05 16:00:00,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
17,Xendpay,Payment company,"phone, online",100000,100000.0,12847.03,0.12783,0.4971,0.0,0.0,0.0,0.497128,497.128,,99502.872,12783.0,2021-11-05 16:06:48,Bank Account,Bank Account,0.12846865364850976,2021-11-05 16:06:48,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
