,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,642.34,0.1111111111,0.0845,100.0,11.1111,2.0,2.0845166173,104.2258308661,,4995.7742,555.5556,2021-11-05 16:23:06,Bank Account,Bank Account,0.11120509789814483,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
1,China Construction Bank,Payment company,"phone, online",5000,5000.0,642.34,0.1109705484,0.1948,100.0,11.0971,2.0,2.1947968614,109.7398430704,,4990.2602,554.8527,2021-11-05 16:03:07,Bank Account,Bank Account,0.11118713747053194,2021-11-05 16:02:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,642.34,0.1108684324,0.3294,110.0,12.1955,2.2,2.5293992353,126.4699617633,,4983.53,554.3422,2021-11-05 16:17:50,Bank Account,Bank Account,0.11123483914071333,2021-11-05 16:16:51,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
3,CITIC Bank,Payment company,"phone, online",5000,5000.0,642.34,0.1107885932,0.3797,100.0,11.0789,2.0,2.3796571711,118.9828585567,,4981.0171,553.943,2021-11-05 16:21:37,Bank Account,Bank Account,0.11121081303319971,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,642.34,0.1104252476,0.7262,100.0,11.0425,2.0,2.7262181215,136.310906075,,4963.6891,552.1262,2021-11-05 16:12:38,Bank Account,Bank Account,0.1112330421377184,2021-11-05 16:11:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,642.34,0.1109545419,0.2253,100.0,11.0955,2.0,2.2253097913,111.2654895642,,4988.7345,554.7727,2021-11-05 16:23:08,Bank Account,Bank Account,0.11120509789814483,2021-11-05 16:22:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,642.34,0.1105338786,0.6167,65.0,7.1847,1.3,1.9166675858,95.8333792918,,4969.1666,552.6694,2021-11-05 16:13:08,Bank Account,Bank Account,0.11121973468666688,2021-11-05 16:12:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,642.34,0.110314396,0.8318,50.0,5.5157,1.0,1.8318300429,91.5915021441,,4958.4085,551.572,2021-11-05 16:14:58,Bank Account,Bank Account,0.11123972145133108,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
8,InstaReM,Payment company,online,5000,4880.0,642.34,0.1111,0.0996,120.0,13.332,2.4590163934,2.4996423191,124.8625451722,,4875.1375,542.168,2021-11-05 16:21:49,Debit Card,Bank Account,0.11121081303319971,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
9,InstaReM,Payment company,online,5000,4980.0,642.34,0.1111,0.0996,20.0,2.222,0.4016064257,0.4996423191,24.9621874913,,4975.0378,553.278,2021-11-05 16:21:49,Bank Account,Bank Account,0.11121081303319971,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
10,MoneyGram,Payment company,online,5000,5000.0,642.34,0.110097,0.9793,8.0,0.8808,0.16,1.1392854386,56.9642719308,,4951.0357,550.485,2021-11-05 08:46:40,Debit Card,Bank Account,0.11118582660979497,2021-11-05 08:45:52,Not specified,"{'pay_in_method': 'debitCard', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
11,MoneyGram,Payment company,online,5000,5000.0,642.34,0.1079762421,2.9085,313.0,33.7966,6.26,9.1685040069,458.425200346,,4854.5748,539.8812,2021-11-05 16:21:13,Cash,Bank Account,0.11121081303319971,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'cash', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
12,MoneyGram,Payment company,online,5000,5000.0,642.34,0.110097,0.9793,8.0,0.8808,0.16,1.1392854386,56.9642719308,,4951.0357,550.485,2021-11-05 08:46:40,Credit Card,Bank Account,0.11118582660979497,2021-11-05 08:45:52,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
13,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.34,0.1109262341,0.2559,115.0,12.7565,2.3,2.5558914651,127.7945732562,,4987.2054,554.6312,2021-11-05 16:21:09,Bank Account,Bank Account,0.11121081303319971,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
14,OFX,Payment company,,5000,5000.0,642.34,0.108609,2.4893,60.0,6.5165,1.2,3.6892883019,184.4644150955,,4875.5356,543.045,2021-11-05 10:37:04,Bank Account,Bank Account,0.11138160937259134,2021-11-05 10:36:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
15,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.34,0.1110013431,0.1884,60.0,6.6601,1.2,1.388353912,69.4176956015,,4990.5823,555.0067,2021-11-05 16:21:08,Bank Account,Bank Account,0.11121081303319971,2021-11-05 16:20:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
16,Shanghai Commercial Bank,Payment company,"phone, online",5000,5000.0,642.34,0.1107665042,0.3931,170.0,18.8303,3.4,3.7931210185,189.6560509269,,4980.3439,553.8325,2021-11-05 16:24:33,Bank Account,Bank Account,0.1112036692061616,2021-11-05 16:23:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
17,Skrill,Payment company,,5000,5000.0,642.34,0.108,2.9124,0.0,0.0,0.0,2.9123782486,145.6189124291,up to 1 days,4854.3811,540.0,2021-11-05 16:15:05,Debit Card,Bank Account,0.11123972145133108,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
18,Skrill,Payment company,,5000,5000.0,642.34,0.108,2.9124,99.4995995996,10.746,1.989991992,4.9023702406,245.1185120287,up to 1 days,4854.3811,540.0,2021-11-05 16:15:04,Credit Card,Bank Account,0.11123972145133108,2021-11-05 16:14:52,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
19,Western Union,Payment company,"phone, online",5000,5000.0,642.34,0.1098421,1.2269,30.0,3.2953,0.6,1.8269303504,91.3465175213,1 Business days,4938.6535,549.2105,2021-11-04 19:01:58,Debit Card,Bank Account,0.11120652662683883,2021-11-04 19:01:50,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
20,Western Union,Payment company,"phone, online",5000,5000.0,642.34,0.1099534,1.1268,0.0,0.0,0.0,1.1268462966,56.3423148285,1 Business days,4943.6577,549.767,2021-11-04 19:01:58,Bank Account,Bank Account,0.11120652662683883,2021-11-04 19:01:50,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
21,Western Union,Payment company,"phone, online",5000,5000.0,642.34,0.1098421,1.2269,30.0,3.2953,0.6,1.8269303504,91.3465175213,1 Business days,4938.6535,549.2105,2021-11-04 19:01:58,Credit Card,Bank Account,0.11120652662683883,2021-11-04 19:01:50,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
