,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100000,100000.0,12836.48,14.4927536232,0.9035,100.0,1449.2754,0.1,1.0035311179,1003.531117917,,99096.4689,1449275.3623,2021-11-10 17:53:07,Bank Account,Bank Account,14.624894092274513,2021-11-10 17:52:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
1,China Construction Bank,Payment company,"phone, online",100000,100000.0,12836.48,14.5930011966,0.2356,100.0,1459.3001,0.1,0.3355867116,335.5867115907,,99764.4133,1459300.1197,2021-11-10 17:41:54,Bank Account,Bank Account,14.627461552286324,2021-11-10 17:41:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
2,Chong Hing Bank,Bank,"phone, online",100000,100000.0,12836.48,14.4885540423,0.9445,110.0,1593.7409,0.11,1.0545489487,1054.5489487238,,99055.4511,1448855.4042,2021-11-10 17:59:05,Bank Account,Bank Account,14.626710482400965,2021-11-10 17:58:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
3,CITIC Bank,Payment company,"phone, online",100000,100000.0,12836.48,14.573010784,0.4021,100.0,1457.3011,0.1,0.5020979868,502.0979868099,,99597.902,1457301.0784,2021-11-10 18:06:23,Bank Account,Bank Account,14.631845138764088,2021-11-10 18:06:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
4,DBS Hong Kong,Payment company,"phone, online",100000,100000.0,12836.48,14.5433391507,0.5738,100.0,1454.3339,0.1,0.6738227655,673.8227655479,,99426.1772,1454333.9151,2021-11-10 17:45:28,Bank Account,Bank Account,14.627273777583794,2021-11-10 17:45:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100000,100000.0,12836.48,14.4540001445,1.1685,100.0,1445.4,0.1,1.2685140874,1268.5140873928,,98831.4859,1445400.0145,2021-11-10 17:53:07,Bank Account,Bank Account,14.624894092274513,2021-11-10 17:52:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
6,Hang Seng Bank,Payment company,"phone, online",100000,100000.0,12836.48,14.5348837209,0.616,65.0,944.7674,0.065,0.6809943172,680.994317196,,99384.0057,1453488.3721,2021-11-10 17:58:07,Bank Account,Bank Account,14.62497272178791,2021-11-10 17:57:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
7,HSBC Hong Kong,Payment company,"phone, online",100000,100000.0,12836.48,14.5116819039,0.7746,50.0,725.5841,0.05,0.8246395156,824.6395156448,,99225.3605,1451168.1904,2021-11-10 17:58:07,Bank Account,Bank Account,14.62497272178791,2021-11-10 17:57:15,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
8,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12836.48,14.6006716309,0.2306,115.0,1679.0772,0.115,0.3455581869,345.558186923,,99769.4418,1460067.1631,2021-11-10 18:06:08,Bank Account,Bank Account,14.63441246694565,2021-11-10 18:05:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
9,OFX,Payment company,,100000,100000.0,12836.48,14.3753,1.7533,0.0,0.0,0.0,1.753334158,1753.3341580033,,98246.6658,1437530.0,2021-11-10 18:04:25,Bank Account,Bank Account,14.631845138764088,2021-11-10 18:04:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
10,Public Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12836.48,14.4965353281,0.9421,60.0,869.7921,0.06,1.002143316,1002.1433159717,,99057.8567,1449653.5328,2021-11-10 18:06:08,Bank Account,Bank Account,14.63441246694565,2021-11-10 18:05:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
11,Shanghai Commercial Bank,Payment company,"phone, online",100000,100000.0,12836.48,14.4801621778,0.9784,170.0,2461.6276,0.17,1.1483932185,1148.3932184614,,99021.6068,1448016.2178,2021-11-10 17:55:37,Bank Account,Bank Account,14.623234916559692,2021-11-10 17:55:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
12,Wing Lung bank,Bank,"phone, online",100000,100000.0,12836.48,14.6412884334,-0.1147,100.0,1464.1288,0.1,-0.0146692087,-14.6692087311,,100114.6692,1464128.8433,2021-11-10 17:57:06,Bank Account,Bank Account,14.624518613607188,2021-11-10 17:56:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
13,Wise,Payment company,online,100000,99459.78227,12836.48,14.6267,0.0001,540.21773,7901.6027,0.543151933,0.5402893962,540.2890090014,,99459.711,1454768.3973,2021-11-10 17:58:58,Bank Account,Bank Account,14.626710482400965,2021-11-10 17:58:14,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
14,Xendpay,Payment company,"phone, online",100000,100000.0,12836.48,14.55495,0.4944,0.0,0.0,0.0,0.4944446838,494.4446838387,,99505.5553,1455495.0,2021-11-10 17:46:21,Bank Account,Bank Account,14.627273777583794,2021-11-10 17:46:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",JP,JPY,
