,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000,1000.0,128.37,0.1108893324,0.5414,100.0,11.0889,10.0,10.5414202414,105.4142024143,,994.5858,110.8893,2021-11-10 17:53:07,Bank Account,Bank Account,0.11149297799686769,2021-11-10 17:52:13,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
1,China Construction Bank,Payment company,"phone, online",1000,1000.0,128.37,0.1112050176,0.2366,100.0,11.1205,10.0,10.2365667606,102.3656676062,,997.6343,111.205,2021-11-10 17:41:54,Bank Account,Bank Account,0.1114687154997561,2021-11-10 17:41:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
2,Chong Hing Bank,Bank,"phone, online",1000,1000.0,128.37,0.1104496405,0.9436,110.0,12.1495,11.0,11.9435888244,119.4358882443,,990.5641,110.4496,2021-11-10 17:59:05,Bank Account,Bank Account,0.11150175861980437,2021-11-10 17:58:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
3,CITIC Bank,Payment company,"phone, online",1000,1000.0,128.37,0.1111456898,0.4448,100.0,11.1146,10.0,10.4448403332,104.4484033323,,995.5516,111.1457,2021-11-10 18:06:23,Bank Account,Bank Account,0.11164231983774488,2021-11-10 18:06:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
4,DBS Hong Kong,Payment company,"phone, online",1000,1000.0,128.37,0.1107959582,0.6239,100.0,11.0796,10.0,10.6238935626,106.2389356259,,993.7611,110.796,2021-11-10 17:45:28,Bank Account,Bank Account,0.11149154674642806,2021-11-10 17:45:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000,1000.0,128.37,0.1104447611,0.9402,100.0,11.0445,10.0,10.9401640919,109.4016409189,,990.5984,110.4448,2021-11-10 17:53:07,Bank Account,Bank Account,0.11149297799686769,2021-11-10 17:52:13,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
6,Hang Seng Bank,Payment company,"phone, online",1000,1000.0,128.37,0.1108401685,0.5817,65.0,7.2046,6.5,7.0816876237,70.816876237,,994.1831,110.8402,2021-11-10 17:58:07,Bank Account,Bank Account,0.1114886843557849,2021-11-10 17:57:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
7,HSBC Hong Kong,Payment company,"phone, online",1000,1000.0,128.37,0.1106072337,0.7906,50.0,5.5304,5.0,5.7906189294,57.9061892944,,992.0938,110.6072,2021-11-10 17:58:07,Bank Account,Bank Account,0.1114886843557849,2021-11-10 17:57:15,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
8,InstaReM,Payment company,online,1000,976.0,128.37,0.1115,0.1275,24.0,2.676,2.4590163934,2.5274783952,25.2441891376,,974.7558,108.824,2021-11-10 18:06:45,Debit Card,Bank Account,0.11164231983774488,2021-11-10 18:06:14,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
9,InstaReM,Payment company,online,1000,996.0,128.37,0.1115,0.1275,4.0,0.446,0.4016064257,0.5274783952,5.2696848167,,994.7303,111.054,2021-11-10 18:06:45,Bank Account,Bank Account,0.11164231983774488,2021-11-10 18:06:14,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
10,MoneyGram,Payment company,online,1000,1000.0,128.37,0.109622,1.2626,8.0,0.877,0.8,2.0625806675,20.6258066754,,987.3742,109.622,2021-11-10 07:48:56,Debit Card,Bank Account,0.11102376458806763,2021-11-10 07:48:15,Not specified,"{'pay_in_method': 'debitCard', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
11,MoneyGram,Payment company,online,1000,1000.0,128.37,0.1075902952,3.3619,121.0,13.0184,12.1,15.461891391,154.6189139098,,966.3811,107.5903,2021-11-10 16:09:26,Cash,Bank Account,0.11133319638455218,2021-11-10 16:09:14,Not specified,"{'pay_in_method': 'cash', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
12,MoneyGram,Payment company,online,1000,1000.0,128.37,0.109622,1.2626,8.0,0.877,0.8,2.0625806675,20.6258066754,,987.3742,109.622,2021-11-10 07:48:56,Credit Card,Bank Account,0.11102376458806763,2021-11-10 07:48:15,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
13,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.37,0.1112966055,0.2621,115.0,12.7991,11.5,11.7620708127,117.6207081274,,997.3793,111.2966,2021-11-10 18:06:08,Bank Account,Bank Account,0.11158904777797746,2021-11-10 18:05:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
14,Public Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.37,0.1107481034,0.7536,60.0,6.6449,6.0,6.7536083119,67.5360831192,,992.4639,110.7481,2021-11-10 18:06:08,Bank Account,Bank Account,0.11158904777797746,2021-11-10 18:05:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
15,Shanghai Commercial Bank,Payment company,"phone, online",1000,1000.0,128.37,0.1107051921,0.7213,170.0,18.8199,17.0,17.7212903737,177.2129037371,,992.7871,110.7052,2021-11-10 17:55:37,Bank Account,Bank Account,0.11150949935815146,2021-11-10 17:55:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
16,Skrill,Payment company,,1000,1000.0,128.37,0.1083,2.9096,0.0,0.0,0.0,2.9096070653,29.096070653,up to 1 days,970.9039,108.3,2021-11-10 17:18:09,Debit Card,Bank Account,0.11154553682034955,2021-11-10 17:17:15,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
17,Skrill,Payment company,,1000,1000.0,128.37,0.1083,2.9096,19.9,2.1552,1.99,4.8996070653,48.996070653,up to 1 days,970.9039,108.3,2021-11-10 17:18:09,Credit Card,Bank Account,0.11154553682034955,2021-11-10 17:17:15,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
18,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.1095218,1.7935,15.0,1.6428,1.5,3.2935389152,32.9353891525,1 Business days,982.0646,109.5218,2021-11-10 17:24:53,Debit Card,Bank Account,0.11152199029500116,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
19,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.1096327,1.6941,0.0,0.0,0.0,1.6940966441,16.9409664408,1 Business days,983.059,109.6327,2021-11-10 17:24:53,Bank Account,Bank Account,0.11152199029500116,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
20,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.1095218,1.7935,15.0,1.6428,1.5,3.2935389152,32.9353891525,1 Business days,982.0646,109.5218,2021-11-10 17:24:53,Credit Card,Bank Account,0.11152199029500116,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
21,Western Union,Payment company,"phone, online",1000,1000.0,128.37,0.1096327,1.6941,0.0,0.0,0.0,1.6940966441,16.9409664408,1 Business days,983.059,109.6327,2021-11-10 17:24:53,Mobile Wallet,Bank Account,0.11152199029500116,2021-11-10 17:24:15,Not specified,"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
22,Wing Lung bank,Bank,"phone, online",1000,1000.0,128.37,0.1116944041,-0.1832,100.0,11.1694,10.0,9.816765301,98.1676530099,,1001.8323,111.6944,2021-11-10 17:57:06,Bank Account,Bank Account,0.11149011553273427,2021-11-10 17:56:15,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
23,Wirebarley Australia Pty Ltd,Payment company,,1000,1000.0,128.37,0.1099985,1.3348,20.0,2.2,2.0,3.3348399887,33.3483998872,,986.6516,109.9985,2021-11-10 17:52:11,Bank Account,Bank Account,0.1114866686350274,2021-11-10 17:51:15,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': ''}",DE,EUR,
24,Wise,Payment company,online,1000,968.21293,128.37,0.111489,0.0114,31.78707,3.5439,3.2830660504,3.1901495279,31.8978580343,,968.1021,107.9451,2021-11-10 17:58:43,Credit Card,Bank Account,0.11150175861980437,2021-11-10 17:58:14,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
25,Wise,Payment company,online,1000,994.48627,128.37,0.111489,0.0114,5.51373,0.6147,0.5544299772,0.5628155279,5.6275243686,,994.3725,110.8743,2021-11-10 17:58:41,Bank Account,Bank Account,0.11150175861980437,2021-11-10 17:58:14,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
26,Wise,Payment company,online,1000,968.21293,128.37,0.111489,0.0114,31.78707,3.5439,3.2830660504,3.1901495279,31.8978580343,,968.1021,107.9451,2021-11-10 17:58:42,Debit Card,Bank Account,0.11150175861980437,2021-11-10 17:58:14,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
27,WorldRemit,Payment company,online,1000,1000.0,128.37,0.10836,2.0748,25.0,2.709,2.5,4.5747972164,45.7479721645,Next working day,979.252,108.36,2021-10-14 08:52:52,Credit Card,Bank Account,0.11065588522651308,2021-10-14 08:52:26,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any EUR account at any bank / BNK', 'location_from': '', 'location_to': ''}",DE,EUR,
28,WorldRemit,Payment company,online,1000,1000.0,128.37,0.10836,2.0748,25.0,2.709,2.5,4.5747972164,45.7479721645,Next working day,979.252,108.36,2021-10-14 08:52:52,Debit Card,Bank Account,0.11065588522651308,2021-10-14 08:52:26,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any EUR account at any bank / BNK', 'location_from': '', 'location_to': ''}",DE,EUR,
29,Xendpay,Payment company,"phone, online",1000,1000.0,128.37,0.11092,0.517,0.0,0.0,0.0,0.5169895434,5.1698954344,,994.8301,110.92,2021-11-10 17:46:20,Bank Account,Bank Account,0.11149642485782872,2021-11-10 17:46:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
30,Xpress Money,Payment company,,1000,1000.0,128.37,0.10822467,2.9735,50.0,5.4112,5.0,7.9735195836,79.735195836,,970.2648,108.2247,2021-11-10 17:27:09,Cash,Bank Account,0.11154137461809033,2021-11-10 17:26:15,Not specified,"{'pay_in_method': 'Cash', 'pay_out_method': 'AC', 'location_from': '', 'location_to': ''}",DE,EUR,
