,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000000,1000000.0,128398.55,0.0951112802,0.1553,100.0,9.5111,0.01,0.1653464843,1653.4648429342,Not specified,998446.5352,95111.2802,2021-11-17 16:38:06,Bank Account,Bank Account,0.09525926211248707,2021-11-17 16:37:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",1000000,1000000.0,128398.55,0.0951737397,0.1146,100.0,9.5174,0.01,0.1245582768,1245.5827677292,Not specified,998854.4172,95173.7397,2021-11-17 16:43:45,Bank Account,Bank Account,0.09528289410329664,2021-11-17 16:43:33,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",1000000,1000000.0,128398.55,0.0952480736,0.0378,110.0,10.4773,0.011,0.0488278466,488.2784661414,Not specified,999621.7215,95248.0736,2021-11-17 16:43:30,Bank Account,Bank Account,0.09528411753754101,2021-11-17 16:42:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",1000000,1000000.0,128398.55,0.0948559612,0.464,100.0,9.4856,0.01,0.4740222053,4740.2220534695,Not specified,995359.7779,94855.9612,2021-11-17 16:35:08,Bank Account,Bank Account,0.09529816587382599,2021-11-17 16:34:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",1000000,1000000.0,128398.55,0.0948311342,0.5504,100.0,9.4831,0.01,0.560440704,5604.4070398246,Not specified,994495.593,94831.1342,2021-11-17 16:27:31,Bank Account,Bank Account,0.09535601250585811,2021-11-17 16:26:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000000,1000000.0,128398.55,0.0952435377,0.0165,100.0,9.5244,0.01,0.0265069371,265.0693714509,Not specified,999834.9306,95243.5377,2021-11-17 16:38:08,Bank Account,Bank Account,0.09525926211248707,2021-11-17 16:37:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",1000000,1000000.0,128398.55,0.0948136911,0.4937,65.0,6.1629,0.0065,0.5002091854,5002.0918543824,Not specified,995062.9081,94813.6911,2021-11-17 16:43:07,Bank Account,Bank Account,0.09528411753754101,2021-11-17 16:42:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",1000000,1000000.0,128398.55,0.0946073794,0.7102,50.0,4.7304,0.005,0.7152318618,7152.3186176131,Not specified,992897.6814,94607.3794,2021-11-17 16:43:28,Bank Account,Bank Account,0.09528411753754101,2021-11-17 16:42:56,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,InstaReM,Payment company,online,1000000,997000.0,128398.55,0.0952,0.0844,3000.0,285.6,0.3009027081,0.3853348569,3841.788523448,Not specified,996158.2115,94914.4,2021-11-17 16:36:52,Bank Account,Bank Account,0.09528044732905777,2021-11-17 16:35:56,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000000,1000000.0,128398.55,0.0949667616,0.3292,115.0,10.9212,0.0115,0.3407235757,3407.2357568928,Not specified,996707.7642,94966.7616,2021-11-17 16:36:09,Bank Account,Bank Account,0.09528044732905777,2021-11-17 16:35:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
