,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1283.99,0.1282215669,0.1385,100.0,12.8222,1.0,1.1384792922,113.8479292217,,9986.1521,1282.2157,2021-11-16 15:23:07,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:23:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.1282741989,0.0975,100.0,12.8274,1.0,1.0974883912,109.7488391185,,9990.2512,1282.742,2021-11-16 15:18:37,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:18:37,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1283.99,0.1281476261,0.1961,110.0,14.0962,1.1,1.2960658679,129.606586788,,9980.3934,1281.4763,2021-11-16 15:28:41,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:28:41,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.1281476261,0.1961,100.0,12.8148,1.0,1.1960658679,119.606586788,,9980.3934,1281.4763,2021-11-16 15:21:01,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:21:01,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.1279868941,0.3225,100.0,12.7987,1.0,1.3225269732,132.2526973238,,9967.7473,1279.8689,2021-11-16 15:31:21,Bank Account,Bank Account,0.1284010220721357,2021-11-16 15:31:21,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1283.99,0.1281936236,0.1602,100.0,12.8194,1.0,1.1602420296,116.0242029561,,9983.9758,1281.9362,2021-11-16 15:23:08,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:23:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.1281229981,0.2152,65.0,8.328,0.65,0.8652466368,86.5246636771,,9978.4753,1281.23,2021-11-16 15:28:08,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:28:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.1278919569,0.3952,50.0,6.3946,0.5,0.8951861467,89.5186146743,,9960.4814,1278.9196,2021-11-16 15:28:10,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:28:10,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,10000,9955.0,1283.99,0.1283,0.0774,45.0,5.7735,0.4520341537,0.527394,52.7045727,,9947.2954,1277.2265,2021-11-16 15:22:04,Bank Account,Bank Account,0.12839937341105775,2021-11-16 15:22:04,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,InstaReM,Payment company,online,10000,9755.0,1283.99,0.1283,0.0774,245.0,31.4335,2.5115325474,2.527394,252.5497847,,9747.4502,1251.5665,2021-11-16 15:22:04,Debit Card,Bank Account,0.12839937341105775,2021-11-16 15:22:04,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
