,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1283.99,0.0951927653,0.403,100.0,9.5193,1.0,1.4029803195,140.2980319518,,9959.702,951.9277,2021-11-16 15:23:07,Bank Account,Bank Account,0.09557792557972318,2021-11-16 15:22:21,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.0954653938,0.1438,100.0,9.5465,1.0,1.1437627486,114.3762748596,,9985.6237,954.6539,2021-11-16 15:18:37,Bank Account,Bank Account,0.09560283505816491,2021-11-16 15:18:21,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1283.99,0.0950398692,0.5889,110.0,10.4544,1.1,1.6888589315,168.8858931519,,9941.1141,950.3987,2021-11-16 15:28:41,Bank Account,Bank Account,0.09560283505816491,2021-11-16 15:28:20,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.0951619657,0.439,100.0,9.5162,1.0,1.4389500117,143.8950011749,,9956.105,951.6197,2021-11-16 15:21:01,Bank Account,Bank Account,0.09558152076217868,2021-11-16 15:20:20,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.0950312981,0.6323,100.0,9.5031,1.0,1.6323310909,163.2331090853,,9936.7669,950.313,2021-11-16 15:31:21,Bank Account,Bank Account,0.09563603446283432,2021-11-16 15:31:20,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1283.99,0.0952607764,0.3318,100.0,9.5261,1.0,1.3318226489,133.1822648872,,9966.8177,952.6078,2021-11-16 15:23:08,Bank Account,Bank Account,0.09557792557972318,2021-11-16 15:22:21,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1283.99,0.095038966,0.5898,65.0,6.1775,0.65,1.2398037247,123.9803724724,,9941.0196,950.3897,2021-11-16 15:28:08,Bank Account,Bank Account,0.09560283505816491,2021-11-16 15:27:21,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.0947867299,0.8536,50.0,4.7393,0.5,1.3536412125,135.3641212469,,9914.6359,947.8673,2021-11-16 15:28:10,Bank Account,Bank Account,0.09560283505816491,2021-11-16 15:27:21,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
8,InstaReM,Payment company,online,10000,9770.0,1283.99,0.0955,0.0778,230.0,21.965,2.3541453429,2.3777723443,237.5983580349,,9762.4016,933.035,2021-11-16 15:22:01,Debit Card,Bank Account,0.09557433039726766,2021-11-16 15:21:21,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
9,InstaReM,Payment company,online,10000,9970.0,1283.99,0.0955,0.0778,30.0,2.865,0.3009027081,0.3777723443,37.7539027234,,9962.2461,952.135,2021-11-16 15:22:01,Bank Account,Bank Account,0.09557433039726766,2021-11-16 15:21:21,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",10000,10000.0,1283.99,0.0952743902,0.3213,115.0,10.9566,1.15,1.4713283445,147.1328344462,,9967.8672,952.7439,2021-11-16 15:21:09,Bank Account,Bank Account,0.09558152076217868,2021-11-16 15:20:20,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
11,OFX,Payment company,,10000,10000.0,1283.99,0.09347025,2.1291,60.0,5.6082,0.6,2.7291261877,272.9126187733,,9787.0874,934.7025,2021-11-16 13:37:29,Bank Account,Bank Account,0.09550364307494784,2021-11-16 13:37:21,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",GB,GBP,
