,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,641.94,0.1281886938,0.1551,100.0,12.8189,2.0,2.1551083194,107.7554159723,,4992.2446,640.9435,2021-11-15 17:08:07,Bank Account,Bank Account,0.12838783396885312,2021-11-15 17:08:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",5000,5000.0,641.94,0.1282314321,0.1218,100.0,12.8231,2.0,2.1218198605,106.0909930242,,4993.909,641.1572,2021-11-15 17:09:07,Bank Account,Bank Account,0.12838783396885312,2021-11-15 17:09:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,641.94,0.128093457,0.2299,110.0,14.0903,2.2,2.4299277553,121.4963877645,,4988.5036,640.4673,2021-11-15 17:14:34,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:14:34,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",5000,5000.0,641.94,0.1281369528,0.196,100.0,12.8137,2.0,2.1960495377,109.8024768873,,4990.1975,640.6848,2021-11-15 17:06:43,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:06:43,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,641.94,0.1279770665,0.3116,100.0,12.7977,2.0,2.311624157,115.5812078476,,4984.4188,639.8853,2021-11-15 16:50:34,Bank Account,Bank Account,0.1283771206295614,2021-11-15 16:50:34,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,641.94,0.1281574799,0.1794,100.0,12.8157,2.0,2.1794204719,108.9710235938,,4991.029,640.7874,2021-11-15 17:08:08,Bank Account,Bank Account,0.12838783396885312,2021-11-15 17:08:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,641.94,0.1280737705,0.2446,65.0,8.3248,1.3,1.5446209016,77.231045082,,4987.769,640.3689,2021-11-15 17:13:07,Bank Account,Bank Account,0.12838783396885312,2021-11-15 17:13:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,641.94,0.1278821438,0.3945,50.0,6.3941,1.0,1.3945164137,69.7258206837,,4980.2742,639.4107,2021-11-15 17:13:25,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:13:25,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,5000,4977.5,641.94,0.1283,0.0691,22.5,2.8868,0.4520341537,0.5190545,25.9371877375,,4974.0628,638.6133,2021-11-15 17:06:51,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:06:51,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,InstaReM,Payment company,online,5000,4877.5,641.94,0.1283,0.0691,122.5,15.7168,2.5115325474,2.5190545,125.8681332375,,4874.1319,625.7833,2021-11-15 17:06:52,Debit Card,Bank Account,0.1283886581459394,2021-11-15 17:06:52,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.94,0.1282380097,0.1173,115.0,14.7474,2.3,2.4173377789,120.8668889459,,4994.1331,641.19,2021-11-15 17:06:08,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:06:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
11,OFX,Payment company,,5000,5000.0,641.94,0.125361,2.3344,60.0,7.5217,1.2,3.534378925,176.71894625,,4883.2811,626.805,2021-11-15 10:22:41,Bank Account,Bank Account,0.12835734685364053,2021-11-15 10:22:41,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
12,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.94,0.1281722635,0.1685,60.0,7.6903,1.2,1.3685465265,68.4273263266,,4991.5727,640.8613,2021-11-15 17:06:09,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:06:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
13,Shanghai Commercial Bank,Payment company,"phone, online",5000,5000.0,641.94,0.12816405,0.1743,170.0,21.7879,3.4,3.574303108,178.7151553989,,4991.2848,640.8202,2021-11-15 17:08:25,Bank Account,Bank Account,0.12838783396885312,2021-11-15 17:08:25,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
14,Skrill,Payment company,,5000,5000.0,641.94,0.1246,2.941,0.0,0.0,0.0,2.940961,147.04805,up to 1 days,4852.952,623.0,2021-11-15 16:26:10,Debit Card,Bank Account,0.12837547258220844,2021-11-15 16:26:10,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",US,USD,
15,Skrill,Payment company,,5000,5000.0,641.94,0.1246,2.941,99.4995995996,12.3977,1.989991992,4.930952992,246.5476495996,up to 1 days,4852.952,623.0,2021-11-15 16:26:10,Credit Card,Bank Account,0.12837547258220844,2021-11-15 16:26:10,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",US,USD,
16,Wing Lung bank,Bank,"phone, online",5000,5000.0,641.94,0.1285512277,-0.1266,100.0,12.8551,2.0,1.8733770408,93.6688520375,,5006.3311,642.7561,2021-11-15 17:12:06,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:12:06,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
17,Wirebarley Australia Pty Ltd,Payment company,,5000,5000.0,641.94,0.1268478,1.1995,20.0,2.537,0.4,1.599517058,79.9758529,,4940.0241,634.239,2021-11-15 17:07:46,Bank Account,Bank Account,0.12838783396885312,2021-11-15 17:07:46,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': ''}",US,USD,
18,Wise,Payment company,online,5000,4844.50978,641.94,0.128384,-0.0002,155.49022,19.9625,3.2096172175,3.10958104,155.479399303,,4844.5206,621.9575,2021-11-15 16:59:23,Debit Card,Bank Account,0.1283837132421381,2021-11-15 16:59:23,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
19,Wise,Payment company,online,5000,4975.86308,641.94,0.128384,-0.0002,24.13692,3.0988,0.4850800678,0.48251504,24.1258059122,,4975.8742,638.8212,2021-11-15 16:59:23,Bank Account,Bank Account,0.1283837132421381,2021-11-15 16:59:23,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
20,Wise,Payment company,online,5000,4844.50978,641.94,0.128384,-0.0002,155.49022,19.9625,3.2096172175,3.10958104,155.479399303,,4844.5206,621.9575,2021-11-15 16:59:24,Credit Card,Bank Account,0.1283837132421381,2021-11-15 16:59:24,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
21,WorldRemit,Payment company,online,5000,5000.0,641.94,0.12561,2.1498,25.0,3.1403,0.5,2.64981,132.4905,,4892.5095,628.05,2021-11-10 13:31:31,Debit Card,Bank Account,0.12836970474967907,2021-11-10 13:31:31,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': ''}",US,USD,
22,WorldRemit,Payment company,online,5000,5000.0,641.94,0.12562,2.1565,25.0,3.1405,0.5,2.6564663,132.823315,Next working day,4892.1767,628.1,2021-11-15 17:06:14,Credit Card,Bank Account,0.1283886581459394,2021-11-15 17:06:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}",US,USD,
23,WorldRemit,Payment company,online,5000,5000.0,641.94,0.12561,2.1498,25.0,3.1403,0.5,2.64981,132.4905,,4892.5095,628.05,2021-11-10 13:31:31,Credit Card,Bank Account,0.12836970474967907,2021-11-10 13:31:31,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': ''}",US,USD,
24,WorldRemit,Payment company,online,5000,5000.0,641.94,0.12562,2.1565,25.0,3.1405,0.5,2.6564663,132.823315,Next working day,4892.1767,628.1,2021-11-15 17:06:14,Debit Card,Bank Account,0.1283886581459394,2021-11-15 17:06:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}",US,USD,
25,Xendpay,Payment company,"phone, online",5000,5000.0,641.94,0.12775,0.4974,0.0,0.0,0.0,0.49744125,24.8720625,,4975.1279,638.75,2021-11-15 17:06:30,Bank Account,Bank Account,0.1283886581459394,2021-11-15 17:06:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
