,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",25000,25000.0,3205.81,0.1280901755,0.1082,100.0,12.809,0.4,0.5082361983,127.0590495709,Not specified,24972.941,3202.2544,2021-11-24 18:23:06,Bank Account,Bank Account,0.12822896564104866,2021-11-24 18:23:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",25000,25000.0,3205.81,0.1281115083,0.091,100.0,12.8112,0.4,0.4909591709,122.7397927156,Not specified,24977.2602,3202.7877,2021-11-24 18:22:36,Bank Account,Bank Account,0.1282281435129382,2021-11-24 18:22:36,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",25000,25000.0,3205.81,0.1280098312,0.1709,110.0,14.0811,0.44,0.6108931246,152.723281148,Not specified,24957.2767,3200.2458,2021-11-24 18:29:04,Bank Account,Bank Account,0.12822896564104866,2021-11-24 18:29:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",25000,25000.0,3205.81,0.1279770665,0.1971,100.0,12.7977,0.4,0.5970846824,149.2711706062,Not specified,24950.7288,3199.4267,2021-11-24 18:20:51,Bank Account,Bank Account,0.12822978777970123,2021-11-24 18:20:51,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",25000,25000.0,3205.81,0.1278167619,0.3215,100.0,12.7817,0.4,0.7214591562,180.3647890384,Not specified,24919.6352,3195.419,2021-11-24 18:27:36,Bank Account,Bank Account,0.12822896564104866,2021-11-24 18:27:36,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",25000,25000.0,3205.81,0.1281246396,0.0814,100.0,12.8125,0.4,0.4813591462,120.3397865444,Not specified,24979.6602,3203.116,2021-11-24 18:23:08,Bank Account,Bank Account,0.12822896564104866,2021-11-24 18:23:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",25000,25000.0,3205.81,0.1279590531,0.2105,65.0,8.3173,0.26,0.4704926424,117.6231605886,Not specified,24947.3768,3198.9763,2021-11-24 18:28:08,Bank Account,Bank Account,0.12822896564104866,2021-11-24 18:28:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",25000,25000.0,3205.81,0.1277237081,0.394,50.0,6.3862,0.2,0.5940276394,148.5069098526,Not specified,24901.4931,3193.0927,2021-11-24 18:28:19,Bank Account,Bank Account,0.12822896564104866,2021-11-24 18:28:19,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,25000,24887.5,3205.81,0.1281,0.0999,112.5,14.4113,0.4520341537,0.5519681537,137.37107425,Not specified,24862.6289,3188.0888,2021-11-24 18:22:06,Bank Account,Bank Account,0.1282281435129382,2021-11-24 18:22:06,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,InstaReM,Payment company,online,25000,24387.5,3205.81,0.1281,0.0999,612.5,78.4613,2.5115325474,2.6114665474,636.87140425,Not specified,24363.1286,3124.0388,2021-11-24 18:22:07,Debit Card,Bank Account,0.1282281435129382,2021-11-24 18:22:07,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",25000,25000.0,3205.81,0.1281558375,0.057,115.0,14.7379,0.46,0.5170293477,129.2573369217,Not specified,24985.7427,3203.8959,2021-11-24 18:21:09,Bank Account,Bank Account,0.12822896564104866,2021-11-24 18:21:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,OFX,Payment company,,25000,25000.0,3205.81,0.125857,1.8485,60.0,7.5514,0.24,2.088530695,522.13267375,Not specified,24537.8673,3146.425,2021-11-24 17:41:27,Bank Account,Bank Account,0.12822732139536971,2021-11-24 17:41:27,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
