,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1283.58,0.1723543606,0.3068,100.0,17.2354,1.0,1.3067878185,130.6787818531,,9969.3212,1723.5436,2021-11-09 19:53:06,Bank Account,Bank Account,0.17288474991816905,2021-11-09 19:52:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1283.58,0.1725744659,0.1795,100.0,17.2574,1.0,1.1794744975,117.9474497483,,9982.0526,1725.7447,2021-11-09 19:53:00,Bank Account,Bank Account,0.17288474991816905,2021-11-09 19:52:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1283.58,0.1721259273,0.4389,110.0,18.9339,1.1,1.5389181753,153.8918175313,,9956.1082,1721.2593,2021-11-09 20:00:26,Bank Account,Bank Account,0.17288474991816905,2021-11-09 20:00:10,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1283.58,0.1720874204,0.4636,100.0,17.2087,1.0,1.4636088001,146.3608800077,,9953.6391,1720.8742,2021-11-09 19:53:46,Bank Account,Bank Account,0.17288894879052186,2021-11-09 19:53:15,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1283.58,0.1721585236,0.4201,100.0,17.2159,1.0,1.4200638576,142.0063857576,,9957.9936,1721.5852,2021-11-09 19:59:44,Bank Account,Bank Account,0.17288474991816905,2021-11-09 19:59:12,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1283.58,0.1724613687,0.2449,100.0,17.2461,1.0,1.2448921984,124.4892198385,,9975.5108,1724.6137,2021-11-09 19:53:07,Bank Account,Bank Account,0.17288474991816905,2021-11-09 19:52:14,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1283.58,0.1723246597,0.3301,65.0,11.2011,0.65,0.9800881766,98.0088176633,,9966.9912,1723.2466,2021-11-09 19:58:06,Bank Account,Bank Account,0.17289536682262488,2021-11-09 19:57:04,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1283.58,0.171597227,0.7447,50.0,8.5799,0.5,1.2447290348,124.4729034786,,9925.5271,1715.9723,2021-11-09 19:59:54,Bank Account,Bank Account,0.17288474991816905,2021-11-09 19:59:12,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
8,InstaReM,Payment company,online,10000,9955.0,1283.58,0.1726,0.1641,45.0,7.767,0.4520341537,0.6140642982,61.3326008835,,9938.6674,1718.233,2021-11-09 19:52:02,Bank Account,Bank Account,0.1728836403311726,2021-11-09 19:51:08,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
9,InstaReM,Payment company,online,10000,9755.0,1283.58,0.1726,0.1641,245.0,42.287,2.5115325474,2.6140642982,261.0044722872,,9738.9955,1683.713,2021-11-09 19:52:02,Debit Card,Bank Account,0.1728836403311726,2021-11-09 19:51:08,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",SG,SGD,
