,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,641.8,0.1282051282,0.1224,100.0,12.8205,2.0,2.1224358974,106.1217948718,,4993.8782,641.0256,2021-11-09 19:53:06,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:53:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",5000,5000.0,641.8,0.1282380097,0.0968,100.0,12.8238,2.0,2.0968196974,104.8409848679,,4995.159,641.19,2021-11-09 19:53:00,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:53:00,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,641.8,0.1281033025,0.2018,110.0,14.0914,2.2,2.4017627014,120.0881350721,,4989.9119,640.5165,2021-11-09 20:00:26,Bank Account,Bank Account,0.12836228972652414,2021-11-09 20:00:26,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",5000,5000.0,641.8,0.1281082258,0.1966,100.0,12.8108,2.0,2.1966461266,109.8323063324,,4990.1677,640.5411,2021-11-09 19:53:46,Bank Account,Bank Account,0.12836064205993158,2021-11-09 19:53:46,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,641.8,0.1279475927,0.3231,100.0,12.7948,2.0,2.3230676715,116.1533835741,,4983.8466,639.738,2021-11-09 19:59:44,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:59:44,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,641.8,0.1282166348,0.1135,100.0,12.8217,2.0,2.1134717218,105.6735860911,,4994.3264,641.0832,2021-11-09 19:53:07,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:53:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,641.8,0.1280737705,0.2235,65.0,8.3248,1.3,1.5234887295,76.1744364754,,4988.8256,640.3689,2021-11-09 19:58:06,Bank Account,Bank Account,0.12836064205993158,2021-11-09 19:58:06,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,641.8,0.1278592525,0.3919,50.0,6.393,1.0,1.391888609,69.594430451,,4980.4056,639.2963,2021-11-09 19:59:54,Bank Account,Bank Account,0.12836228972652414,2021-11-09 19:59:54,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,5000,4977.5,641.8,0.1282,0.1258,22.5,2.8845,0.4520341537,0.57579,28.76119725,,4971.2388,638.1155,2021-11-09 19:52:01,Bank Account,Bank Account,0.12836146588794045,2021-11-09 19:52:01,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,InstaReM,Payment company,online,5000,4877.5,641.8,0.1282,0.1258,122.5,15.7045,2.5115325474,2.57579,128.63540725,,4871.3646,625.2955,2021-11-09 19:52:02,Debit Card,Bank Account,0.12836146588794045,2021-11-09 19:52:02,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
