,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000000,1000000.0,128317.82,0.1281558375,0.1262,100.0,12.8156,0.01,0.1362334999,1362.3349993594,Not specified,998737.665,128155.8375,2021-11-23 15:08:08,Bank Account,Bank Account,0.12831781757055877,2021-11-23 15:08:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",1000000,1000000.0,128317.82,0.1281919803,0.0981,100.0,12.8192,0.01,0.1080668649,1080.6686493694,Not specified,999019.3314,128191.9803,2021-11-23 15:03:03,Bank Account,Bank Account,0.12831781757055877,2021-11-23 15:03:03,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",1000000,1000000.0,128317.82,0.1280639295,0.1959,110.0,14.087,0.011,0.2069378122,2069.3781215582,Not specified,998040.6219,128063.9295,2021-11-23 14:58:39,Bank Account,Bank Account,0.1283153477987502,2021-11-23 14:58:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",1000000,1000000.0,128317.82,0.1280663896,0.1959,100.0,12.8066,0.01,0.2059415761,2059.4157611305,Not specified,998040.5842,128066.3896,2021-11-23 15:05:12,Bank Account,Bank Account,0.12831781757055877,2021-11-23 15:05:12,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",1000000,1000000.0,128317.82,0.1279050433,0.3204,100.0,12.7905,0.01,0.3304021335,3304.0213345612,Not specified,996795.9787,127905.0433,2021-11-23 14:57:39,Bank Account,Bank Account,0.128316171045456,2021-11-23 14:57:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000000,1000000.0,128317.82,0.1281804781,0.107,100.0,12.818,0.01,0.1170306992,1170.3069922451,Not specified,998929.693,128180.4781,2021-11-23 15:08:07,Bank Account,Bank Account,0.12831781757055877,2021-11-23 15:08:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",1000000,1000000.0,128317.82,0.1280409731,0.2138,65.0,8.3227,0.0065,0.2203284251,2203.2842509603,Not specified,997861.7157,128040.9731,2021-11-23 14:58:07,Bank Account,Bank Account,0.1283153477987502,2021-11-23 14:58:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",1000000,1000000.0,128317.82,0.1278085938,0.3949,50.0,6.3904,0.005,0.399928555,3999.2855499603,Not specified,996050.7145,127808.5938,2021-11-23 14:58:38,Bank Account,Bank Account,0.1283153477987502,2021-11-23 14:58:38,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,InstaReM,Payment company,online,1000000,995500.0,128317.82,0.1282,0.0918,4500.0,576.9,0.4520341537,0.5438511537,5414.038235,Not specified,994585.9618,127623.1,2021-11-23 15:07:26,Bank Account,Bank Account,0.12831781757055877,2021-11-23 15:07:26,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000000,1000000.0,128317.82,0.1281722635,0.1134,115.0,14.7398,0.0115,0.1249324532,1249.3245321712,Not specified,998865.6755,128172.2635,2021-11-23 15:06:20,Bank Account,Bank Account,0.12831781757055877,2021-11-23 15:06:20,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
