,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.83,0.0957762666,0.2513,100.0,9.5776,100.0,100.2512682603,100.2512682603,Not specified,99.7487,9.5776,2021-11-23 15:08:08,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",100,100.0,12.83,0.0957854406,0.1782,100.0,9.5785,100.0,100.1782145146,100.1782145146,Not specified,99.8218,9.5785,2021-11-23 15:03:03,Bank Account,Bank Account,0.09595644893271656,2021-11-23 15:02:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.83,0.0955858456,0.3397,110.0,10.5144,110.0,110.339657231,110.339657231,Not specified,99.6603,9.5586,2021-11-23 14:58:39,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",100,100.0,12.83,0.0955557042,0.4512,100.0,9.5556,100.0,100.4511785672,100.4511785672,Not specified,99.5488,9.5556,2021-11-23 15:05:12,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:04:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.0953801117,0.5548,100.0,9.538,100.0,100.554798952,100.554798952,Not specified,99.4452,9.538,2021-11-23 14:57:39,Bank Account,Bank Account,0.09591223173900491,2021-11-23 14:56:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.83,0.0953543367,0.6907,100.0,9.5354,100.0,100.6906983662,100.6906983662,Not specified,99.3093,9.5354,2021-11-23 15:08:07,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.83,0.0953743443,0.5602,65.0,6.1993,65.0,65.5601741554,65.5601741554,Not specified,99.4398,9.5374,2021-11-23 14:58:07,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.0952290258,0.7117,50.0,4.7615,50.0,50.7116870793,50.7116870793,Not specified,99.2883,9.5229,2021-11-23 14:58:38,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,InstaReM,Payment company,online,100,98.0,12.83,0.0959,0.1261,2.0,0.1918,2.0408163265,2.1669564,2.1236172721,Not specified,97.8764,9.3982,2021-11-23 15:07:23,Debit Card,Bank Account,0.09602112111277213,2021-11-23 15:06:55,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,InstaReM,Payment company,online,100,86.0,12.83,0.0959,0.1261,14.0,1.3426,16.2790697674,16.4052098409,14.1084804632,Not specified,85.8915,8.2474,2021-11-23 15:07:22,Bank Account,Bank Account,0.09602112111277213,2021-11-23 15:06:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
