,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",100000,100000.0,12831.78,0.0957762666,0.2513,100.0,9.5776,0.1,0.3512682603,351.2682603289,Not specified,99748.7317,9577.6267,2021-11-23 15:08:08,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",100000,100000.0,12831.78,0.0957854406,0.1782,100.0,9.5785,0.1,0.2782145146,278.2145145968,Not specified,99821.7855,9578.5441,2021-11-23 15:03:03,Bank Account,Bank Account,0.09595644893271656,2021-11-23 15:02:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",100000,100000.0,12831.78,0.0955858456,0.3397,110.0,10.5144,0.11,0.449657231,449.6572310286,Not specified,99660.3428,9558.5846,2021-11-23 14:58:39,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",100000,100000.0,12831.78,0.0955557042,0.4512,100.0,9.5556,0.1,0.5511785672,551.1785672458,Not specified,99548.8214,9555.5704,2021-11-23 15:05:12,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:04:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",100000,100000.0,12831.78,0.0953801117,0.5548,100.0,9.538,0.1,0.654798952,654.7989519966,Not specified,99445.201,9538.0112,2021-11-23 14:57:39,Bank Account,Bank Account,0.09591223173900491,2021-11-23 14:56:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",100000,100000.0,12831.78,0.0953543367,0.6907,100.0,9.5354,0.1,0.7906983662,790.6983662077,Not specified,99309.3016,9535.4337,2021-11-23 15:08:07,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",100000,100000.0,12831.78,0.0953743443,0.5602,65.0,6.1993,0.065,0.6251741554,625.1741554197,Not specified,99439.8258,9537.4344,2021-11-23 14:58:07,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",100000,100000.0,12831.78,0.0952290258,0.7117,50.0,4.7615,0.05,0.7616870793,761.6870792853,Not specified,99288.3129,9522.9026,2021-11-23 14:58:38,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,InstaReM,Payment company,online,100000,99700.0,12831.78,0.0959,0.1261,300.0,28.77,0.3009027081,0.4270427816,425.7616533054,Not specified,99574.2383,9561.23,2021-11-23 15:07:23,Bank Account,Bank Account,0.09602112111277213,2021-11-23 15:06:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12831.78,0.0956754688,0.3264,115.0,11.0027,0.115,0.4414091871,441.4091871492,Not specified,99673.5908,9567.5469,2021-11-23 15:06:20,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:05:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,OFX,Payment company,,100000,100000.0,12831.78,0.0945075,1.4707,0.0,0.0,0.0,1.4707186492,1470.7186491671,Not specified,98529.2814,9450.75,2021-11-23 09:52:12,Bank Account,Bank Account,0.09591818665913887,2021-11-23 09:51:54,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,Public Bank Hong Kong,Payment company,"phone, online",100000,100000.0,12831.78,0.0956663159,0.3359,60.0,5.74,0.06,0.3959445924,395.9445923738,Not specified,99664.0554,9566.6316,2021-11-23 15:06:08,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:05:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,Shanghai Commercial Bank,Payment company,"phone, online",100000,100000.0,12831.78,0.0956937799,0.3372,170.0,16.2679,0.17,0.507176259,507.1762589564,Not specified,99662.8237,9569.378,2021-11-23 15:08:09,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,Skrill,Payment company,,100000,100000.0,12831.78,0.0932,2.8242,0.0,0.0,0.0,2.8241865568,2824.1865567805,Within 24 hours,97175.8134,9320.0,2021-11-23 14:51:38,Debit Card,Bank Account,0.09590863888621563,2021-11-23 14:50:56,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
14,Skrill,Payment company,,100000,100000.0,12831.78,0.0932,2.8242,1989.9900900901,185.4671,1.9899900901,4.8141766469,4814.1766468706,Within 24 hours,97175.8134,9320.0,2021-11-23 14:51:37,Credit Card,Bank Account,0.09590863888621563,2021-11-23 14:50:56,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,Wing Lung bank,Bank,"phone, online",100000,100000.0,12831.78,0.0960522524,-0.0212,100.0,9.6052,0.1,0.0788064009,78.8064008817,Not specified,100021.1936,9605.2252,2021-11-23 15:12:07,Bank Account,Bank Account,0.09603189980944804,2021-11-23 15:11:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
16,Wise,Payment company,online,100000,99569.95855,12831.78,0.0959116,0.0181,430.04145,41.246,0.4318987938,0.4500008125,448.0656225213,Not specified,99551.9344,9549.914,2021-11-23 14:59:28,Bank Account,Bank Account,0.09592896507920215,2021-11-23 14:58:56,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
17,Xendpay,Payment company,"phone, online",100000,100000.0,12831.78,0.09551,0.4988,0.0,0.0,0.0,0.498792669,498.7926689883,Not specified,99501.2073,9551.0,2021-11-23 15:06:29,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:05:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
