,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0957762666,0.2513,100.0,9.5776,0.01,0.2612682603,2612.682603289,Not specified,997487.3174,95776.2666,2021-11-23 15:08:08,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,China Construction Bank,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0957854406,0.1782,100.0,9.5785,0.01,0.1882145146,1882.1451459677,Not specified,998217.8549,95785.4406,2021-11-23 15:03:03,Bank Account,Bank Account,0.09595644893271656,2021-11-23 15:02:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,Chong Hing Bank,Bank,"phone, online",1000000,1000000.0,128317.82,0.0955858456,0.3397,110.0,10.5144,0.011,0.350657231,3506.5723102865,Not specified,996603.4277,95585.8456,2021-11-23 14:58:39,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,CITIC Bank,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0955557042,0.4512,100.0,9.5556,0.01,0.4611785672,4611.7856724578,Not specified,995488.2143,95555.7042,2021-11-23 15:05:12,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:04:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,DBS Hong Kong,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0953801117,0.5548,100.0,9.538,0.01,0.564798952,5647.9895199658,Not specified,994452.0105,95380.1117,2021-11-23 14:57:39,Bank Account,Bank Account,0.09591223173900491,2021-11-23 14:56:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000000,1000000.0,128317.82,0.0953543367,0.6907,100.0,9.5354,0.01,0.7006983662,7006.9836620774,Not specified,993093.0163,95354.3367,2021-11-23 15:08:07,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,Hang Seng Bank,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0953743443,0.5602,65.0,6.1993,0.0065,0.5666741554,5666.7415541968,Not specified,994398.2584,95374.3443,2021-11-23 14:58:07,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,HSBC Hong Kong,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0952290258,0.7117,50.0,4.7615,0.005,0.7166870793,7166.8707928535,Not specified,992883.1292,95229.0258,2021-11-23 14:58:38,Bank Account,Bank Account,0.09591161638843622,2021-11-23 14:57:56,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,InstaReM,Payment company,online,1000000,997000.0,128317.82,0.0959,0.1261,3000.0,287.7,0.3009027081,0.4270427816,4257.6165330541,Not specified,995742.3835,95612.3,2021-11-23 15:07:23,Bank Account,Bank Account,0.09602112111277213,2021-11-23 15:06:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0956754688,0.3264,115.0,11.0027,0.0115,0.3379091871,3379.0918714924,Not specified,996735.9081,95675.4688,2021-11-23 15:06:20,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:05:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,OFX,Payment company,,1000000,1000000.0,128317.82,0.09511025,0.8299,0.0,0.0,0.0,0.8299023517,8299.0235169378,Not specified,991700.9765,95110.25,2021-11-23 09:53:18,Bank Account,Bank Account,0.09590617762351718,2021-11-23 09:52:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,Public Bank Hong Kong,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0956663159,0.3359,60.0,5.74,0.006,0.3419445924,3419.4459237385,Not specified,996640.5541,95666.3159,2021-11-23 15:06:08,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:05:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,Shanghai Commercial Bank,Payment company,"phone, online",1000000,1000000.0,128317.82,0.0956937799,0.3372,170.0,16.2679,0.017,0.354176259,3541.7625895635,Not specified,996628.2374,95693.7799,2021-11-23 15:08:09,Bank Account,Bank Account,0.09601752821388014,2021-11-23 15:07:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,Skrill,Payment company,,1000000,1000000.0,128317.82,0.0932,2.8242,0.0,0.0,0.0,2.8241865568,28241.8655678047,Within 24 hours,971758.1344,93200.0,2021-11-23 14:51:38,Debit Card,Bank Account,0.09590863888621563,2021-11-23 14:50:56,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
14,Skrill,Payment company,,1000000,1000000.0,128317.82,0.0932,2.8242,19899.9,1854.6707,1.98999,4.8141765568,48141.7655678047,Within 24 hours,971758.1344,93200.0,2021-11-23 14:51:37,Credit Card,Bank Account,0.09590863888621563,2021-11-23 14:50:56,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,Wing Lung bank,Bank,"phone, online",1000000,1000000.0,128317.82,0.0960522524,-0.0212,100.0,9.6052,0.01,-0.0111935991,-111.9359911834,Not specified,1000211.936,96052.2524,2021-11-23 15:12:07,Bank Account,Bank Account,0.09603189980944804,2021-11-23 15:11:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
16,Wise,Payment company,online,1000000,995717.9552,128317.82,0.0959116,0.0181,4282.0448,410.6978,0.430045956,0.4481479747,4462.2898504994,Not specified,995537.7101,95500.9022,2021-11-23 14:59:28,Bank Account,Bank Account,0.09592896507920215,2021-11-23 14:58:56,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
17,Xendpay,Payment company,"phone, online",1000000,1000000.0,128317.82,0.09551,0.4988,0.0,0.0,0.0,0.498792669,4987.9266898825,Not specified,995012.0733,95510.0,2021-11-23 15:06:29,Bank Account,Bank Account,0.09598878502274434,2021-11-23 15:05:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
