rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner100r100.0r12.84r0.1727712509r0.405r100.0r17.2771r100.0r100.4050137267r100.4050137267rr99.595r17.2771r2021-11-03 15:38:07rBank AccountrBank Accountr0.17347384374317676r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
1r"China Construction Bank"rPayment companyrphone, onliner100r100.0r12.84r0.1731032215r0.2152r100.0r17.3103r100.0r100.2152308585r100.2152308585rr99.7848r17.3103r2021-11-03 15:22:34rBank AccountrBank Accountr0.1734765966192262r2021-11-03 15:21:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
2rChong Hing BankrBankrphone, onliner100r100.0r12.84r0.1727891627r0.3764r110.0r19.0068r110.0r110.3763983534r110.3763983534rr99.6236r17.2789r2021-11-03 15:29:00rBank AccountrBank Accountr0.1734419954788327r2021-11-03 15:28:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
3rCITIC BankrPayment companyrphone, onliner100r100.0r12.84r0.1726847295r0.4731r100.0r17.2685r100.0r100.4731257959r100.4731257959rr99.5269r17.2685r2021-11-03 15:05:21rBank AccountrBank Accountr0.1735056293793874r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
4rDBS Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.1727593117r0.4157r100.0r17.2759r100.0r100.4157333594r100.4157333594rr99.5843r17.2759r2021-11-03 15:28:41rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner100r100.0r12.84r0.1727384222r0.4239r100.0r17.2738r100.0r100.4239379955r100.4239379955rr99.5761r17.2738r2021-11-03 15:38:08rBank AccountrBank Accountr0.17347384374317676r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
6rHang Seng BankrPayment companyrphone, onliner100r100.0r12.84r0.172860847r0.3572r65.0r11.236r65.0r65.3572050091r65.3572050091rr99.6428r17.2861r2021-11-03 15:28:07rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
7rHSBC Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.1722029929r0.7364r50.0r8.6101r50.0r50.7364142132r50.7364142132rr99.2636r17.2203r2021-11-03 15:28:11rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
8rInstaReMrPayment companyronliner100r95.51r12.84r0.1733r0.0928r4.49r0.7781r4.7010784211r4.58281626r4.57864881rr95.4214r16.5519r2021-11-03 15:36:45rBank AccountrBank Accountr0.17346100001284373r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
9rInstaReMrPayment companyronliner100r98.0r12.84r0.1733r0.0928r2.0r0.3466r2.0408163265r2.09281626r2.0909599348rr97.909r16.9834r2021-11-03 15:36:45r"Debit Card"rBank Accountr0.17346100001284373r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
