rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner50000r50000.0r6421.78r14.5815106445r0.434r100.0r1458.1511r0.2r0.6339541969r316.9770984284rr49783.0229r729075.5322r2021-11-03 15:38:07rBank AccountrBank Accountr14.645063512246498r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
1r"China Construction Bank"rPayment companyrphone, onliner50000r50000.0r6421.78r14.6337894198r0.0772r100.0r1463.3789r0.2r0.2772026568r138.6013284238rr49961.3987r731689.471r2021-11-03 15:22:34rBank AccountrBank Accountr14.645095822843345r2021-11-03 15:21:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
2rChong Hing BankrBankrphone, onliner50000r50000.0r6421.78r14.585764294r0.3651r110.0r1604.4341r0.22r0.5850568215r292.5284107269rr49817.4716r729288.2147r2021-11-03 15:29:00rBank AccountrBank Accountr14.639205713111386r2021-11-03 15:28:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
3rCITIC BankrPayment companyrphone, onliner50000r50000.0r6421.78r14.598540146r0.4159r100.0r1459.854r0.2r0.615890503r307.9452514771rr49792.0547r729927.0073r2021-11-03 15:05:21rBank AccountrBank Accountr14.659507646065215r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
4rDBS Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r14.5687645688r0.4812r100.0r1456.8765r0.2r0.6811814639r340.5907319266rr49759.4093r728438.2284r2021-11-03 15:28:41rBank AccountrBank Accountr14.639205713111386r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner50000r50000.0r6421.78r14.6015243991r0.2973r100.0r1460.1524r0.2r0.4972954884r248.6477442137rr49851.3523r730076.22r2021-11-03 15:38:08rBank AccountrBank Accountr14.645063512246498r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
6rHang Seng BankrPayment companyrphone, onliner50000r50000.0r6421.78r14.5581598486r0.5536r65.0r946.2804r0.13r0.6836220073r341.8110036314rr49723.189r727907.9924r2021-11-03 15:28:07rBank AccountrBank Accountr14.639205713111386r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
7rHSBC Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r14.5369966565r0.6982r50.0r726.8498r0.1r0.7981871737r399.0935868504rr49650.9064r726849.8328r2021-11-03 15:28:11rBank AccountrBank Accountr14.639205713111386r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
8rOCBC Wing Hang Bank Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r14.6198830409r0.1897r115.0r1681.2865r0.23r0.4196668126r209.8334062821rr49905.1666r730994.152r2021-11-03 15:21:09rBank AccountrBank Accountr14.64766479987669r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
9rOFXrPayment companyrr50000r50000.0r6421.78r14.33925r1.981r0.0r0.0r0.0r1.9810154143r990.5077071714rr49009.4923r716962.5r2021-11-03 11:19:15rBank AccountrBank Accountr14.629053810967775r2021-11-03 11:18:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rJPrJPYr
