rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner100r100.0r12.84r0.819000819r0.4674r100.0r81.9001r100.0r100.467354343r100.467354343rr99.5326r81.9001r2021-11-03 15:38:07rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
1rChong Hing BankrBankrphone, onliner100r100.0r12.84r0.8161932746r0.8124r110.0r89.7813r110.0r110.8123753868r110.8123753868rr99.1876r81.6193r2021-11-03 15:29:00rBank AccountrBank Accountr0.8228781339909577r2021-11-03 15:28:51rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
2rCITIC BankrPayment companyrphone, onliner100r100.0r12.84r0.8165931733r0.7344r100.0r81.6593r100.0r100.7343766459r100.7343766459rr99.2656r81.6593r2021-11-03 15:05:21rBank AccountrBank Accountr0.8226344082568513r2021-11-03 15:05:16rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
3rDBS Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.8181297554r0.5693r100.0r81.813r100.0r100.5692851582r100.5692851582rr99.4307r81.813r2021-11-03 15:28:41rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
4rFubon Bank (Hong Kong)rPayment companyrphone, onliner100r100.0r12.84r0.8185315544r0.5244r100.0r81.8532r100.0r100.5243837709r100.5243837709rr99.4756r81.8532r2021-11-03 15:38:08rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
5rHang Seng BankrPayment companyrphone, onliner100r100.0r12.84r0.8170602173r0.6993r65.0r53.1089r65.0r65.6992705686r65.6992705686rr99.3007r81.706r2021-11-03 15:28:07rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
6rHSBC Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.8175277959r0.6424r50.0r40.8764r50.0r50.642443794r50.642443794rr99.3576r81.7528r2021-11-03 15:28:11rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
7rInstaReMrPayment companyronliner100r98.0r12.84r0.822r0.1029r2.0r1.644r2.0408163265r2.1028657946r2.1008084788rr97.8992r80.556r2021-11-03 15:36:43r"Debit Card"rBank Accountr0.8228464275164079r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
8rInstaReMrPayment companyronliner100r92.51r12.84r0.822r0.1029r7.49r6.1568r8.0964220084r7.5928657946r7.5851611466rr92.4148r76.0432r2021-11-03 15:36:42rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
9r"MoneyGram"rPayment companyronliner100r100.0r12.84r0.812448r1.1307r8.0r6.4996r8.0r9.1306565832r9.1306565832rr98.8693r81.2448r2021-11-03 09:38:27r"Credit Card"rBank Accountr0.8217390466277299r2021-11-03 09:38:06rNot specifiedr"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}"rCNrCNYr
10r"MoneyGram"rPayment companyronliner100r100.0r12.84r0.7960353686r3.137r92.0r73.2353r92.0r95.1370193668r95.1370193668rr96.863r79.6035r2021-11-03 10:12:53rCashrBank Accountr0.8218158922697368r2021-11-03 10:12:52rNot specifiedr"{'pay_in_method': 'cash', 'pay_out_method': 'All Other Banks', 'location_from': '', 'location_to': ''}"rCNrCNYr
11r"MoneyGram"rPayment companyronliner100r100.0r12.84r0.812448r1.1307r8.0r6.4996r8.0r9.1306565832r9.1306565832rr98.8693r81.2448r2021-11-03 09:38:27r"Debit Card"rBank Accountr0.8217390466277299r2021-11-03 09:38:06rNot specifiedr"{'pay_in_method': 'debitCard', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}"rCNrCNYr
12rOCBC Wing Hang Bank Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.8203445447r0.3115r115.0r94.3396r115.0r115.3114594636r115.3114594636rr99.6885r82.0345r2021-11-03 15:21:09rBank AccountrBank Accountr0.8229075682063403r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
13rPublic Bank Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.8181304247r0.5805r60.0r49.0878r60.0r60.5805200578r60.5805200578rr99.4195r81.813r2021-11-03 15:21:09rBank AccountrBank Accountr0.8229075682063403r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
14r"Shanghai Commercial Bank"rPayment companyrphone, onliner100r100.0r12.84r0.8156606852r0.8733r170.0r138.6623r170.0r170.8732786728r170.8732786728rr99.1267r81.5661r2021-11-03 15:38:12rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
15r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.8125551r1.2182r0.0r0.0r0.0r1.2181697677r1.2181697677r1 Business daysr98.7818r81.2555r2021-11-03 14:51:11r"Debit Card"rBank Accountr0.8225754656390494r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rCNrCNYr
16r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.8133775r1.1182r0.0r0.0r0.0r1.118191099r1.118191099r1 Business daysr98.8818r81.3378r2021-11-03 14:51:11rBank AccountrBank Accountr0.8225754656390494r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rCNrCNYr
17r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.8133775r1.1182r0.0r0.0r0.0r1.118191099r1.118191099r1 Business daysr98.8818r81.3378r2021-11-03 14:51:11rMobile WalletrBank Accountr0.8225754656390494r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rCNrCNYr
18r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.8125551r1.2182r0.0r0.0r0.0r1.2181697677r1.2181697677r1 Business daysr98.7818r81.2555r2021-11-03 14:51:11r"Credit Card"rBank Accountr0.8225754656390494r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rCNrCNYr
19rWing Lung bankrBankrphone, onliner100r100.0r12.84r0.8257638315r-0.3579r100.0r82.5764r100.0r99.6421286168r99.6421286168rr100.3579r82.5764r2021-11-03 15:27:08rBank AccountrBank Accountr0.8228191971023242r2021-11-03 15:26:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
20rWiserPayment companyronliner100r89.34725r12.84r0.82258r0.0r10.65275r8.7627r11.922862763r10.6527024962r10.6527075567rr89.3473r73.4953r2021-11-03 14:58:59r"Credit Card"rBank Accountr0.8225796092435355r2021-11-03 14:58:52rNot specifiedr"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
21rWiserPayment companyronliner100r91.95464r12.84r0.82258r0.0r8.04536r6.618r8.7492702924r8.0453124962r8.0453163181rr91.9547r75.64r2021-11-03 14:58:58rBank AccountrBank Accountr0.8225796092435355r2021-11-03 14:58:52rNot specifiedr"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
22rWiserPayment companyronliner100r89.34725r12.84r0.82258r0.0r10.65275r8.7627r11.922862763r10.6527024962r10.6527075567rr89.3473r73.4953r2021-11-03 14:58:58r"Debit Card"rBank Accountr0.8225796092435355r2021-11-03 14:58:52rNot specifiedr"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
23rXendpayrPayment companyrphone, onliner100r100.0r12.84r0.81254r1.2499r0.0r0.0r0.0r1.249899783r1.249899783rr98.7501r81.254r2021-11-03 15:26:43rBank AccountrBank Accountr0.8228244814077452r2021-11-03 15:26:02rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
24r"Xpress Money"rPayment companyrr100r100.0r12.84r0.78312025r4.8241r70.0r54.8184r70.0r74.8241360828r74.8241360828rr95.1759r78.312r2021-11-03 15:28:06rCashrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Cash', 'pay_out_method': 'AC', 'location_from': '', 'location_to': ''}"rCNrCNYr
