rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner50000r50000.0r6421.78r0.1727712509r0.405r100.0r17.2771r0.2r0.6050137267r302.5068633288rr49797.4931r8638.5625r2021-11-03 15:38:07rBank AccountrBank Accountr0.17347384374317676r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
1r"China Construction Bank"rPayment companyrphone, onliner50000r50000.0r6421.78r0.1731032215r0.2152r100.0r17.3103r0.2r0.4152308585r207.6154292716rr49892.3846r8655.1611r2021-11-03 15:22:34rBank AccountrBank Accountr0.1734765966192262r2021-11-03 15:21:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
2rChong Hing BankrBankrphone, onliner50000r50000.0r6421.78r0.1727891627r0.3764r110.0r19.0068r0.22r0.5963983534r298.1991767082rr49811.8008r8639.4581r2021-11-03 15:29:00rBank AccountrBank Accountr0.1734419954788327r2021-11-03 15:28:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
3rCITIC BankrPayment companyrphone, onliner50000r50000.0r6421.78r0.1726847295r0.4731r100.0r17.2685r0.2r0.6731257959r336.5628979741rr49763.4371r8634.2365r2021-11-03 15:05:21rBank AccountrBank Accountr0.1735056293793874r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
4rDBS Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.1727593117r0.4157r100.0r17.2759r0.2r0.6157333594r307.8666797109rr49792.1333r8637.9656r2021-11-03 15:28:41rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner50000r50000.0r6421.78r0.1727384222r0.4239r100.0r17.2738r0.2r0.6239379955r311.9689977626rr49788.031r8636.9211r2021-11-03 15:38:08rBank AccountrBank Accountr0.17347384374317676r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
6rHang Seng BankrPayment companyrphone, onliner50000r50000.0r6421.78r0.172860847r0.3572r65.0r11.236r0.13r0.4872050091r243.6025045529rr49821.3975r8643.0424r2021-11-03 15:28:07rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
7rHSBC Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.1722029929r0.7364r50.0r8.6101r0.1r0.8364142132r418.2071066175rr49631.7929r8610.1496r2021-11-03 15:28:11rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
8rInstaReMrPayment companyronliner50000r49775.0r6421.78r0.1733r0.0928r225.0r38.9925r0.4520341537r0.54281626r271.199293436rr49728.8007r8626.0075r2021-11-03 15:36:46rBank AccountrBank Accountr0.17346100001284373r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
9rOCBC Wing Hang Bank Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.1729206294r0.3279r115.0r19.8859r0.23r0.5578655279r278.9327639681rr49836.0672r8646.0315r2021-11-03 15:21:09rBank AccountrBank Accountr0.17348944150439294r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
10rOFXrPayment companyrr50000r50000.0r6421.78r0.170223r1.8233r0.0r0.0r0.0r1.8232903035r911.6451517285rr49088.3548r8511.15r2021-11-03 12:37:21rBank AccountrBank Accountr0.1733842991134524r2021-11-03 12:36:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
11rPublic Bank Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.1728997009r0.3399r60.0r10.374r0.12r0.4599288255r229.9644127509rr49830.0356r8644.985r2021-11-03 15:21:09rBank AccountrBank Accountr0.17348944150439294r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
12r"Shanghai Commercial Bank"rPayment companyrphone, onliner50000r50000.0r6421.78r0.1721763085r0.748r170.0r29.27r0.34r1.0879716684r543.9858341851rr49626.0142r8608.8154r2021-11-03 15:38:12rBank AccountrBank Accountr0.17347384374317676r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
13rWing Lung bankrBankrphone, onliner50000r50000.0r6421.78r0.1740038281r-0.301r100.0r17.4004r0.2r-0.1010034977r-50.5017488277rr50150.5017r8700.1914r2021-11-03 15:27:08rBank AccountrBank Accountr0.17348164227318558r2021-11-03 15:26:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
14rWiserPayment companyronliner50000r49776.92118r6421.78r0.173445r0.0073r223.07882r38.6919r0.4481571273r0.4534164618r226.6920379995rr49773.308r8633.5581r2021-11-03 14:59:51rBank AccountrBank Accountr0.17345759097740496r2021-11-03 14:58:52rNot specifiedr"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
15rXendpayrPayment companyrphone, onliner50000r50000.0r6421.78r0.17322r0.1515r0.0r0.0r0.0r0.1514596676r75.7298337837rr49924.2702r8661.0r2021-11-03 15:26:46rBank AccountrBank Accountr0.1734827564061396r2021-11-03 15:25:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
