rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner1000r1000.0r128.44r0.0938526513r0.1936r100.0r9.3853r10.0r10.193628578r101.9362857796rr998.0637r93.8527r2021-11-03 15:38:07rBank AccountrBank Accountr0.09403472944682054r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
1r"China Construction Bank"rPayment companyrphone, onliner1000r1000.0r128.44r0.0939319932r0.1146r100.0r9.3932r10.0r10.1145506943r101.145506943rr998.8545r93.932r2021-11-03 15:22:34rBank AccountrBank Accountr0.09403971638493552r2021-11-03 15:21:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
2rChong Hing BankrBankrphone, onliner1000r1000.0r128.44r0.093998214r0.0133r110.0r10.3398r11.0r11.0133216042r110.1332160417rr999.8668r93.9982r2021-11-03 15:29:00rBank AccountrBank Accountr0.09401073777229757r2021-11-03 15:28:51rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
3rCITIC BankrPayment companyrphone, onliner1000r1000.0r128.44r0.0936364658r0.4708r100.0r9.3636r10.0r10.4708316262r104.7083162623rr995.2917r93.6365r2021-11-03 15:05:21rBank AccountrBank Accountr0.09407942145522508r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
4rDBS Hong KongrPayment companyrphone, onliner1000r1000.0r128.44r0.0935173755r0.543r100.0r9.3517r10.0r10.5430018532r105.4300185316rr994.57r93.5174r2021-11-03 15:28:41rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner1000r1000.0r128.44r0.0939337579r0.1074r100.0r9.3934r10.0r10.1073768527r101.0737685268rr998.9262r93.9338r2021-11-03 15:38:08rBank AccountrBank Accountr0.09403472944682054r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
6rHang Seng BankrPayment companyrphone, onliner1000r1000.0r128.44r0.0935366196r0.5225r65.0r6.0799r6.5r7.0225355361r70.2253553608rr994.7746r93.5366r2021-11-03 15:28:07rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
7rHSBC Hong KongrPayment companyrphone, onliner1000r1000.0r128.44r0.0933619643r0.7083r50.0r4.6681r5.0r5.7082837659r57.0828376587rr992.9172r93.362r2021-11-03 15:28:11rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
8rInstaReMrPayment companyronliner1000r980.0r128.44r0.0939r0.1287r20.0r1.878r2.0408163265r2.1286804783r21.2610686877rr978.7389r92.022r2021-11-03 15:36:43r"Debit Card"rBank Accountr0.09402098665536418r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
9rInstaReMrPayment companyronliner1000r986.0r128.44r0.0939r0.1287r14.0r1.3146r1.4198782961r1.5286804783r15.2687895164rr984.7312r92.5854r2021-11-03 15:36:43rBank AccountrBank Accountr0.09402098665536418r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
