rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner100r100.0r12.84r0.0938526513r0.1936r100.0r9.3853r100.0r100.193628578r100.193628578rr99.8064r9.3853r2021-11-03 15:38:07rBank AccountrBank Accountr0.09403472944682054r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
1r"China Construction Bank"rPayment companyrphone, onliner100r100.0r12.84r0.0939319932r0.1146r100.0r9.3932r100.0r100.1145506943r100.1145506943rr99.8854r9.3932r2021-11-03 15:22:34rBank AccountrBank Accountr0.09403971638493552r2021-11-03 15:21:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
2rChong Hing BankrBankrphone, onliner100r100.0r12.84r0.093998214r0.0133r110.0r10.3398r110.0r110.0133216042r110.0133216042rr99.9867r9.3998r2021-11-03 15:29:00rBank AccountrBank Accountr0.09401073777229757r2021-11-03 15:28:51rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
3rCITIC BankrPayment companyrphone, onliner100r100.0r12.84r0.0936364658r0.4708r100.0r9.3636r100.0r100.4708316262r100.4708316262rr99.5292r9.3636r2021-11-03 15:05:21rBank AccountrBank Accountr0.09407942145522508r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
4rDBS Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.0935173755r0.543r100.0r9.3517r100.0r100.5430018532r100.5430018532rr99.457r9.3517r2021-11-03 15:28:41rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner100r100.0r12.84r0.0939337579r0.1074r100.0r9.3934r100.0r100.1073768527r100.1073768527rr99.8926r9.3934r2021-11-03 15:38:08rBank AccountrBank Accountr0.09403472944682054r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
6rHang Seng BankrPayment companyrphone, onliner100r100.0r12.84r0.0935366196r0.5225r65.0r6.0799r65.0r65.5225355361r65.5225355361rr99.4775r9.3537r2021-11-03 15:28:07rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
7rHSBC Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.0933619643r0.7083r50.0r4.6681r50.0r50.7082837659r50.7082837659rr99.2917r9.3362r2021-11-03 15:28:11rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
8rInstaReMrPayment companyronliner100r98.0r12.84r0.0939r0.1287r2.0r0.1878r2.0408163265r2.1286804783r2.1261068688rr97.8739r9.2022r2021-11-03 15:36:43r"Debit Card"rBank Accountr0.09402098665536418r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
9rInstaReMrPayment companyronliner100r86.0r12.84r0.0939r0.1287r14.0r1.3146r16.2790697674r14.1286804783r14.1106652114rr85.8893r8.0754r2021-11-03 15:36:43rBank AccountrBank Accountr0.09402098665536418r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
10rOCBC Wing Hang Bank Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.0937470704r0.3149r115.0r10.7809r115.0r115.3148703454r115.3148703454rr99.6851r9.3747r2021-11-03 15:21:09rBank AccountrBank Accountr0.09404318450393054r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
11rPublic Bank Hong KongrPayment companyrphone, onliner100r100.0r12.84r0.094211637r-0.1791r60.0r5.6527r60.0r59.8208774848r59.8208774848rr100.1791r9.4212r2021-11-03 15:21:09rBank AccountrBank Accountr0.09404318450393054r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
12r"Shanghai Commercial Bank"rPayment companyrphone, onliner100r100.0r12.84r0.0938526513r0.1936r170.0r15.955r170.0r170.193628578r170.193628578rr99.8064r9.3853r2021-11-03 15:38:12rBank AccountrBank Accountr0.09403472944682054r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
13r"Skrill"rPayment companyrr100r100.0r12.84r0.0914r2.8465r0.0r0.0r0.0r2.8464946836r2.8464946836r"up to 1 hours"r97.1535r9.14r2021-11-03 14:38:08r"Debit Card"rBank Accountr0.09407792307889937r2021-11-03 14:37:52rNot specifiedr"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}"rGBrGBPr
14r"Skrill"rPayment companyrr100r100.0r12.84r0.0914r2.8465r1.9900900901r0.1819r1.9900900901r4.8365847737r4.8365847737r"up to 1 hours"r97.1535r9.14r2021-11-03 14:38:06r"Credit Card"rBank Accountr0.09407792307889937r2021-11-03 14:37:52rNot specifiedr"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}"rGBrGBPr
15r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.0939458r0.0841r0.0r0.0r0.0r0.0841476043r0.0841476043r1 Business daysr99.9159r9.3946r2021-11-03 14:51:28rMobile WalletrBank Accountr0.09402491971740526r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'TapNGo', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rGBrGBPr
16r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.0931912r0.8867r15.0r1.3979r15.0r15.8867008022r15.8867008022r1 Business daysr99.1133r9.3191r2021-11-03 14:51:28r"Credit Card"rBank Accountr0.09402491971740526r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'CreditCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rGBrGBPr
17r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.0939458r0.0841r0.0r0.0r0.0r0.0841476043r0.0841476043r1 Business daysr99.9159r9.3946r2021-11-03 14:51:28rBank AccountrBank Accountr0.09402491971740526r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'WUPay', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rGBrGBPr
18r"Western Union"rPayment companyrphone, onliner100r100.0r12.84r0.0931912r0.8867r15.0r1.3979r15.0r15.8867008022r15.8867008022r1 Business daysr99.1133r9.3191r2021-11-03 14:51:28r"Debit Card"rBank Accountr0.09402491971740526r2021-11-03 14:50:52rNot specifiedr"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}"rGBrGBPr
19rWing Lung bankrBankrphone, onliner100r100.0r12.84r0.0941796949r-0.1497r100.0r9.418r100.0r99.8503406702r99.8503406702rr100.1497r9.418r2021-11-03 15:27:08rBank AccountrBank Accountr0.09403895678532667r2021-11-03 15:26:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
20r"Wirebarley Australia Pty Ltd"rPayment companyrr100r100.0r12.84r0.0927545r1.3782r20.0r1.8551r20.0r21.3782264683r21.3782264683rr98.6218r9.2755r2021-11-03 15:37:23rBank AccountrBank Accountr0.09405073208322631r2021-11-03 15:36:52rNot specifiedr"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': ''}"rGBrGBPr
21rWiserPayment companyronliner100r94.91037r12.84r0.0940158r0.0219r5.08963r0.4785r5.3625647018r5.1115404586r5.1104252974rr94.8896r8.9231r2021-11-03 14:59:21r"Credit Card"rBank Accountr0.09403640380737067r2021-11-03 14:58:52rNot specifiedr"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
22rWiserPayment companyronliner100r94.91037r12.84r0.0940158r0.0219r5.08963r0.4785r5.3625647018r5.1115404586r5.1104252974rr94.8896r8.9231r2021-11-03 14:59:20r"Debit Card"rBank Accountr0.09403640380737067r2021-11-03 14:58:52rNot specifiedr"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
23rWiserPayment companyronliner100r97.53076r12.84r0.0940158r0.0219r2.46924r0.2321r2.5317551099r2.4911504586r2.4906094368rr97.5094r9.1694r2021-11-03 14:59:11rBank AccountrBank Accountr0.09403640380737067r2021-11-03 14:58:52rNot specifiedr"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
24r"WorldRemit"rPayment companyronliner100r100.0r12.84r0.092r2.2103r25.0r2.3r25.0r27.2102829961r27.2102829961r"Next working day"r97.7897r9.2r2021-11-03 15:05:51r"Debit Card"rBank Accountr0.09407942145522508r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}"rGBrGBPr
25r"WorldRemit"rPayment companyronliner100r100.0r12.84r0.092r2.2103r25.0r2.3r25.0r27.2102829961r27.2102829961r"Next working day"r97.7897r9.2r2021-11-03 15:05:51r"Credit Card"rBank Accountr0.09407942145522508r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}"rGBrGBPr
26rXendpayrPayment companyrphone, onliner100r100.0r12.84r0.09357r0.4957r0.0r0.0r0.0r0.4956530231r0.4956530231rr99.5043r9.357r2021-11-03 15:26:44rBank AccountrBank Accountr0.09403609273649734r2021-11-03 15:25:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
