rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner50000r50000.0r6421.78r0.0938526513r0.1936r100.0r9.3853r0.2r0.393628578r196.814288982rr49903.1857r4692.6326r2021-11-03 15:38:07rBank AccountrBank Accountr0.09403472944682054r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
1r"China Construction Bank"rPayment companyrphone, onliner50000r50000.0r6421.78r0.0939319932r0.1146r100.0r9.3932r0.2r0.3145506943r157.2753471512rr49942.7247r4696.5997r2021-11-03 15:22:34rBank AccountrBank Accountr0.09403971638493552r2021-11-03 15:21:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
2rChong Hing BankrBankrphone, onliner50000r50000.0r6421.78r0.093998214r0.0133r110.0r10.3398r0.22r0.2333216042r116.6608020855rr49993.3392r4699.9107r2021-11-03 15:29:00rBank AccountrBank Accountr0.09401073777229757r2021-11-03 15:28:51rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
3rCITIC BankrPayment companyrphone, onliner50000r50000.0r6421.78r0.0936364658r0.4708r100.0r9.3636r0.2r0.6708316262r335.4158131173rr49764.5842r4681.8233r2021-11-03 15:05:21rBank AccountrBank Accountr0.09407942145522508r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
4rDBS Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.0935173755r0.543r100.0r9.3517r0.2r0.7430018532r371.5009265787rr49728.4991r4675.8688r2021-11-03 15:28:41rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner50000r50000.0r6421.78r0.0939337579r0.1074r100.0r9.3934r0.2r0.3073768527r153.6884263375rr49946.3116r4696.6879r2021-11-03 15:38:08rBank AccountrBank Accountr0.09403472944682054r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
6rHang Seng BankrPayment companyrphone, onliner50000r50000.0r6421.78r0.0935366196r0.5225r65.0r6.0799r0.13r0.6525355361r326.2677680377rr49738.7322r4676.831r2021-11-03 15:28:07rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
7rHSBC Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.0933619643r0.7083r50.0r4.6681r0.1r0.8082837659r404.1418829326rr49645.8581r4668.0982r2021-11-03 15:28:11rBank AccountrBank Accountr0.09402794903411427r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
8rInstaReMrPayment companyronliner50000r49850.0r6421.78r0.0939r0.1287r150.0r14.085r0.3009027081r0.4286804783r214.1472184504rr49785.8528r4680.915r2021-11-03 15:36:44rBank AccountrBank Accountr0.09402098665536418r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
9rOCBC Wing Hang Bank Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.0937470704r0.3149r115.0r10.7809r0.23r0.5448703454r272.4351727042rr49842.5648r4687.3535r2021-11-03 15:21:09rBank AccountrBank Accountr0.09404318450393054r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rGBrGBPr
