rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner50000r50000.0r6421.78r0.819000819r0.4674r100.0r81.9001r0.2r0.667354343r333.6771715225rr49766.3228r40950.041r2021-11-03 15:38:07rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
1rChong Hing BankrBankrphone, onliner50000r50000.0r6421.78r0.8161932746r0.8124r110.0r89.7813r0.22r1.0323753868r516.187693378rr49593.8123r40809.6637r2021-11-03 15:29:00rBank AccountrBank Accountr0.8228781339909577r2021-11-03 15:28:51rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
2rCITIC BankrPayment companyrphone, onliner50000r50000.0r6421.78r0.8165931733r0.7344r100.0r81.6593r0.2r0.9343766459r467.1883229746rr49632.8117r40829.6587r2021-11-03 15:05:21rBank AccountrBank Accountr0.8226344082568513r2021-11-03 15:05:16rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
3rDBS Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.8181297554r0.5693r100.0r81.813r0.2r0.7692851582r384.6425791018rr49715.3574r40906.4878r2021-11-03 15:28:41rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
4rFubon Bank (Hong Kong)rPayment companyrphone, onliner50000r50000.0r6421.78r0.8185315544r0.5244r100.0r81.8532r0.2r0.7243837709r362.1918854293rr49737.8081r40926.5777r2021-11-03 15:38:08rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
5rHang Seng BankrPayment companyrphone, onliner50000r50000.0r6421.78r0.8170602173r0.6993r65.0r53.1089r0.13r0.8292705686r414.6352842847rr49650.3647r40853.0109r2021-11-03 15:28:07rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
6rHSBC Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.8175277959r0.6424r50.0r40.8764r0.1r0.742443794r371.221897021rr49678.7781r40876.3898r2021-11-03 15:28:11rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
7rInstaReMrPayment companyronliner50000r49625.0r6421.78r0.822r0.1029r375.0r308.25r0.7556675063r0.8528657946r426.0471505947rr49573.9528r40791.75r2021-11-03 15:36:43rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
8r"MoneyGram"rPayment companyronliner50000r50000.0r6421.78r0.7960353686r3.137r270.0r214.9295r0.54r3.6770193668r1838.5096833875rr48431.4903r39801.7684r2021-11-03 10:12:53rCashrBank Accountr0.8218158922697368r2021-11-03 10:12:52rNot specifiedr"{'pay_in_method': 'cash', 'pay_out_method': 'All Other Banks', 'location_from': '', 'location_to': ''}"rCNrCNYr
9rOCBC Wing Hang Bank Hong KongrPayment companyrphone, onliner50000r50000.0r6421.78r0.8203445447r0.3115r115.0r94.3396r0.23r0.5414594636r270.729731782rr49844.2703r41017.2272r2021-11-03 15:21:09rBank AccountrBank Accountr0.8229075682063403r2021-11-03 15:20:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
10rOFXrPayment companyrr50000r50000.0r6421.78r0.7943r3.4557r0.0r0.0r0.0r3.4557419435r1727.8709717712rr48272.129r39715.0r2021-11-03 14:30:24rBank AccountrBank Accountr0.8227314767238721r2021-11-03 14:30:16rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
