rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner50000r50000.0r6422.03r0.1283202874r0.0911r100.0r12.832r0.2r0.2911074041r145.5537020403rr49954.4463r6416.0144r2021-11-03 15:38:07rBank AccountrBank Accountr0.12843730333037928r2021-11-03 15:38:07rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
1r"China Construction Bank"rPayment companyrphone, onliner50000r50000.0r6422.03r0.1283301679r0.0924r100.0r12.833r0.2r0.2923977209r146.1988604281rr49953.8011r6416.5084r2021-11-03 15:22:34rBank AccountrBank Accountr0.1284488516672661r2021-11-03 15:22:34rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
2rChong Hing BankrBankrphone, onliner50000r50000.0r6422.03r0.1282462328r0.1526r110.0r14.1071r0.22r0.372613017r186.3065084963rr49923.6935r6412.3116r2021-11-03 15:29:00rBank AccountrBank Accountr0.12844225236333745r2021-11-03 15:29:00rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
3rCITIC BankrPayment companyrphone, onliner50000r50000.0r6422.03r0.1282001974r0.1955r100.0r12.82r0.2r0.3955053011r197.7526505391rr49902.2473r6410.0099r2021-11-03 15:05:21rBank AccountrBank Accountr0.12845132658107528r2021-11-03 15:05:21rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
4rDBS Hong KongrPayment companyrphone, onliner50000r50000.0r6422.03r0.128036055r0.3162r100.0r12.8036r0.2r0.5162490557r258.124527867rr49841.8755r6401.8027r2021-11-03 15:28:41rBank AccountrBank Accountr0.12844225236333745r2021-11-03 15:28:41rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner50000r50000.0r6422.03r0.1283268742r0.086r100.0r12.8327r0.2r0.2859790057r142.9895028617rr49957.0105r6416.3437r2021-11-03 15:38:08rBank AccountrBank Accountr0.12843730333037928r2021-11-03 15:38:08rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
6rHang Seng BankrPayment companyrphone, onliner50000r50000.0r6422.03r0.1281722635r0.2102r65.0r8.3312r0.13r0.3402025122r170.1012560882rr49894.8987r6408.6132r2021-11-03 15:28:07rBank AccountrBank Accountr0.12844225236333745r2021-11-03 15:28:07rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
7rHSBC Hong KongrPayment companyrphone, onliner50000r50000.0r6422.03r0.1279426817r0.3889r50.0r6.3971r0.1r0.4889457523r244.4728761515rr49805.5271r6397.1341r2021-11-03 15:28:11rBank AccountrBank Accountr0.12844225236333745r2021-11-03 15:28:11rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
8rInstaReMrPayment companyronliner50000r49775.0r6422.03r0.1283r0.1069r225.0r28.8675r0.4520341537r0.556903r278.21096825rr49721.789r6386.1325r2021-11-03 15:36:46rBank AccountrBank Accountr0.12843730333037928r2021-11-03 15:36:46rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
9rOCBC Wing Hang Bank Hong KongrPayment companyrphone, onliner50000r50000.0r6422.03r0.1283038235r0.1129r115.0r14.7549r0.23r0.3429073646r171.4536823197rr49943.5463r6415.1912r2021-11-03 15:21:09rBank AccountrBank Accountr0.1284488516672661r2021-11-03 15:21:09rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
10rOFXrPayment companyrr50000r50000.0r6422.03r0.126345r1.6619r0.0r0.0r0.0r1.66189615r830.948075rr49169.0519r6317.25r2021-11-03 13:30:59rBank AccountrBank Accountr0.12848020762401552r2021-11-03 13:30:59rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
11rPublic Bank Hong KongrPayment companyrphone, onliner50000r50000.0r6422.03r0.1283697047r0.0616r60.0r7.7022r0.12r0.1816174583r90.8087291399rr49969.1913r6418.4852r2021-11-03 15:21:09rBank AccountrBank Accountr0.1284488516672661r2021-11-03 15:21:09rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
12r"Shanghai Commercial Bank"rPayment companyrphone, onliner50000r50000.0r6422.03r0.1282791354r0.1231r170.0r21.8075r0.34r0.46314797r231.5739849913rr49938.426r6413.9568r2021-11-03 15:38:12rBank AccountrBank Accountr0.12843730333037928r2021-11-03 15:38:12rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
13r"Skrill"rPayment companyrr50000r50000.0r6422.03r0.1247r2.926r0.0r0.0r0.0r2.926038r1463.019rup to 1 daysr48536.981r6235.0r2021-11-03 14:38:46r"Debit Card"rBank Accountr0.12845875189476658r2021-11-03 14:38:46rNot specifiedr"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}"rUSrUSDr
14r"Skrill"rPayment companyrr50000r50000.0r6422.03r0.1247r2.926r994.9950950951r124.0759r1.9899901902r4.9160281902r2458.0140950951rup to 1 daysr48536.981r6235.0r2021-11-03 14:38:46r"Credit Card"rBank Accountr0.12845875189476658r2021-11-03 14:38:46rNot specifiedr"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}"rUSrUSDr
15rWing Lung bankrBankrphone, onliner50000r50000.0r6422.03r0.1286173633r-0.1357r100.0r12.8617r0.2r0.0643086817r32.154340836rr50067.8457r6430.8682r2021-11-03 15:27:08rBank AccountrBank Accountr0.1284430772392445r2021-11-03 15:27:08rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
16rWiserPayment companyronliner50000r49783.26232r6422.03r0.128454r-0.0002r216.73768r27.8408r0.4353625494r0.4333209r216.660784773rr49783.3392r6394.8592r2021-11-03 14:59:57rBank AccountrBank Accountr0.12845380159025807r2021-11-03 14:59:57rNot specifiedr"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
17rXendpayrPayment companyrphone, onliner50000r50000.0r6422.03r0.1278r0.5013r0.0r0.0r0.0r0.50131r250.655rr49749.345r6390.0r2021-11-03 15:26:46rBank AccountrBank Accountr0.12844390212574658r2021-11-03 15:26:46rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rUSrUSDr
