rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner5000r5000.0r642.18r0.1727712509r0.405r100.0r17.2771r2.0r2.4050137267r120.2506863329rr4979.7493r863.8563r2021-11-03 15:38:07rBank AccountrBank Accountr0.17347384374317676r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
1r"China Construction Bank"rPayment companyrphone, onliner5000r5000.0r642.18r0.1731032215r0.2152r100.0r17.3103r2.0r2.2152308585r110.7615429272rr4989.2385r865.5161r2021-11-03 15:22:34rBank AccountrBank Accountr0.1734765966192262r2021-11-03 15:21:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
2rChong Hing BankrBankrphone, onliner5000r5000.0r642.18r0.1727891627r0.3764r110.0r19.0068r2.2r2.5763983534r128.8199176708rr4981.1801r863.9458r2021-11-03 15:29:00rBank AccountrBank Accountr0.1734419954788327r2021-11-03 15:28:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
3rCITIC BankrPayment companyrphone, onliner5000r5000.0r642.18r0.1726847295r0.4731r100.0r17.2685r2.0r2.4731257959r123.6562897974rr4976.3437r863.4236r2021-11-03 15:05:21rBank AccountrBank Accountr0.1735056293793874r2021-11-03 15:04:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
4rDBS Hong KongrPayment companyrphone, onliner5000r5000.0r642.18r0.1727593117r0.4157r100.0r17.2759r2.0r2.4157333594r120.7866679711rr4979.2133r863.7966r2021-11-03 15:28:41rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
5rFubon Bank (Hong Kong)rPayment companyrphone, onliner5000r5000.0r642.18r0.1727384222r0.4239r100.0r17.2738r2.0r2.4239379955r121.1968997763rr4978.8031r863.6921r2021-11-03 15:38:08rBank AccountrBank Accountr0.17347384374317676r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
6rHang Seng BankrPayment companyrphone, onliner5000r5000.0r642.18r0.172860847r0.3572r65.0r11.236r1.3r1.6572050091r82.8602504553rr4982.1397r864.3042r2021-11-03 15:28:07rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
7rHSBC Hong KongrPayment companyrphone, onliner5000r5000.0r642.18r0.1722029929r0.7364r50.0r8.6101r1.0r1.7364142132r86.8207106618rr4963.1793r861.015r2021-11-03 15:28:11rBank AccountrBank Accountr0.1734805281545417r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
8rInstaReMrPayment companyronliner5000r4977.5r642.18r0.1733r0.0928r22.5r3.8993r0.4520341537r0.54281626r27.1199293436rr4972.8801r862.6008r2021-11-03 15:36:45rBank AccountrBank Accountr0.17346100001284373r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
9rInstaReMrPayment companyronliner5000r4877.5r642.18r0.1733r0.0928r122.5r21.2293r2.5115325474r2.54281626r127.0271130836rr4872.9729r845.2708r2021-11-03 15:36:45r"Debit Card"rBank Accountr0.17346100001284373r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rSGrSGDr
