,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",1000,1000.0,128.44,0.1106684374,0.2145,100.0,11.0668,10.0,10.2144509195,102.1445091951,,997.8555,110.6684,2021-11-03 15:53:06,Bank Account,Bank Account,0.11090627689225117,2021-11-03 15:52:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
1,China Construction Bank,Payment company,"phone, online",1000,1000.0,128.44,0.1106537423,0.2105,100.0,11.0654,10.0,10.2104815171,102.1048151705,,997.8952,110.6537,2021-11-03 15:53:54,Bank Account,Bank Account,0.11088713924245733,2021-11-03 15:53:51,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
2,Chong Hing Bank,Bank,"phone, online",1000,1000.0,128.44,0.1104228089,0.4605,110.0,12.1465,11.0,11.4604679817,114.6046798169,,995.3953,110.4228,2021-11-03 15:45:26,Bank Account,Bank Account,0.11093362274910736,2021-11-03 15:44:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
3,CITIC Bank,Payment company,"phone, online",1000,1000.0,128.44,0.1104716033,0.4006,100.0,11.0472,10.0,10.4005797395,104.0057973948,,995.9942,110.4716,2021-11-03 15:50:12,Bank Account,Bank Account,0.11091590993744943,2021-11-03 15:49:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
4,DBS Hong Kong,Payment company,"phone, online",1000,1000.0,128.44,0.1101843384,0.6393,100.0,11.0184,10.0,10.6393206341,106.3932063409,,993.6068,110.1843,2021-11-03 16:00:39,Bank Account,Bank Account,0.11089330216067621,2021-11-03 15:59:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",1000,1000.0,128.44,0.1107149975,0.1725,100.0,11.0715,10.0,10.1724694436,101.7246944362,,998.2753,110.715,2021-11-03 15:53:08,Bank Account,Bank Account,0.11090627689225117,2021-11-03 15:52:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
6,Hang Seng Bank,Payment company,"phone, online",1000,1000.0,128.44,0.1102779003,0.567,65.0,7.1681,6.5,7.0670019766,70.670019766,,994.33,110.2779,2021-11-03 15:58:07,Bank Account,Bank Account,0.1109067437379576,2021-11-03 15:57:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
7,HSBC Hong Kong,Payment company,"phone, online",1000,1000.0,128.44,0.1100667004,0.7574,50.0,5.5033,5.0,5.7574321355,57.574321355,,992.4257,110.0667,2021-11-03 15:58:09,Bank Account,Bank Account,0.1109067437379576,2021-11-03 15:57:52,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
8,InstaReM,Payment company,online,1000,976.0,128.44,0.1108,0.1217,24.0,2.6592,2.4590163934,2.5217357275,25.1881407005,,974.8119,108.1408,2021-11-03 15:51:44,Debit Card,Bank Account,0.11093504758724328,2021-11-03 15:50:52,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
9,InstaReM,Payment company,online,1000,996.0,128.44,0.1108,0.1217,4.0,0.4432,0.4016064257,0.5217357275,5.212487846,,994.7875,110.3568,2021-11-03 15:51:44,Bank Account,Bank Account,0.11093504758724328,2021-11-03 15:50:52,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
10,MoneyGram,Payment company,online,1000,1000.0,128.44,0.109856,0.8488,8.0,0.8788,0.8,1.6488117854,16.4881178542,,991.5119,109.856,2021-11-03 09:39:55,Debit Card,Bank Account,0.11079645335389361,2021-11-03 09:39:52,Not specified,"{'pay_in_method': 'debitCard', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
11,MoneyGram,Payment company,online,1000,1000.0,128.44,0.1075624931,3.0435,121.0,13.0151,12.1,15.1434950378,151.4349503781,,969.565,107.5625,2021-11-03 10:12:59,Cash,Bank Account,0.11093891344572368,2021-11-03 10:12:52,Not specified,"{'pay_in_method': 'cash', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
12,MoneyGram,Payment company,online,1000,1000.0,128.44,0.109856,0.8488,8.0,0.8788,0.8,1.6488117854,16.4881178542,,991.5119,109.856,2021-11-03 09:39:55,Credit Card,Bank Account,0.11079645335389361,2021-11-03 09:39:52,Not specified,"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'All Banks', 'location_from': '', 'location_to': ''}",DE,EUR,
13,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.44,0.1106439478,0.2624,115.0,12.7241,11.5,11.7624056306,117.6240563061,,997.3759,110.6439,2021-11-03 15:51:09,Bank Account,Bank Account,0.11093504758724328,2021-11-03 15:50:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
14,Public Bank Hong Kong,Payment company,"phone, online",1000,1000.0,128.44,0.1106806862,0.2293,60.0,6.6408,6.0,6.2292885544,62.2928855445,,997.7071,110.6807,2021-11-03 15:51:08,Bank Account,Bank Account,0.11093504758724328,2021-11-03 15:50:52,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
15,Shanghai Commercial Bank,Payment company,"phone, online",1000,1000.0,128.44,0.1104972376,0.3688,170.0,18.7845,17.0,17.3688153048,173.6881530483,,996.3118,110.4972,2021-11-03 15:53:12,Bank Account,Bank Account,0.11090627689225117,2021-11-03 15:52:52,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",DE,EUR,
16,Skrill,Payment company,,1000,1000.0,128.44,0.1077,2.855,0.0,0.0,0.0,2.8549580913,28.5495809126,up to 1 days,971.4504,107.7,2021-11-03 15:32:13,Debit Card,Bank Account,0.11086515367523343,2021-11-03 15:31:52,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
17,Skrill,Payment company,,1000,1000.0,128.44,0.1077,2.855,19.9,2.1432,1.99,4.8449580913,48.4495809126,up to 1 days,971.4504,107.7,2021-11-03 15:32:12,Credit Card,Bank Account,0.11086515367523343,2021-11-03 15:31:52,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",DE,EUR,
18,Western Union,Payment company,"phone, online",1000,1000.0,128.44,0.109435,1.3781,15.0,1.6415,1.5,2.8780682197,28.780682197,1 Business days,986.2193,109.435,2021-11-03 14:51:20,Debit Card,Bank Account,0.11096416184971097,2021-11-03 14:50:52,Not specified,"{'pay_in_method': 'DebitCard', 'pay_out_method': 'BA', 'location_from': '', 'location_to': ''}",DE,EUR,
