rnamer"provider_type"r"transfer_methods"rsend_amountr"conversion_amount"rsend_amount_usdr"fx_rate"r"fx_margin"r"fee_from_currency"r"fee_to_currency"r"fee_margin"r"total_margin"rtotal_costr"transfer_speed"r"received_amount_from_currency"r"received_amount_to_currency"rcollected_timestamprpay_in_methodrpay_out_methodr"mid-market_rate"r"mid-market_rate_timestamp"r"customer_price_type"r"source_data"r"to_country"r"to_currency"rstatus
0rBank of East Asia HKrPayment companyrphone, onliner1000r1000.0r128.44r0.819000819r0.4674r100.0r81.9001r10.0r10.467354343r104.6735434305rr995.3265r819.0008r2021-11-03 15:38:07rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
1rChong Hing BankrBankrphone, onliner1000r1000.0r128.44r0.8161932746r0.8124r110.0r89.7813r11.0r11.8123753868r118.1237538676rr991.8762r816.1933r2021-11-03 15:29:00rBank AccountrBank Accountr0.8228781339909577r2021-11-03 15:28:51rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
2rCITIC BankrPayment companyrphone, onliner1000r1000.0r128.44r0.8165931733r0.7344r100.0r81.6593r10.0r10.7343766459r107.3437664595rr992.6562r816.5932r2021-11-03 15:05:21rBank AccountrBank Accountr0.8226344082568513r2021-11-03 15:05:16rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
3rDBS Hong KongrPayment companyrphone, onliner1000r1000.0r128.44r0.8181297554r0.5693r100.0r81.813r10.0r10.5692851582r105.692851582rr994.3071r818.1298r2021-11-03 15:28:41rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
4rFubon Bank (Hong Kong)rPayment companyrphone, onliner1000r1000.0r128.44r0.8185315544r0.5244r100.0r81.8532r10.0r10.5243837709r105.2438377086rr994.7562r818.5316r2021-11-03 15:38:08rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:37:52rNot specifiedr"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
5rHang Seng BankrPayment companyrphone, onliner1000r1000.0r128.44r0.8170602173r0.6993r65.0r53.1089r6.5r7.1992705686r71.9927056857rr993.0073r817.0602r2021-11-03 15:28:07rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
6rHSBC Hong KongrPayment companyrphone, onliner1000r1000.0r128.44r0.8175277959r0.6424r50.0r40.8764r5.0r5.642443794r56.4244379404rr993.5756r817.5278r2021-11-03 15:28:11rBank AccountrBank Accountr0.8228139128647761r2021-11-03 15:27:52rNot specifiedr"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
7rInstaReMrPayment companyronliner1000r972.5r128.44r0.822r0.1029r27.5r22.605r2.8277634961r2.8528657946r28.500369853rr971.4996r799.395r2021-11-03 15:36:43r"Debit Card"rBank Accountr0.8228464275164079r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
8rInstaReMrPayment companyronliner1000r992.5r128.44r0.822r0.1029r7.5r6.165r0.7556675063r0.8528657946r8.5209430119rr991.4791r815.835r2021-11-03 15:36:42rBank AccountrBank Accountr0.8228464275164079r2021-11-03 15:35:52rNot specifiedr"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}"rCNrCNYr
9r"MoneyGram"rPayment companyronliner1000r1000.0r128.44r0.812448r1.1307r8.0r6.4996r0.8r1.9306565832r19.3065658324rr988.6934r812.448r2021-11-03 09:38:27r"Credit Card"rBank Accountr0.8217390466277299r2021-11-03 09:38:06rNot specifiedr"{'pay_in_method': 'creditCardExplicit', 'pay_out_method': 'UnionPay Cards', 'location_from': '', 'location_to': ''}"rCNrCNYr
