,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,642.21,0.1283202874,0.0937,100.0,12.832,2.0,2.0936738098,104.6836904915,,4995.3163,641.6014,2021-11-03 15:53:06,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:53:06,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
1,China Construction Bank,Payment company,"phone, online",5000,5000.0,642.21,0.1283202874,0.0937,100.0,12.832,2.0,2.0936738098,104.6836904915,,4995.3163,641.6014,2021-11-03 15:53:54,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:53:54,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,642.21,0.1282462328,0.15,110.0,14.1071,2.2,2.3500480923,117.5024046169,,4992.4976,641.2312,2021-11-03 15:45:26,Bank Account,Bank Account,0.1284389529656554,2021-11-03 15:45:26,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
3,CITIC Bank,Payment company,"phone, online",5000,5000.0,642.21,0.1281878721,0.1968,100.0,12.8188,2.0,2.1967683837,109.8384191872,,4990.1616,640.9394,2021-11-03 15:50:12,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:50:12,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,642.21,0.1280458916,0.3214,100.0,12.8046,2.0,2.321395188,116.0697594018,,4983.9302,640.2295,2021-11-03 16:00:39,Bank Account,Bank Account,0.12845875189476658,2021-11-03 16:00:39,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,642.21,0.1283268742,0.0885,100.0,12.8327,2.0,2.0885455432,104.4272771604,,4995.5727,641.6344,2021-11-03 15:53:08,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:53:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,642.21,0.1281558375,0.2307,65.0,8.3301,1.3,1.5306805075,76.5340253749,,4988.466,640.7792,2021-11-03 15:58:07,Bank Account,Bank Account,0.12845215157353884,2021-11-03 15:58:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,642.21,0.1279328608,0.4043,50.0,6.3966,1.0,1.4042678402,70.2133920119,,4979.7866,639.6643,2021-11-03 15:58:09,Bank Account,Bank Account,0.12845215157353884,2021-11-03 15:58:09,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
8,InstaReM,Payment company,online,5000,4977.5,642.21,0.1283,0.1095,22.5,2.8868,0.4520341537,0.559469,27.948819475,,4972.0512,638.6133,2021-11-03 15:51:47,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:51:47,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
9,InstaReM,Payment company,online,5000,4877.5,642.21,0.1283,0.1095,122.5,15.7168,2.5115325474,2.559469,127.839350475,,4872.1606,625.7833,2021-11-03 15:51:48,Debit Card,Bank Account,0.1284406026433076,2021-11-03 15:51:48,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.21,0.1282873637,0.1193,115.0,14.753,2.3,2.4193072482,120.9653624118,,4994.0346,641.4368,2021-11-03 15:51:09,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:51:09,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
11,OFX,Payment company,,5000,5000.0,642.21,0.125482,2.3336,60.0,7.5289,1.2,3.53359494,176.679747,,4883.3203,627.41,2021-11-03 13:29:55,Bank Account,Bank Account,0.12848020762401552,2021-11-03 13:29:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
12,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,642.21,0.1283697047,0.0552,60.0,7.7022,1.2,1.255198973,62.7599486521,,4997.2401,641.8485,2021-11-03 15:51:08,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
13,Shanghai Commercial Bank,Payment company,"phone, online",5000,5000.0,642.21,0.1282791354,0.1257,170.0,21.8075,3.4,3.5257135527,176.2856776345,,4993.7143,641.3957,2021-11-03 15:53:12,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:53:12,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
14,Skrill,Payment company,,5000,5000.0,642.21,0.1247,2.9098,0.0,0.0,0.0,2.909827,145.49135,up to 1 days,4854.5087,623.5,2021-11-03 15:32:39,Debit Card,Bank Account,0.12843730333037928,2021-11-03 15:32:39,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",US,USD,
15,Skrill,Payment company,,5000,5000.0,642.21,0.1247,2.9098,99.4995995996,12.4076,1.989991992,4.899818992,244.9909495996,up to 1 days,4854.5087,623.5,2021-11-03 15:32:38,Credit Card,Bank Account,0.12843730333037928,2021-11-03 15:32:38,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': ''}",US,USD,
16,Wing Lung bank,Bank,"phone, online",5000,5000.0,642.21,0.128600823,-0.1183,100.0,12.8601,2.0,1.8816872428,94.0843621399,,5005.9156,643.0041,2021-11-03 15:57:07,Bank Account,Bank Account,0.1284488516672661,2021-11-03 15:57:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
17,Wirebarley Australia Pty Ltd,Payment company,,5000,5000.0,642.21,0.1269008,1.1988,20.0,2.538,0.4,1.598844144,79.9422072,,4940.0578,634.504,2021-11-03 15:52:11,Bank Account,Bank Account,0.1284406026433076,2021-11-03 15:52:11,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': ''}",US,USD,
18,Wise,Payment company,online,5000,4844.46513,642.21,0.128454,-0.0002,155.53487,19.9791,3.2105684699,3.11054294,155.5273872392,,4844.4726,622.2909,2021-11-03 15:00:07,Debit Card,Bank Account,0.12845380159025807,2021-11-03 15:00:07,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
19,Wise,Payment company,online,5000,4975.86232,642.21,0.128454,-0.0002,24.13768,3.1006,0.4850954156,0.48259914,24.1299942831,,4975.87,639.1694,2021-11-03 14:59:57,Bank Account,Bank Account,0.12845380159025807,2021-11-03 14:59:57,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
20,Wise,Payment company,online,5000,4844.46513,642.21,0.128454,-0.0002,155.53487,19.9791,3.2105684699,3.11054294,155.5273872392,,4844.4726,622.2909,2021-11-03 15:00:07,Credit Card,Bank Account,0.12845380159025807,2021-11-03 15:00:07,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
21,WorldRemit,Payment company,online,5000,5000.0,642.21,0.12575,2.1464,25.0,3.1438,0.5,2.64638,132.319,,4892.681,628.75,2021-11-03 08:36:45,Debit Card,Bank Account,0.1285082759329701,2021-11-03 08:36:45,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': ''}",US,USD,
22,WorldRemit,Payment company,online,5000,5000.0,642.21,0.1257,2.14,25.0,3.1425,0.5,2.640036,132.0018,Next working day,4892.9982,628.5,2021-11-03 15:07:30,Credit Card,Bank Account,0.1284488516672661,2021-11-03 15:07:30,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}",US,USD,
23,WorldRemit,Payment company,online,5000,5000.0,642.21,0.12575,2.1464,25.0,3.1438,0.5,2.64638,132.319,,4892.681,628.75,2021-11-03 08:36:45,Credit Card,Bank Account,0.1285082759329701,2021-11-03 08:36:45,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': ''}",US,USD,
24,WorldRemit,Payment company,online,5000,5000.0,642.21,0.1257,2.14,25.0,3.1425,0.5,2.640036,132.0018,Next working day,4892.9982,628.5,2021-11-03 15:07:30,Debit Card,Bank Account,0.1284488516672661,2021-11-03 15:07:30,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': ''}",US,USD,
25,Xendpay,Payment company,"phone, online",5000,5000.0,642.21,0.1278,0.4975,0.0,0.0,0.0,0.497476,24.8738,,4975.1262,639.0,2021-11-03 15:46:22,Bank Account,Bank Account,0.1284389529656554,2021-11-03 15:46:22,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': ''}",US,USD,
